path_num,teo_path_dist,teo_path_Xdist,teo_path_Ydist,teo_path_time,avg_path_vel
83,24.42756561849559,-1,0,694,0.03519822135229912
84,20.941549404533227,-2,-1,661,0.031681617858597924
85,34.958591736904374,0,0,690,0.050664625705658516
86,27.520763132540633,-2,0,670,0.04107576586946363
87,23.22677276241436,2,0,687,0.033808985098128616
88,25.776549238898912,0,0,645,0.039963642230851026
89,26.724231785109204,0,-1,691,0.03867472038366021
90,27.29415029803118,0,0,672,0.040616295086355926
91,24.792463872582434,2,-1,651,0.03808366186264583
92,24.251407699364425,-1,0,668,0.03630450254395872
93,24.934976694913733,0,0,656,0.03801063520566118
94,30.83719413699133,1,0,658,0.04686503668235764
95,23.310018222736105,2,1,642,0.036308439599277424
96,26.7242317851092,0,1,655,0.040800353870395725
97,15.65685424949238,2,-2,659,0.02375850417221909
98,23.378938440954535,-1,0,689,0.03393169585044199
99,27.56296860470214,0,0,636,0.043338000950789525
100,15.77269903474535,0,0,636,0.024799841249599608
101,26.48816380760941,2,0,664,0.03989181296326719
102,26.220359980699772,-2,1,663,0.03954805426953208
103,28.857647105573612,-1,0,625,0.04617223536891778
104,23.79315200332763,2,-2,650,0.036604849235888665
105,25.494736517228908,2,0,696,0.03663036855923694
106,22.148755042329046,-2,-2,662,0.03345733390079916
107,31.258668539729115,1,0,638,0.04899477827543748
108,24.013352056122493,-2,-2,663,0.03621923387047133
109,35.76730073279207,-2,1,671,0.0533044720309867
110,23.78284230848088,-1,2,695,0.03421991699061997
111,30.284695155040843,-2,0,656,0.046165693833903725
112,28.879936735658085,-2,1,671,0.04304014416640549
113,31.99674929169377,1,1,682,0.04691605467990289
114,28.414373490278003,-1,1,693,0.04100198194845311
115,26.030234460588737,0,-2,647,0.040232201639240704
116,31.090832649702563,-2,2,677,0.045924420457463165
117,32.28217036279345,-2,2,633,0.050998689356703715
118,25.659736682863223,-2,2,684,0.0375142349164667
119,21.17104467241352,-2,-1,641,0.03302815081499769
120,18.89292222699217,0,0,671,0.02815636695527894
121,32.82132621228641,0,2,664,0.049429708151033744
122,28.6860742303198,0,0,665,0.04313695372980421
123,34.206630725976936,2,2,685,0.0499366871912072
124,22.57616073291973,-2,-2,656,0.03441487916603617
125,40.346665465039436,2,2,666,0.06058057877633549
126,22.615006418454325,-2,1,670,0.033753740923066156
127,25.494736517228908,2,0,679,0.03754747646130914
128,21.779271744364845,1,-2,629,0.03462523329787734
129,34.870151103046005,-2,-2,699,0.04988576695714736
130,30.01533972186463,1,1,654,0.045895014865236436
131,21.01602785260983,2,1,660,0.031842466443348226
132,22.073950245236315,-1,0,670,0.032946194395875095
133,31.23001283690865,-2,0,696,0.04487070809900668
134,17.275597653173957,0,0,644,0.026825462194369497
135,25.741114189575445,0,0,687,0.03746887072718405
136,25.65973668286322,2,2,687,0.03735041729674413
137,25.11312227978703,0,-2,657,0.03822393041063475
138,32.939561738791085,1,-2,649,0.05075433241724358
139,31.536102854405268,0,-2,672,0.04692872448572213
140,21.430241414982927,-1,-1,690,0.031058320891279603
141,31.251407699364425,-2,2,692,0.04516099378520871
142,31.788726887355182,2,2,674,0.047164283215660505
143,25.610581302481876,2,0,649,0.039461604472237094
144,31.558543488729693,0,0,691,0.04567082994027452
145,27.148755042329046,-1,0,692,0.03923230497446394
146,25.723543654364004,0,-2,655,0.039272585731853445
147,27.39834563766817,1,0,680,0.04029168476127672
148,30.598403654025603,2,1,669,0.045737524146525564
149,24.844454977356023,-2,2,681,0.03648231274207933
150,24.113122279787035,-1,0,697,0.03459558433254955
151,27.552658909855392,-1,0,644,0.04278363184760154
152,30.505940979704356,1,1,639,0.04774012672880181
153,31.433450197369886,0,1,682,0.04609010292869485
154,33.04322887558778,2,1,648,0.05099263715368484
155,24.349190257286825,0,-2,671,0.03628791394528588
156,28.22035998069977,1,-2,675,0.04180794071214781
157,21.313708498984763,0,0,636,0.033512120281422586
158,30.914834658476302,1,0,676,0.04573200393265725
159,31.28606727592561,-2,-2,681,0.04594136163865729
160,24.469413449533644,-2,-1,662,0.036962860195670154
161,22.77269903474535,-1,0,683,0.033342165497430964
162,26.008767012245137,2,1,662,0.039288167692213195
163,30.394966293564366,2,-2,648,0.04690581218142649
164,27.77269903474535,-2,2,667,0.041638229437399324
165,24.29784057427984,0,-2,669,0.03631964211402069
166,25.848191962583275,1,0,654,0.03952322930058605
167,24.198070350615296,0,1,630,0.03840963547716714
168,20.009455142990337,0,-1,698,0.02866684117906925
169,26.536631057245557,2,0,699,0.03796370680578764
170,24.77269903474535,2,-1,668,0.037084878794528965
171,35.104184705825055,0,2,675,0.052006199564185264
172,30.79529959697468,1,-1,661,0.04658895551735957
173,25.236227905404697,0,1,657,0.038411305792092384
174,25.491900792836663,1,0,699,0.03646909984669051
175,32.478180461778784,-2,0,664,0.048912922382196966
176,29.922142207819594,0,-2,658,0.04547438025504497
177,27.59524158061724,2,0,655,0.042130139817736244
178,26.88362701190674,-2,0,656,0.04098113873766271
179,36.25331694675444,-2,-2,688,0.05269377463191052
180,35.31322700512307,1,1,686,0.05147700729609777
181,23.30056307974577,0,2,682,0.03416504850402606
182,30.6860742303198,-2,2,665,0.046144472526796695
183,32.82960153241241,2,2,688,0.04771744408780874
184,26.097942485827307,0,-2,688,0.037933055938702484
185,25.13288711762412,0,-2,661,0.03802252211440865
186,17.77269903474535,-2,0,661,0.02688759309341203
187,25.832324037878347,0,0,688,0.03754698261319527
188,31.846649279981666,1,-2,654,0.048695182385293065
189,33.899701573495165,0,2,668,0.05074805624774725
190,23.26528795832721,-2,1,679,0.034264047066755836
191,29.330471191318388,-1,2,686,0.042755788908627385
192,25.152325606445082,-1,2,679,0.03704318940566286
193,30.852088875715427,1,0,678,0.04550455586388706
194,29.93497669491373,1,0,689,0.043446990848931395
195,10.23606797749979,0,-1,633,0.016170723503159224
196,22.65247584249853,0,0,660,0.03432193309469474
197,24.194173437483137,-2,0,649,0.03727915783895707
198,34.67377686973091,0,-1,660,0.052536025560198346
199,33.42298057461824,2,1,673,0.04966267544519797
200,26.06737753561682,-2,0,691,0.03772413536268715
201,24.123265553522568,2,0,654,0.03688572714605897
202,20.55708402582784,0,2,668,0.03077407788297581
203,27.039331962455627,0,2,656,0.04121849384520675
204,30.21393827532022,-2,0,648,0.04662644795574108
205,25.422980574618233,0,-1,689,0.036898375289721674
206,22.44274541245532,0,0,697,0.032199060850007635
207,32.698908717413936,1,0,669,0.04887729255218824
208,26.857647105573612,-1,2,652,0.041192710284622104
209,32.010139133129904,2,0,668,0.047919369959775304
210,28.18423680063111,0,1,674,0.041816375075120336
211,25.17104467241352,-2,-1,681,0.03696188644994643
212,24.650441467777792,-1,2,670,0.03679170368325044
213,33.95688912639786,2,2,682,0.04979016000938103
214,14.300563079745771,-2,-1,671,0.021312314574881926
215,40.03701380709174,1,2,686,0.058362993887888834
216,22.69890871741394,1,-2,688,0.03299259987996212
217,22.960987893354186,2,0,635,0.03615903605252628
218,30.861186377582317,0,0,686,0.04498715215391008
219,22.960987893354186,0,2,689,0.03332509128208155
220,26.908950079602,0,0,683,0.03939816995549341
221,33.42955328423773,2,2,674,0.04959874374515983
222,28.131184507117606,-2,0,689,0.040829005090156176
223,19.58594636553181,1,-1,641,0.030555298542171313
224,26.948168823131315,1,0,667,0.04040205220859268
225,15.06449510224598,-1,0,688,0.02189606846256683
226,29.13288711762412,0,0,673,0.04328809378547417
227,26.95741732923815,0,-2,674,0.039996168144270254
228,31.966872472228488,2,2,688,0.04646347743056466
229,13.23606797749979,2,0,634,0.020877078828864023
230,27.19348530673794,-1,0,650,0.04183613124113529
231,22.242640687119284,-2,2,658,0.03380340529957338
232,32.55265890985539,2,-2,686,0.047452855553725054
233,34.67609088448917,-1,1,648,0.05351248593285366
234,22.104024777920152,-2,-2,699,0.03162235304423484
235,23.96029976260899,-1,0,659,0.03635857323612897
236,30.277745246821006,0,0,681,0.044460712550397956
237,22.000159927904907,2,-1,681,0.032305668029228934
238,28.035104559701722,-2,0,645,0.04346527838713445
239,29.666309392482717,1,0,694,0.042746843505018325
240,21.61431828770913,0,2,657,0.032898505765158494
241,27.44274541245532,1,2,695,0.03948596462223787
242,32.391932855953584,2,2,666,0.048636535819750124
243,28.132887117624115,-1,0,662,0.04249680833477963
244,21.65973668286322,0,0,644,0.03363313149512922
245,28.58594636553181,1,0,694,0.04119012444601126
246,22.084259940083065,2,0,652,0.033871564325280774
247,29.257980408983922,0,-1,651,0.044943134268792505
248,24.85038626520892,-2,2,663,0.03748172890680078
249,21.404918347287666,1,-1,675,0.031710990144129876
250,19.68323850592756,-2,0,634,0.031046117517235898
251,24.26528795832721,0,0,654,0.037102886786433045
252,27.543203766865055,0,0,667,0.041294158571012075
253,20.79315200332763,1,2,663,0.03136222021618044
254,23.79972471294713,0,-1,669,0.03557507430933801
255,28.543363694769962,0,0,632,0.04516355014995247
256,32.246697528156346,1,1,637,0.05062275907088908
257,35.19567960936358,-1,0,686,0.05130565540723554
258,27.45000625282001,2,-2,643,0.04269052294373252
259,22.50489520783571,0,0,684,0.032901893578707174
260,27.389408063706192,-1,0,691,0.0396373488620929
261,26.56296860470214,1,0,676,0.03929433225547654
262,27.405275988411116,-2,2,694,0.0394888703003042
263,29.26817039169805,0,1,636,0.04601913583600322
264,24.02191243148413,1,-2,683,0.03517117486308072
265,25.840764701107368,2,-2,657,0.039331453121929025
266,27.93245190266634,-2,1,658,0.0424505348064838
267,23.89024643050483,0,1,653,0.03658536972512225
268,24.970609457455737,2,1,691,0.03613691672569571
269,35.0580823205314,2,1,689,0.050882557794675466
270,18.89292222699217,0,0,657,0.028756350421601476
271,35.40191206117858,-2,0,680,0.05206163538408615
272,24.549823185463147,1,0,675,0.036370108422908366
273,34.28233029069836,-2,1,690,0.049684536653186034
274,27.00876701224514,2,-2,688,0.039256928796867936
275,22.895804660363012,0,0,675,0.03391971060794521
276,23.12899020449196,-1,-2,669,0.034572481621064216
277,31.315902801610406,2,2,682,0.045917746043417015
278,21.94427190999916,0,-1,658,0.03334995731002912
279,30.850339556230324,-1,0,665,0.04639148805448169
280,27.316590932355602,-2,-2,640,0.04268217333180563
281,15.30056307974577,0,-2,652,0.023467121287953634
282,28.1318726378628,2,0,661,0.04255956526151709
283,33.71493657002377,-2,2,672,0.05017103656253537
284,27.78872688735518,1,1,692,0.040157119779414996
285,33.10115126821427,-2,-2,690,0.04797268299741198
286,31.12054304805663,2,-2,643,0.0483989783017988
287,22.349190257286825,-2,-2,670,0.03335700038401019
288,29.988386629550682,-1,1,642,0.04671088260054623
289,27.021912431484132,0,-2,689,0.03921903110520193
290,22.43397840021018,-1,0,635,0.035329099842850674
291,31.550624535134652,0,2,698,0.045201467815379155
292,26.08645424270871,2,-2,682,0.038249932907197526
293,29.041677269321216,-1,-1,684,0.04245859249900762
294,37.46300066781905,0,2,671,0.055831595630132715
295,26.55996645919868,-2,-2,646,0.041114499162846256
296,24.861874508327517,2,0,666,0.037330141904395674
297,23.953727052989496,0,2,680,0.035226069195572786
298,32.97499678811455,2,-1,679,0.0485640600708609
299,27.36794061536259,-2,2,693,0.03949197779994602
300,28.355762966906322,-2,1,687,0.04127476414396845
301,25.83130955811703,-1,2,670,0.038554193370323925
302,30.313755207963357,2,0,647,0.04685279012049978
303,26.34009275541994,1,0,662,0.039788659751389635
304,25.620890997328623,-1,0,643,0.03984586469257951
305,25.079834824110616,1,0,688,0.036453248290858456
306,35.679614739626615,2,2,677,0.05270253285026088
307,32.59338255067267,2,-1,664,0.049086419504025106
308,24.25866853972912,0,0,688,0.03525969264495511
309,27.585946365531814,-1,-1,675,0.04086806868967676
310,19.70820393249937,0,2,656,0.03004299379954172
311,23.368628746107788,0,0,654,0.03573184823563882
312,26.029219980827417,-2,-1,674,0.03861902074306738
313,20.36505818199175,2,1,697,0.029218160949772955
314,33.7301163639835,0,1,680,0.04960311229997573
315,26.570078440826887,0,2,681,0.03901626790136107
316,29.75056933256578,1,2,650,0.04577010666548582
317,22.310018222736108,-1,-1,664,0.033599425034241126
318,28.958265387888254,-1,2,666,0.043480878960793175
319,21.59524158061724,2,2,679,0.03180447950017267
320,25.162437588073285,2,-1,673,0.03738846595553237
321,31.003368710291866,1,0,661,0.04690373481133414
322,28.251407699364425,0,-1,686,0.04118281005738254
323,27.11969498940653,1,0,642,0.04224251555982325
324,33.879936735658085,-2,2,699,0.04846915126703589
325,21.950844619618653,-1,1,659,0.0333093241572362
326,19.70820393249937,0,-2,639,0.03084225967527288
327,28.511467917455207,-1,2,679,0.04199037984897674
328,30.71493657002377,0,1,678,0.045302266327468685
329,28.3333223325819,0,1,635,0.04461940524816047
330,32.29162550578379,0,1,698,0.04626307379052119
331,33.316590932355595,1,1,693,0.048075888791277915
332,26.48917828737073,2,-1,687,0.03855775587681329
333,21.88062486640328,-2,2,634,0.034512026603159746
334,28.520763132540633,0,1,696,0.040978107949052635
335,30.980064600446074,2,0,689,0.04496380928947181
336,31.426877487750392,0,-2,697,0.04508877688342954
337,30.2777919557996,0,-1,689,0.043944545654280985
338,32.605023072623695,-2,-1,698,0.04671206743928896
339,33.45978774482647,2,-2,671,0.0498655555064478
340,25.139133478227492,-2,-2,655,0.03838035645530915
341,27.932254189447793,1,1,695,0.04019029379776661
342,27.905947934098545,2,0,686,0.04067922439372966
343,26.54052797037772,1,-2,658,0.04033514889115155
344,24.32016149647164,-1,2,668,0.0364074273899276
345,22.365746312736945,-1,2,675,0.03313443898183251
346,26.964036747836243,0,2,652,0.041355884582570925
347,16.00389691313216,-2,1,669,0.023922117956849266
348,25.32690062720235,0,1,673,0.037632838970582984
349,21.42366870536343,-1,2,653,0.03280806846150602
350,30.422980574618236,0,-2,676,0.04500440913405065
351,25.19348530673794,1,0,659,0.03822987148215166
352,28.87924860491289,2,1,665,0.0434274415111472
353,23.70820393249937,-2,0,688,0.03445959873909792
354,23.95542966349601,1,0,684,0.03502255798756727
355,34.49206072074157,-1,0,674,0.05117516427409728
356,26.077847158368474,-2,0,639,0.04081040243876131
357,28.246537600251447,-2,1,652,0.04332291042983351
358,24.814753502666907,0,1,666,0.037259389643644
359,33.684215200375235,1,0,679,0.049608564359904614
360,33.52038593394029,1,-2,694,0.04830026791634048
361,31.353284883637524,1,-2,694,0.045177643924549746
362,24.52733584216013,0,0,670,0.03660796394352259
363,23.546774330981094,0,2,669,0.035196972094142145
364,21.77927174436485,-1,0,686,0.03174820953989045
365,28.66630939248272,-2,-2,637,0.045002055561197365
366,28.07395024523632,2,-1,693,0.040510750714626724
367,33.860855887960575,2,1,629,0.05383283924953987
368,31.429553284237734,-2,0,679,0.04628800189136632
369,27.433123848353766,0,-2,638,0.042998626721557624
370,23.747535894954996,-1,-2,637,0.03728027613022762
371,24.53663105724556,0,0,694,0.03535537616317804
372,28.95741732923815,0,0,662,0.043742322249604455
373,18.36505818199175,-2,-1,664,0.02765822015360203
374,26.779271744364845,-2,2,689,0.03886686755350485
375,23.55708402582784,0,1,646,0.03646607434338675
376,24.123265553522568,1,1,684,0.03526793209579323
377,31.071227739770386,1,-2,644,0.048247248043121714
378,29.773387165490547,2,-2,685,0.04346479878173803
379,30.684086564577658,1,1,622,0.049331328881957646
380,25.90611435520976,2,2,655,0.039551319626274443
381,25.24483498974493,0,1,660,0.03824974998446202
382,22.48816380760941,0,2,663,0.033918799106499864
383,38.10690721129099,-2,2,683,0.05579342197846411
384,22.334010463327093,-2,1,644,0.0346801404710048
385,21.29126786466034,1,-1,652,0.03265531881082875
386,26.43767760012379,0,1,690,0.0383154747827881
387,32.138445347482296,0,1,697,0.04610967768648823
388,38.00779382626432,2,2,686,0.055404947268606876
389,20.950844619618657,0,1,694,0.030188536915877025
390,31.782154177735684,0,-1,688,0.04619499153740652
391,31.178305512778213,-2,2,669,0.04660434306842782
392,29.073262114491122,-2,2,691,0.042074185404473406
393,32.094729562834715,-2,0,650,0.04937650701974571
394,27.709051991149472,-1,2,657,0.04217511718592005
395,25.659048552118026,0,-2,678,0.03784520435415638
396,29.242800615024194,0,-2,644,0.045408075489168004
397,30.236227905404697,-2,-2,684,0.044205011557609204
398,25.009455142990337,0,2,666,0.03755173444893444
399,33.42180967541887,2,1,695,0.048088934784775356
400,20.148755042329046,0,-2,662,0.030436185864545388
401,28.30056307974577,0,1,689,0.041074837561314616
402,23.97060945745574,-2,2,628,0.03816976028257284
403,31.434138328115086,1,0,686,0.04582235907888497
404,30.015339721864635,-1,-1,694,0.04324976905167815
405,26.378938440954535,-2,2,635,0.04154163534008588
406,25.792463872582434,-2,0,654,0.03943801815379577
407,19.94812211415272,1,2,661,0.0301787021394141
408,28.375201455727282,1,-1,699,0.04059399349889454
409,29.895804660363012,1,0,676,0.044224563107045874
410,32.01602785260983,2,0,676,0.047360987947647676
411,37.408975188324725,-2,2,694,0.053903422461563
412,35.49206072074157,0,0,671,0.05289427827234213
413,29.58882879890265,0,2,682,0.04338537947053175
414,22.659736682863223,0,1,664,0.03412610946214341
415,25.570078440826883,1,0,680,0.03760305653062777
416,35.945446317665386,1,0,682,0.05270593301710467
417,31.34058317294659,-2,1,698,0.0449005489583762
418,25.941549404533223,1,-1,695,0.037325970366234855
419,29.718673555251023,2,2,662,0.044892256125756834
420,23.941549404533223,0,2,672,0.03562730566150777
421,20.18033988749895,0,0,639,0.031581126584505397
422,18.886349517372675,0,-1,691,0.027331909576516173
423,25.54677433098109,0,0,669,0.03818650871596575
424,16.773387165490547,0,1,666,0.02518526601425007
425,25.899494936611667,0,0,657,0.03942084465237697
426,33.85565943983146,2,-2,671,0.0504555282262764
427,22.19348530673794,0,0,660,0.03362649288899688
428,31.381086034601587,-2,0,665,0.047189603059551256
429,26.481591097989917,0,1,675,0.039231986811836914
430,29.628000833453367,0,0,695,0.042630217026551606
431,18.53663105724556,-2,0,663,0.027958719543356804
432,20.82842712474619,0,2,689,0.030229937771765154
433,18.95741732923815,-2,0,692,0.027395111747453977
434,27.780119803014944,1,1,652,0.04260754571014562
435,25.47213595499958,0,1,689,0.03696971836719823
436,20.851074395954114,-2,0,669,0.031167525255536795
437,17.601814290236735,0,-1,698,0.025217498983147187
438,37.47229588290448,0,2,683,0.05486426922826425
439,26.59524158061724,0,1,631,0.04214776795660419
440,32.08340538822665,-2,0,683,0.046974239221415304
441,25.19705587085398,1,0,672,0.03749561885543747
442,28.003566423510414,1,-2,678,0.04130319531491211
443,15.537319187990757,-1,2,632,0.024584365803782843
444,26.41794405439404,0,2,672,0.03931241674761018
445,26.514501355065992,-1,-2,645,0.041107754038862
446,23.06737753561682,-1,2,689,0.03347950295445112
447,30.782842308480884,0,2,690,0.04461281493982737
448,24.95741732923815,2,0,682,0.03659445356193277
449,19.36505818199175,-1,-1,668,0.028989608056873877
450,21.186912597118447,0,0,643,0.032950097351661656
451,30.44274541245532,2,0,673,0.045234391400379374
452,25.20667743495553,-2,-2,671,0.037565838204106604
453,31.348217071306003,0,0,676,0.04637310217648817
454,23.197055870853976,1,0,662,0.03504086989554981
455,21.469413449533644,-1,-1,689,0.031160251740977713
456,23.251407699364425,0,2,674,0.034497637536149
457,28.177617382033016,-1,0,653,0.04315102202455286
458,26.349190257286825,2,0,687,0.038353988729675145
459,23.877054302287245,2,0,649,0.036790530511998834
460,26.60112615949154,2,-2,638,0.04169455510892091
461,25.142182332709552,0,0,635,0.039593987925526854
462,24.585258234786615,-1,0,659,0.03730691689648955
463,32.455937540672906,2,1,684,0.04745020108285512
464,30.545398069490698,1,0,688,0.04439738091495741
465,20.10654957016754,-1,-1,680,0.029568455250246383
466,18.242640687119284,0,0,672,0.02714678673678465
467,27.494736517228905,2,2,693,0.03967494446930578
468,18.20079285608123,-1,1,673,0.027044268731175675
469,30.85038626520892,-2,0,672,0.04590831289465613
470,30.64755903440695,0,-1,645,0.04751559540218132
471,29.40711264991331,0,2,695,0.042312392302033534
472,18.94427190999916,2,0,659,0.02874699834597748
473,24.24483498974493,0,-2,692,0.035035888713504236
474,39.731667970250065,0,-2,679,0.05851497491936681
475,30.342240349066987,0,0,684,0.04436000051033185
476,28.505046212075655,0,0,699,0.04077975137636002
477,20.01602785260983,2,-2,634,0.03157102184954232
478,27.28217036279345,1,2,696,0.039198520636197484
479,24.029219980827417,1,0,691,0.034774558582962974
480,21.950844619618657,0,-2,651,0.03371865532967536
481,25.85866158533493,-1,0,656,0.03941869144105934
482,27.85033955623032,0,2,669,0.041629805016786724
483,32.822371984155055,2,0,664,0.04943128310866725
484,31.58930615215872,-2,-1,674,0.046868406753944686
485,27.42468318512475,-2,-2,665,0.04124012509041316
486,24.213938275320224,0,-2,683,0.0354523254397075
487,23.469413449533644,-2,0,669,0.03508133550005029
488,23.284695155040843,0,1,692,0.033648403403238214
489,23.422980574618236,1,2,634,0.03694476431327798
490,24.190809510250602,1,-1,697,0.03470704377367375
491,28.537479115895664,1,0,677,0.042152849506492854
492,31.077847158368474,1,2,670,0.046384846505027576
493,29.782154177735684,1,-2,691,0.04310007840482733
494,26.097254355082104,-2,-2,672,0.03883519993315789
495,23.52145126328583,-2,2,649,0.036242605952674624
496,32.0930269523282,0,1,694,0.04624355468635188
497,32.11669284390307,2,1,662,0.04851464175816173
498,19.015339721864635,-2,-1,668,0.02846607742794107
499,21.95741732923815,-2,-1,663,0.03311827651468801
500,27.902377369982506,2,0,691,0.040379706758295955
501,27.02853185008222,0,0,676,0.03998303528118672
502,21.76782893563237,2,2,659,0.03303160688259844
503,21.92283033856479,0,2,691,0.031726237827155994
504,29.619720098129257,1,0,696,0.042557069106507556
505,26.7242317851092,-1,0,672,0.03976820206117441
506,24.85038626520892,0,0,677,0.03670662668420815
507,29.536631057245557,1,2,695,0.04249874972265548
508,21.964036747836243,-2,1,658,0.03337999505750189
509,30.36505818199175,1,0,647,0.046932083743418465
510,27.966872472228488,-2,2,660,0.042374049200346195
511,25.84819196258327,1,2,662,0.03904560719423455
512,23.132560768608,1,0,698,0.03314120453955301
513,26.51166563067375,2,0,671,0.03951067903230067
514,19.08425994008307,0,-1,635,0.03005395266154814
515,24.310018222736105,0,0,668,0.03639224284840734
516,29.47160775215929,-2,2,689,0.04277446698426602
517,24.895804660363012,0,0,677,0.03677371441707978
518,30.844454977356023,0,0,696,0.044316745657120724
519,28.63526167381806,-1,1,681,0.04204884239914546
520,26.23724238516601,1,-2,668,0.03927730895982936
521,29.788726887355182,-2,0,679,0.043871468169889814
522,19.12310562561766,0,0,649,0.02946549403022752
523,28.190809510250602,0,-2,647,0.04357157575000093
524,29.553673389616712,-2,0,652,0.04532771992272502
525,18.128990204491963,-1,1,657,0.027593592396487007
526,23.414213562373096,0,-2,657,0.035638072393261944
527,30.098300126950758,0,2,632,0.04762389260593474
528,28.980064600446074,2,0,647,0.04479144451382701
529,28.877411943410696,-1,2,646,0.04470187607339117
530,27.08640753373011,-2,0,644,0.04205963902753123
531,26.145018057101794,0,-2,677,0.03861893361462599
532,25.877054302287245,0,0,696,0.037179675721677075
533,33.81222871041952,0,2,699,0.04837228713936984
534,27.785844453984346,-2,-2,665,0.0417832247428336
535,30.298198215403282,0,0,696,0.043531893987648396
536,18.601814290236735,1,-1,644,0.02888480479850425
537,28.26240552495637,0,0,689,0.04101945649485685
538,27.5991384937494,-1,0,670,0.04119274402052149
539,32.003368710291866,-2,0,656,0.048785623033981505
540,32.33989504220139,0,0,694,0.04659927239510287
541,32.59183094440611,2,0,653,0.04991092028239833
542,23.569588023300234,-2,-2,673,0.03502167611188742
