path_num,teo_path_dist,teo_path_Xdist,teo_path_Ydist,teo_path_time,avg_path_vel
251,30.181514295165172,2,2,664,0.04545408779392345
252,36.49595763387372,0,-2,670,0.054471578558020484
253,36.28282070822502,2,0,695,0.0522054974219065
254,37.39817507595132,2,2,664,0.05632255282522789
255,30.039001472833878,1,0,648,0.04635648375437327
256,28.95757725714306,1,-2,681,0.042522139878330485
257,43.94102120169293,2,1,686,0.06405396676631622
258,44.828746980556005,-2,0,649,0.06907357007789831
259,34.421152836781,-1,2,673,0.05114584373964487
260,39.70973598128904,0,0,671,0.059179934398344326
261,35.95490146065572,1,1,671,0.05358405582810092
262,40.606197480289914,1,-2,661,0.06143146366155811
263,35.23082960345142,1,-1,688,0.051207601167807294
264,34.082234489027286,0,2,678,0.05026878243219364
265,33.823188750697824,-2,1,684,0.049449106360669334
266,34.87400130719956,-1,1,687,0.05076273843842731
267,31.23943668779166,-2,-2,662,0.04718948140149797
268,37.02074153228476,1,1,666,0.05558669899742456
269,35.35003831593693,-1,1,696,0.05079028493669099
270,40.16766532830971,0,-2,695,0.05779520191123699
271,32.66699338262229,1,-2,675,0.04839554575203302
272,34.847663759742986,0,-1,684,0.050946876841729515
273,36.53780546491177,0,2,667,0.05477931853809861
274,35.890406358409734,2,-2,689,0.052090575266197
275,32.632912226346846,-2,1,652,0.0500504788747651
276,35.50151586373191,1,0,689,0.05152614784286199
277,32.44411753334009,1,2,645,0.05030095741603115
278,32.972320991627214,2,1,675,0.048847882950558835
279,35.80849172519227,0,0,658,0.05442020019026181
280,32.09030444686227,-2,0,656,0.0489181470226559
281,34.246697528156346,2,-2,680,0.05036279048258286
282,38.74871030262121,1,1,676,0.05732057737074144
283,40.48686013200684,-1,-2,657,0.061623835817362006
284,29.306607586524976,2,2,673,0.04354622226823919
285,29.832483965783254,1,-2,650,0.04589612917812808
286,33.54924827364426,-2,0,667,0.05029872304894192
287,35.422167316542314,1,2,693,0.05111423855200911
288,32.09030444686227,2,-2,676,0.047470864566364304
289,35.035952618351814,1,-1,686,0.051072817227918094
290,32.74302343696546,-2,0,639,0.05124103824251246
291,37.67277239164275,0,0,673,0.0559773735388451
292,34.415594606922824,-1,0,681,0.050536849643058476
293,31.936151102579952,1,0,650,0.04913254015781531
294,33.414533418182906,0,0,671,0.049798112396695834
295,35.275757581078864,1,-2,658,0.053610573831426846
296,39.09687715648176,2,0,662,0.05905872682248
297,36.47619279603664,-1,1,658,0.05543494345902225
298,33.74890801583976,2,0,648,0.05208164817259222
299,36.30819048489887,1,2,646,0.056204629233589584
300,36.063484130951515,-1,2,680,0.0530345354866934
301,30.502172702369773,0,-1,670,0.04552563089905936
302,33.971783865121964,1,-1,694,0.0489506972119913
303,35.12257742277737,-1,0,677,0.051879730314294485
304,36.13406152529034,0,-1,698,0.05176799645457069
305,37.418628044533605,1,-1,668,0.056015910246307796
306,38.89600588204841,-2,-1,691,0.056289444112949935
307,39.05746677567401,2,0,684,0.05710155961355849
308,34.28944012682311,-1,-1,641,0.05349366634449783
309,30.356611025556425,0,2,679,0.04470782183439827
310,31.378410238114245,-2,-2,656,0.047832942436149765
311,36.063966899405685,2,1,661,0.05455970786596927
312,37.97738880395873,-1,0,677,0.056096586121061644
313,38.49526950312853,1,1,676,0.05694566494545641
314,30.566667804615758,-1,-2,686,0.04455782478806962
315,47.31407506377317,2,-1,694,0.06817590066826104
316,36.41306981467543,2,1,639,0.05698445980387391
317,41.6051830005286,2,-1,694,0.05994983141286542
318,32.728128698241356,2,0,643,0.05089911150581859
319,33.842627239518784,0,0,664,0.05096781210770901
320,33.92295897436236,-1,-1,686,0.04945037751364775
321,39.539953058558815,-2,-2,670,0.05901485531128181
322,36.45780007908433,1,-2,639,0.05705446021765936
323,33.683398433832465,-1,-2,675,0.04990133101308514
324,35.46689758095121,1,0,689,0.05147590360080002
325,37.089331260881444,-2,2,674,0.05502868139596653
326,38.99710693281723,0,1,654,0.05962860387280922
327,35.897993547790556,-2,2,682,0.05263635417564597
328,31.159026951862153,0,-2,676,0.04609323513589076
329,34.83735406489623,-1,-1,649,0.053678511656234565
330,28.136784030756278,0,-2,643,0.043758606579714275
331,37.39155565735323,1,-1,673,0.055559518064417876
332,34.88465041533301,0,2,654,0.05334044406014222
333,37.59807316440386,-1,1,699,0.05378837362575659
334,40.5910176863302,-2,-2,689,0.05891294294097271
335,36.57700879156983,1,-2,651,0.05618588140026088
336,38.086329115377985,1,-1,698,0.05456494142604296
337,32.82269833317117,-2,1,684,0.047986401071887674
338,35.37179081951615,-2,-2,677,0.05224784463739461
339,37.34935018519173,2,-2,671,0.055662220842312565
340,39.58541816269151,-2,-1,687,0.057620696015562606
341,34.89697906802924,2,2,690,0.05057533198265107
342,37.886669373182485,-2,0,667,0.05680160325814466
343,32.69838051457364,-2,2,684,0.047804649875107665
344,33.580057646051884,2,-2,651,0.05158226980960351
345,40.83941431652619,-2,1,678,0.060235124360658095
346,40.023086839150345,1,2,639,0.06263393871541525
347,32.60891998575586,-2,2,682,0.04781366566826373
348,33.016514129530854,-2,-1,640,0.05158830332739196
349,34.92957839296045,-2,1,657,0.053165263916225954
350,41.07411017314122,-2,-1,674,0.060940816280624956
351,40.12293506390081,1,1,680,0.05900431627044237
352,33.75800551770664,-2,1,664,0.050840369755582294
353,42.49425502336722,1,0,682,0.06230829182311909
354,34.222017156820165,-1,-2,641,0.05338848230393162
355,32.47886859252398,-1,-1,666,0.04876706995874472
356,28.66951817486968,-1,-2,677,0.042347885044120646
357,36.741274117480344,0,0,667,0.055084368991724655
358,42.541376029027816,2,2,676,0.06293102962873938
359,38.693868056584115,-2,0,687,0.05632295204742957
360,35.92957839296046,1,-1,681,0.05276002700875251
361,33.38498294773374,1,0,693,0.048174578568158356
362,36.24868519389849,2,2,631,0.05744641076687557
363,39.62863811461434,-1,-1,661,0.059952553879900665
364,34.04257203694991,0,1,684,0.0497698421592835
365,39.83248396578325,-2,-1,659,0.06044382999360128
366,30.507240514701298,-2,0,672,0.04539767933735312
367,40.26646236599343,0,0,672,0.05992033090177594
368,44.007953754169215,-1,0,647,0.06801847566332181
369,34.889718227664545,2,-1,658,0.05302388788398867
370,36.975354429238,1,2,688,0.0537432477169157
371,30.780446152031068,2,-2,640,0.048094447112548545
372,31.023821678874146,-2,-1,656,0.047292411095844734
373,32.53679098515047,0,1,692,0.04701848408258738
374,35.09810241373221,0,2,661,0.05309849079233314
375,34.32471524824167,-1,2,634,0.05413992941363039
376,42.45304861409576,2,0,656,0.06471501313124355
377,40.48560123004837,2,2,687,0.058931006157275645
378,40.91017119624682,-1,2,674,0.0606975833772208
379,37.50914976209132,-1,-1,683,0.054918228055770596
380,38.88841869266759,-2,-1,651,0.05973643424372902
381,37.19465971440417,-1,-2,683,0.05445777410600903
382,34.221374460461085,2,-2,677,0.050548559025791855
383,34.18609933904253,0,-1,645,0.05300170440161632
384,32.98663731006557,1,0,679,0.04858120369670923
385,39.74939843336641,2,-1,699,0.05686609217935108
386,31.224256893831924,2,1,655,0.047670621211957136
387,35.621050925233526,1,1,695,0.051253310683789244
388,35.72560390599397,-1,2,693,0.05155209798844729
389,33.035952618351814,0,0,674,0.04901476649607094
390,42.298047211163336,1,-1,687,0.06156920991435711
391,31.423140502523143,0,-2,668,0.04704062949479512
392,38.40474778557082,1,1,686,0.055983597355059506
393,37.51766342847435,-2,-2,696,0.05390468883401487
394,38.38498294773374,-2,2,667,0.057548700071564825
395,38.23284856130089,-2,-2,663,0.0576664382523392
396,35.26849674071417,-2,0,694,0.05081915956875241
397,36.951408897625605,-1,2,661,0.05590228274981181
398,31.55655582298755,0,0,679,0.046475045394679754
399,42.35238362280251,0,-1,684,0.061918689507021216
400,28.899013442749972,0,1,643,0.04494403334797818
401,33.65365025016475,-2,1,694,0.048492291426750364
402,30.81860370682047,0,1,663,0.04648356516865832
403,33.27929685308757,2,0,665,0.0500440554181768
404,33.275559867860316,0,-2,670,0.04966501472814973
405,34.77943167226975,-2,1,654,0.053179559131910935
406,41.204161566373095,1,-2,699,0.05894729837821616
407,38.30969538218684,-2,-1,681,0.0562550592983654
408,35.74058598673514,1,2,681,0.052482505120022234
409,36.93923124916933,2,-1,655,0.05639577289949516
410,32.08340538822665,2,0,640,0.050130320919104146
411,35.44733045633267,0,-2,644,0.05504243859678987
412,36.07517136188113,2,-2,692,0.05213175052294961
413,31.512840038339966,1,2,670,0.047034089609462634
414,42.880620725797655,1,1,696,0.061610087249709275
415,48.803093423239,0,-2,678,0.07198096375108996
416,33.579859932833344,-1,2,661,0.05080160352924863
417,39.30481763400137,1,2,687,0.05721225274236007
418,41.93549426394209,0,2,652,0.0643182427361075
419,36.732025611373516,1,2,697,0.05270018021717864
420,36.749881201820585,-1,1,689,0.05333799884153931
421,44.709538268070496,2,0,697,0.06414567900727475
422,34.11279179016529,-2,-1,669,0.050990720164671585
423,44.69809545933801,2,1,681,0.06563596983750075
424,34.085434347749285,-2,0,665,0.051256292252254566
425,29.53123275529229,2,0,653,0.04522393990090703
426,35.6058711312738,-1,-2,694,0.05130528981451556
427,40.36980315377401,2,-1,682,0.059193259756266874
428,37.32438475861992,0,2,670,0.055708036953164064
429,41.74687905631713,1,1,693,0.06024080671907233
430,39.17680412395709,-1,-1,659,0.05944886816988936
431,34.74858166682364,2,2,668,0.05201883483057431
432,38.893288791780584,-1,0,666,0.058398331519190064
433,41.93042645161056,1,-2,666,0.06295859827569153
434,33.79363828024866,2,2,671,0.05036309728800098
435,37.20484969711829,1,-2,652,0.057062652909690634
436,35.65011097815604,2,-2,668,0.05336842960801803
437,32.13576955099496,1,0,634,0.0506873336766482
438,38.35377530116418,2,1,642,0.05974108302362021
439,45.66483929576893,2,0,698,0.0654224058678638
440,39.76425187831001,1,-2,666,0.059706083901366384
441,35.456785599323005,-1,2,654,0.05421526850049389
442,33.404390144447376,-1,-2,678,0.04926901201245926
443,38.90728876287597,0,-1,699,0.0556613573145579
444,29.958591736904378,-1,0,645,0.04644742904946415
445,35.75552743443785,1,-1,648,0.05517828307783619
446,33.52501768679625,0,-1,691,0.048516668142975755
447,36.05876631067096,1,2,660,0.054634494410107516
448,33.36931273624736,-1,0,648,0.05149585298803605
449,34.6538479633833,1,0,687,0.05044228233389127
450,35.66091109052944,0,2,698,0.051090130502191175
451,36.63691884993845,1,-1,689,0.053174047677704575
452,31.572423747692476,-2,1,640,0.049331912105769496
453,35.29804721116334,1,2,671,0.052605137423492314
454,38.694153111819745,-1,2,643,0.06017753205570722
455,35.601286087396446,2,2,654,0.05443621725901597
456,32.42415498228445,1,-1,648,0.05003727620722909
457,32.98464964432343,1,-2,678,0.04864992572909061
458,23.035057850723124,-2,0,661,0.03484880158959625
459,32.72252375940458,0,-1,659,0.049654816023375695
460,41.696424140938824,-2,-2,672,0.06204825020973039
461,33.95100454752356,-2,1,679,0.050001479451433815
462,38.077159027623274,0,-2,657,0.057956102020735575
463,38.16559966148165,2,-2,681,0.05604346499483356
464,34.47619279603664,-2,2,654,0.05271589112543829
465,39.72439171301411,-1,-2,686,0.05790727654958325
466,28.8385662578761,2,2,663,0.04349708334521282
467,40.62105092523353,2,1,675,0.06017933470404968
468,35.889671518685944,1,-2,672,0.05340724928375885
469,35.91017119624682,2,2,693,0.05181842885461302
470,39.55558263700672,1,2,669,0.059126431445451
471,37.252582107030655,-1,-1,661,0.05635791544180129
472,30.65433838090995,0,2,689,0.04449105715661822
473,39.082432202245826,2,0,664,0.05885908464193648
474,32.56873347144382,1,2,660,0.04934656586582397
475,32.08373173724277,-1,-2,681,0.047112675091399075
476,27.831469486021938,2,0,636,0.04376017214783324
477,30.70564135493834,0,-1,681,0.04508904751092267
478,34.664450362538155,1,-1,634,0.054675789215359864
479,37.24904283502194,0,1,689,0.05406247145866754
480,33.18609933904253,2,-2,664,0.04997906526964236
481,36.61549269537535,-1,2,680,0.05384631278731669
482,33.04606459998003,-2,0,661,0.04999404629346449
483,34.84916865703095,2,1,678,0.05139995377143208
484,32.225271373593245,-2,1,685,0.04704419178626751
485,39.86475280109273,1,-1,678,0.05879757050308662
486,25.277745246821006,2,-1,663,0.03812631258947361
487,30.705839068156884,1,-1,697,0.0440542884765522
488,38.14165412986926,0,0,690,0.05527775960850617
489,39.88484812855155,-1,1,692,0.05763706376958317
490,35.312207110163655,-2,2,686,0.05147552056875168
491,27.722523759404584,2,2,660,0.04200382387788573
492,40.754512954676535,1,-1,692,0.058893804847798464
493,37.21515939196504,2,0,691,0.0538569600462591
494,31.202457681274105,0,0,669,0.04664044496453528
495,35.02276049013423,0,1,657,0.053307093592289544
496,36.597595811147784,1,-1,650,0.05630399355561198
497,44.09221369425228,2,1,670,0.06580927417052579
498,27.647718962311856,2,-1,666,0.04151309153500279
499,34.20683736286044,1,-1,666,0.051361617661952616
500,40.60538071374715,-2,1,697,0.0582573611388051
