path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,teo_Xdist,teo_Ydist,teo_point_vel,Energy
25,1,96,95.60000610351562,11.0,0,11,0.11458333333333333,18046527.179212414
25,0,97,94.55001831054688,1.0,-1,0,0.010309278350515464,15814822.426077997
26,2,104,102.9499969482422,10.04987562112089,-1,10,0.09663341943385471,24094084.43913515
26,1,144,142.9499969482422,2.23606797749979,-1,-2,0.01552824984374854,26430044.46678688
26,0,91,90.04995727539062,7.0,0,-7,0.07692307692307693,192613034.41313
27,2,105,93.9499969482422,1.0,0,-1,0.009523809523809525,11834798.158682095
27,1,74,70.54998779296875,3.1622776601683795,-1,-3,0.04273348189416729,27448814.014643982
27,0,145,143.04998779296875,8.54400374531753,-3,8,0.058924163760810555,156281827.90429944
28,2,139,132.0,2.0,2,0,0.014388489208633094,43468680.18449674
28,1,69,65.85002136230469,2.23606797749979,-1,2,0.03240678228260565,26794081.681684162
28,0,106,99.04998779296876,3.605551275463989,-2,-3,0.034014634674188575,19642455.049340915
29,3,87,83.94999694824219,6.4031242374328485,4,-5,0.07359912916589481,14192306.439012418
29,2,94,92.6500244140625,7.0710678118654755,-1,7,0.07522412565814336,33427253.64145858
29,1,80,78.79998779296875,2.23606797749979,-1,-2,0.027950849718747374,141038859.11487308
29,0,142,139.14999389648438,1.0,0,-1,0.007042253521126761,174369278.43420509
30,2,136,132.94999694824222,4.123105625617661,1,4,0.03031695312954162,28398288.807524398
30,1,96,86.04998779296875,5.830951894845301,-3,-5,0.060739082237971885,10693255.841704175
30,0,104,95.05001831054688,7.211102550927978,4,6,0.06933752452815364,13319928.516682392
31,1,95,90.95001220703124,3.0,0,3,0.031578947368421054,17022515.813882496
31,0,147,141.25001525878906,1.4142135623730951,-1,-1,0.009620500424306769,33624144.85841244
32,2,70,67.99999237060547,2.8284271247461903,-2,-2,0.040406101782088436,32040448.80692593
32,1,105,103.74998474121094,3.605551275463989,-2,-3,0.034338583575847514,370095450.8286567
32,0,146,145.69998168945312,8.0,0,8,0.0547945205479452,384718746.26246136
33,2,132,122.9499969482422,1.4142135623730951,-1,-1,0.010713739108887085,33721695.06076731
33,1,112,107.99996948242188,10.04987562112089,10,1,0.08973103233143652,66122203.939583905
33,0,108,105.04998779296876,1.0,-1,0,0.009259259259259259,36633785.865219265
34,3,111,107.9499969482422,5.0,5,0,0.04504504504504504,201041983.6580724
34,2,136,132.95001220703122,5.0,-5,0,0.03676470588235294,227699900.39675435
34,1,113,111.0,5.385164807134504,5,-2,0.047656325726854014,207402279.0450634
34,0,136,134.04998779296878,3.605551275463989,-2,3,0.026511406437235215,239595687.2879087
35,2,104,100.9499969482422,3.1622776601683795,-1,-3,0.030406515963157497,28366340.96522476
35,1,76,74.95001220703125,2.8284271247461903,-2,2,0.03721614637823935,445968985.05560666
35,0,114,113.10000610351562,1.4142135623730951,-1,-1,0.012405382126079782,457116821.0064539
36,3,103,101.0,2.0,-2,0,0.019417475728155338,370566467.64204973
36,2,90,84.99998474121094,8.246211251235321,-8,-2,0.09162456945817024,45440602.04880681
36,1,129,122.8499755859375,9.219544457292887,9,2,0.07146933687823943,37480755.99884819
36,0,71,71.05001831054688,1.0,-1,0,0.014084507042253521,139626487.41494492
37,3,68,65.94999694824219,2.8284271247461903,-2,-2,0.04159451654038515,77561622.92005706
37,2,105,101.9499969482422,3.605551275463989,-3,-2,0.034338583575847514,50268492.97378892
37,1,139,136.95002746582028,2.23606797749979,-2,1,0.016086819982012876,78623744.9141396
37,0,105,101.04998779296876,1.4142135623730951,-1,-1,0.013468700594029477,50150309.39488297
38,1,133,124.9499969482422,0.0,0,0,0.0,21334843.0078218
38,0,89,89.10002136230469,2.0,0,-2,0.02247191011235955,293757957.97387165
39,3,81,79.0,1.4142135623730951,-1,-1,0.017459426695964137,100826160.50755025
39,2,116,107.95002746582031,4.123105625617661,4,1,0.03554401401394535,18600562.263956666
39,1,74,69.95001220703125,3.1622776601683795,-3,-1,0.04273348189416729,27942913.747218393
39,0,64,58.0,2.8284271247461903,-2,-2,0.04419417382415922,5352788.757168646
40,4,93,90.9499969482422,8.06225774829855,-1,8,0.08669094353009192,10037758.700143673
40,3,82,79.95001220703125,8.06225774829855,8,-1,0.09832021644266524,36864576.398382716
40,2,67,65.95001220703125,6.324555320336759,-2,-6,0.09439634806472774,359325587.05546707
40,1,122,120.95001220703124,6.0,0,6,0.04918032786885246,52272143.17736487
40,0,62,62.10000610351562,1.4142135623730951,-1,-1,0.022809896167307987,134867819.91323593
41,3,60,58.85000610351562,13.152946437965905,-2,13,0.21921577396609843,60635651.81884171
41,2,64,62.94999694824219,3.605551275463989,-3,-2,0.05633673867912483,72217661.98194149
41,1,104,102.04997253417969,2.8284271247461903,2,-2,0.02719641466102106,293210483.8999756
41,0,104,103.04998779296876,1.0,-1,0,0.009615384615384616,221041307.1027836
42,2,72,67.94999694824219,1.4142135623730951,-1,-1,0.019641855032959656,10097565.707357105
42,1,146,145.00001525878906,7.280109889280518,-7,-2,0.04986376636493506,418514385.85807514
42,0,77,77.6500244140625,7.615773105863909,7,-3,0.09890614423199881,339107060.6994197
43,2,131,129.94999694824222,12.36931687685298,12,-3,0.09442226623551894,660360254.6017003
43,1,83,82.94999694824219,2.23606797749979,-2,-1,0.026940578042166142,495155251.3168624
43,0,94,94.05001831054688,13.038404810405298,-1,13,0.13870643415324785,463568980.4589866
44,2,131,128.94999694824222,12.36931687685298,12,-3,0.09442226623551894,666699654.0706115
44,1,122,121.0500030517578,2.8284271247461903,-2,2,0.023183828891362217,537825255.1582487
44,0,67,65.05001831054689,9.0,-9,0,0.13432835820895522,42343104.46762753
45,2,97,97.0500030517578,13.45362404707371,-9,10,0.13869715512447123,259479957.78777173
45,1,148,133.99998474121094,1.4142135623730951,-1,-1,0.009555497043061453,23283213.18006759
45,0,116,111.05001831054688,13.152946437965905,13,-2,0.11338746929280953,38109725.374575876
46,2,79,76.94999694824219,4.47213595499958,-4,-2,0.05660931588607063,96207643.75702368
46,1,138,130.99998474121094,2.8284271247461903,-2,-2,0.02049584873004486,24592445.91821105
46,0,124,123.75003051757812,10.44030650891055,10,-3,0.08419602023314961,19851112.566162653
47,2,136,134.94999694824222,9.433981132056603,-5,8,0.06936750832394561,142697876.56476644
47,1,106,101.00001525878906,1.0,-1,0,0.009433962264150943,10998937.011942111
47,0,88,87.0,10.816653826391969,6,-9,0.1229165207544542,85512602.08204485
48,2,119,113.99999237060548,2.8284271247461903,2,2,0.023768295165934372,33344680.731117953
48,1,108,104.95001220703124,1.4142135623730951,-1,-1,0.013094570021973104,60915225.37235154
48,0,141,138.55001831054688,1.4142135623730951,-1,-1,0.01002988342108578,101909358.96559125
49,4,63,62.94999694824219,6.082762530298219,-1,6,0.09655178619520983,29968633.575475913
49,3,89,87.94999694824219,5.385164807134504,2,-5,0.06050746974308431,22659640.632262845
49,2,78,77.04997253417969,6.324555320336759,-2,6,0.08108404256841999,6524941.645657381
49,1,126,123.94998168945312,2.23606797749979,-1,-2,0.01774657124999833,51693299.61014412
49,0,86,83.64996337890625,2.23606797749979,-1,-2,0.026000790436044068,8394644.460379155
50,1,92,91.9499969482422,2.23606797749979,-2,1,0.02430508671195424,684597438.519135
50,0,148,148.15000915527344,2.23606797749979,-2,-1,0.01510856741553912,650313579.4493146
51,2,108,108.04999542236328,14.142135623730951,14,-2,0.13094570021973104,960016071.6235334
51,1,89,89.05001831054688,2.8284271247461903,-2,-2,0.03178008005332798,740412355.9730933
51,0,148,147.05001831054688,3.1622776601683795,-1,3,0.021366740947083646,861994996.3049804
52,2,139,136.94999694824222,5.0990195135927845,-5,-1,0.03668359362296967,170416966.66988924
52,1,70,68.94998168945311,10.63014581273465,8,-7,0.1518592258962093,28992094.903421734
52,0,144,138.8499755859375,14.142135623730951,-10,10,0.09820927516479827,25971099.71614969
53,2,104,92.9499969482422,1.0,-1,0,0.009615384615384616,14603385.822919695
53,1,140,133.95001220703122,2.23606797749979,-2,1,0.015971914124998498,14950851.709156629
53,0,124,120.05001831054688,8.54400374531753,8,-3,0.06890325601062525,15017661.737643994
54,2,90,89.94999694824219,3.605551275463989,2,3,0.04006168083848877,34687122.19394222
54,1,67,65.99998474121094,2.23606797749979,-2,-1,0.03337414891790731,33524691.635835208
54,0,114,104.05001831054688,2.8284271247461903,2,-2,0.024810764252159563,13313576.036763407
55,2,103,100.9499969482422,1.4142135623730951,1,-1,0.013730228760903837,39771388.60304363
55,1,129,122.10000610351562,2.23606797749979,-2,-1,0.017333860290696047,19073203.061185986
55,0,149,140.80001831054688,2.23606797749979,2,1,0.015007167634226777,20478136.936808325
56,1,128,130.04998779296878,10.198039027185569,-2,10,0.07967217989988726,138038569.22415748
56,0,92,94.04998779296876,2.0,0,-2,0.021739130434782608,131178195.11475205
57,3,145,149.04998779296875,16.64331697709324,-9,14,0.11478149639374648,435294651.7839104
57,0,82,82.19999694824219,2.0,-2,0,0.024390243902439025,20239974.29813642
58,2,101,102.0500030517578,5.0,5,0,0.04950495049504951,129440327.71117812
58,1,74,77.04998779296875,2.0,0,-2,0.02702702702702703,82728851.45395282
58,0,118,122.10003662109376,6.0,-6,0,0.05084745762711865,21785735.823633514
59,3,69,70.0,8.246211251235321,8,-2,0.1195103079889177,72604398.41563378
59,2,144,148.0,12.165525060596439,-2,12,0.0844828129208086,345222423.0843335
59,1,78,82.0,11.180339887498949,-2,-11,0.14333769086537115,87721025.70803548
59,0,68,67.5,1.4142135623730951,-1,-1,0.020797258270192576,32177976.396208063
60,3,149,154.0500030517578,10.44030650891055,-3,10,0.07006917120074195,39348838.382972665
60,2,84,88.24998474121094,12.165525060596439,2,-12,0.14482767929281476,34479323.7374627
60,1,78,79.94998168945312,13.038404810405298,-1,13,0.16715903603083715,27062436.184295565
60,0,63,65.44998168945311,2.0,0,-2,0.031746031746031744,67416261.46679346
61,1,125,123.29997253417969,1.0,-1,0,0.008,15094517.785234408
61,0,130,131.80001831054688,2.0,2,0,0.015384615384615385,35296408.25087445
62,1,78,82.10000610351562,0.0,0,0,0.0,6135958.426290899
62,0,112,118.44998168945312,2.0,-2,0,0.017857142857142856,16096959.353432326
63,2,97,102.0500030517578,3.605551275463989,-2,-3,0.03717063170581432,35032300.16108344
63,1,130,133.20001220703122,2.8284271247461903,2,-2,0.02175713172881685,28899265.55083161
63,0,129,134.39999389648438,13.038404810405298,-1,13,0.10107290550701782,21363653.188365683
64,3,125,131.20001220703122,2.23606797749979,-2,-1,0.01788854381999832,341097395.2988534
64,2,123,124.25,8.06225774829855,-8,-1,0.06554681096177682,41139163.30941873
64,1,114,123.0,8.06225774829855,8,1,0.0707215591956013,478988488.1206382
64,0,61,63.39999389648438,1.0,0,-1,0.01639344262295082,28715021.117147863
65,2,110,114.3499984741211,2.8284271247461903,-2,-2,0.025712973861329,39684049.033764325
65,1,82,83.30000305175781,9.486832980505138,9,3,0.11569308512811144,12486877.409392972
65,0,142,150.5,9.055385138137417,-9,-1,0.06377031787420716,68612727.6113514
66,3,118,124.34999084472656,2.8284271247461903,-2,-2,0.023969721396154154,227593903.37095806
66,2,97,103.3499755859375,4.123105625617661,-1,4,0.04250624356306867,81638349.6465782
66,1,139,143.29998779296875,5.656854249492381,4,-4,0.04069679316181569,23230581.10424307
66,0,94,96.25003051757812,4.0,0,4,0.0425531914893617,8396915.090610525
67,4,87,86.14999389648438,2.23606797749979,1,2,0.025701930775859652,17821372.47302421
67,3,89,92.14999389648438,2.0,0,-2,0.02247191011235955,15068078.391275262
67,2,71,73.40000915527344,2.23606797749979,-1,2,0.03149391517605338,4987003.501884166
67,1,141,143.35000610351562,1.4142135623730951,-1,-1,0.01002988342108578,20364243.833873753
67,0,76,79.4000244140625,3.0,3,0,0.039473684210526314,36542452.76228486
68,3,91,96.25,1.0,0,-1,0.01098901098901099,117474003.92161326
68,2,140,144.54998779296875,2.8284271247461903,-2,-2,0.020203050891044218,59185479.376293726
68,1,121,118.39999389648438,4.47213595499958,4,2,0.03695980128098826,12643835.691165593
68,0,124,124.95001220703124,1.4142135623730951,-1,-1,0.011404948083653993,13945804.184051061
69,2,118,123.70000457763672,3.1622776601683795,1,-3,0.026798963221765927,15166041.702555712
69,1,115,116.50001525878906,6.324555320336759,-2,6,0.05499613322031965,8896222.46583469
69,0,142,149.9000244140625,2.0,2,0,0.014084507042253521,15838847.266290285
70,4,75,78.34999084472656,2.23606797749979,-2,1,0.0298142396999972,37731901.983843155
70,3,73,77.59999084472656,2.0,-2,0,0.0273972602739726,39991160.56440008
70,2,104,106.24998474121094,2.23606797749979,2,-1,0.02150065362980567,40342083.00769697
70,1,61,66.6500244140625,2.8284271247461903,-2,2,0.046367657782724434,142280103.90147066
70,0,77,83.6500244140625,2.8284271247461903,2,-2,0.036732819801898575,102222281.89675336
71,4,85,91.35000610351562,2.23606797749979,-1,-2,0.02630668208823282,210396238.8213668
71,3,114,124.05003356933594,6.708203932499369,6,-3,0.05884389414473131,293106966.00305444
71,2,76,84.90005493164062,9.219544457292887,-7,6,0.12130979549069588,172680464.50274178
71,1,72,78.75003051757812,6.082762530298219,6,-1,0.0844828129208086,43519768.49858925
71,0,117,124.29998779296876,2.8284271247461903,-2,-2,0.024174590809796496,41959323.17693161
72,2,67,73.29998779296875,4.0,-4,0,0.05970149253731343,114065362.04744053
72,1,136,150.1999969482422,4.47213595499958,4,-2,0.032883352610291024,63945796.51050337
72,0,61,66.79998779296875,4.123105625617661,-1,4,0.06759189550192886,4826583.738957763
73,2,120,131.85003662109378,2.8284271247461903,-2,-2,0.023570226039551587,49659208.13535369
73,1,73,78.19998168945312,7.280109889280518,2,7,0.09972753272987012,6176896.274382094
74,3,103,112.5,1.0,-1,0,0.009708737864077669,48772173.10123714
74,2,137,145.15000915527344,1.0,-1,0,0.0072992700729927005,20461919.05665668
74,1,79,83.0,2.0,-2,0,0.02531645569620253,14386203.743233077
74,0,149,155.5999755859375,2.0,-2,0,0.013422818791946308,19192122.67705081
75,3,109,124.5500030517578,7.280109889280518,-7,-2,0.06678999898422494,736617148.4534707
75,2,146,161.84999084472656,9.219544457292887,9,2,0.06314756477597867,536833905.2651796
75,1,79,87.74996948242188,11.0,-11,0,0.13924050632911392,263838571.77406636
75,0,80,91.54998779296876,14.0,14,0,0.175,135634066.3600524
76,4,93,99.64999389648438,3.1622776601683795,-1,3,0.034002985593208385,35944944.861637674
76,3,68,73.89999389648438,2.23606797749979,2,-1,0.032883352610291024,28432640.38169477
76,2,67,73.45001220703125,2.23606797749979,-2,-1,0.03337414891790731,9809119.027419966
76,1,106,118.4000244140625,2.23606797749979,2,1,0.02109498091980934,36034465.16486201
76,0,106,120.54998779296876,3.1622776601683795,-3,-1,0.029832808114796033,140685823.85269788
77,3,69,74.80000305175781,7.280109889280518,7,-2,0.10550883897507997,14161823.786231978
77,2,70,77.65000915527344,1.4142135623730951,-1,-1,0.020203050891044218,237827244.93364853
77,1,109,118.64996337890624,2.23606797749979,-2,-1,0.020514385114676972,29880907.58090238
77,0,94,108.09994506835938,3.605551275463989,-3,2,0.03835692846238286,45524571.66810391
78,3,126,144.59999084472656,10.04987562112089,1,-10,0.07976091762794357,13144305.257512137
78,2,88,101.64999389648438,10.0,0,10,0.11363636363636363,9617153.720705878
78,1,129,149.45004272460938,2.0,-2,0,0.015503875968992248,10520510.579759287
78,0,60,70.95001220703125,9.219544457292887,2,-9,0.1536590742882148,31616564.290284354
79,2,111,132.0,13.152946437965905,-2,-13,0.1184950129546478,80123122.17991176
79,1,123,143.3000030517578,12.041594578792296,-1,12,0.09789914291701053,513942052.0032014
79,0,140,166.80001831054688,2.0,0,-2,0.014285714285714285,30124040.500030242
80,2,109,127.1999969482422,8.0,0,8,0.07339449541284404,10393906.405333027
80,1,83,91.5,7.280109889280518,2,-7,0.08771216734072913,10742591.639230872
80,0,131,153.75,5.0,-4,-3,0.03816793893129771,43406079.201422356
81,1,143,167.24998474121094,9.055385138137417,9,-1,0.06332437159536655,30326531.70727507
81,0,124,149.70001220703125,2.8284271247461903,-2,-2,0.022809896167307987,163144730.36909026
82,3,118,132.35000610351562,1.0,-1,0,0.00847457627118644,23844870.02784034
82,2,98,107.5500030517578,1.4142135623730951,-1,-1,0.014430750636460155,15798014.450197289
82,1,109,120.85000610351562,6.082762530298219,6,-1,0.05580516082842403,44807353.41041164
82,0,62,72.29995727539062,4.47213595499958,-2,4,0.07213122508063838,42232202.13981732
83,2,87,104.59999084472656,13.038404810405298,13,-1,0.1498667219586816,674200221.5781645
83,1,109,119.15000915527344,2.23606797749979,-2,1,0.020514385114676972,29837913.836155772
83,0,100,120.55001831054688,2.8284271247461903,-2,-2,0.0282842712474619,480772495.42913836
84,2,135,158.25001525878906,3.605551275463989,-3,-2,0.02670778722565918,75236868.18797748
84,1,107,114.25,3.1622776601683795,-3,-1,0.02955399682400355,11606356.118909286
84,0,99,119.5499267578125,10.816653826391969,9,6,0.10925912955951483,168082652.67651352
85,3,74,83.55000305175781,5.0,3,4,0.06756756756756757,33642863.39504892
85,2,86,100.24998474121094,2.23606797749979,-2,-1,0.026000790436044068,71479528.32781106
85,1,63,72.70001220703125,2.23606797749979,1,-2,0.03549314249999666,6229458.821015802
85,0,142,164.89999389648438,3.605551275463989,-3,2,0.02539120616523936,18024608.18496939
86,3,65,68.34999847412111,1.0,0,-1,0.015384615384615385,9596112.990284082
86,2,147,158.10000610351562,1.0,1,0,0.006802721088435374,14450422.680752346
86,1,132,143.45004272460938,3.0,0,-3,0.022727272727272728,11575975.3273407
86,0,64,70.04998779296875,7.0,0,7,0.109375,9704278.790557308
87,2,118,133.94998168945312,2.0,-2,0,0.01694915254237288,45759986.504856154
87,1,67,79.19998168945312,2.23606797749979,-2,-1,0.03337414891790731,185219964.7447067
87,0,147,174.64999389648438,3.605551275463989,3,-2,0.02452755969703394,351447794.5083784
88,2,67,75.80000305175781,1.0,-1,0,0.014925373134328358,9898794.524542563
88,1,138,165.75,2.8284271247461903,-2,-2,0.02049584873004486,46142465.40331482
88,0,136,166.69998168945312,6.708203932499369,6,-3,0.04932502891543654,14031706.243323205
89,2,121,146.4499969482422,2.23606797749979,-1,-2,0.01847990064049413,13665890.071536055
89,1,117,144.44998168945312,3.605551275463989,-3,-2,0.030816677568068284,154999662.74999633
89,0,128,162.35000610351562,4.47213595499958,4,-2,0.034938562148434216,48030628.69302392
90,2,90,113.8000030517578,12.041594578792296,-1,12,0.1337954953199144,7686470.488972667
90,1,147,183.0,1.4142135623730951,1,-1,0.009620500424306769,15185479.558161313
90,0,130,162.00006103515625,10.0,0,-10,0.07692307692307693,11492147.351116685
91,2,79,97.29999542236328,2.23606797749979,2,-1,0.028304657943035313,41745632.93241838
91,1,111,140.35000610351562,1.4142135623730951,-1,1,0.012740662724081938,60071134.452429175
92,1,105,131.60000610351562,1.0,0,-1,0.009523809523809525,47572559.471448764
92,0,149,192.85003662109372,1.0,0,-1,0.006711409395973154,183810314.6477502
93,2,92,120.89999389648438,14.0,0,14,0.15217391304347827,9092048.203970928
93,1,115,150.89996337890625,1.4142135623730951,-1,-1,0.012297509238026914,99609841.67517164
93,0,81,106.04995727539062,2.8284271247461903,-2,-2,0.034918853391928274,53520546.858756974
94,3,76,94.64999389648438,1.0,-1,0,0.013157894736842105,40954492.54193626
94,2,99,120.39997863769531,2.23606797749979,2,-1,0.022586545227270605,13888658.200244373
94,1,115,147.80001831054688,1.4142135623730951,-1,1,0.012297509238026914,17221344.63001438
94,0,82,108.64996337890624,1.4142135623730951,1,-1,0.017246506858208478,7455151.41435423
95,2,64,83.04999542236328,3.1622776601683795,-1,3,0.04941058844013093,12968091.095878553
95,1,144,181.05003356933597,2.8284271247461903,-2,-2,0.019641855032959656,19360660.58416309
95,0,106,138.8499755859375,2.8284271247461903,2,2,0.026683274761756512,57026927.41860497
96,3,121,160.6999969482422,8.54400374531753,-3,-8,0.07061160120097132,291067946.4046735
96,2,149,199.20001220703125,12.041594578792296,9,8,0.08081607099860601,46337465.49270261
96,1,75,99.34994506835938,10.198039027185569,-10,-2,0.13597385369580758,109039251.12848519
96,0,72,97.8499755859375,10.04987562112089,10,-1,0.13958160584890125,31955143.763423555
97,2,97,128.75,3.0,0,-3,0.030927835051546393,8479570.780485518
97,1,107,140.14999389648438,4.123105625617661,-1,4,0.03853369743567907,14478551.736735765
97,0,103,139.5,1.0,-1,0,0.009708737864077669,146992819.7832203
98,2,62,78.0999984741211,1.4142135623730951,-1,1,0.022809896167307987,9403931.76522735
98,1,91,119.75003051757812,1.0,1,0,0.01098901098901099,10242574.631531037
98,0,123,161.75,2.23606797749979,-2,-1,0.018179414451217804,13702724.206487034
99,3,134,176.60000610351562,1.0,0,-1,0.007462686567164179,39787033.67648738
99,2,146,193.80001831054688,2.23606797749979,2,-1,0.015315534092464314,52799509.837571
99,1,131,165.25,3.605551275463989,-2,-3,0.027523292179114422,11246553.522927018
99,0,76,98.550048828125,6.082762530298219,1,6,0.08003634908287131,8479155.129308768
100,1,103,139.95001220703122,2.23606797749979,2,-1,0.021709397839803784,40509350.178267814
100,0,138,190.55001831054688,0.0,0,0,0.0,70974984.26594329
101,1,128,165.75,1.0,-1,0,0.0078125,35557899.056880265
101,0,123,148.14996337890625,13.152946437965905,-2,-13,0.10693452388590168,12384059.239819603
102,2,115,150.89999389648438,3.605551275463989,-2,-3,0.03135261978664338,23439773.920722604
102,1,75,103.95001220703124,14.560219778561036,4,14,0.19413626371414716,19127415.74576467
