path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
127,4,213,452.1500244140625,8.06225774829855,29.28567940370284,4.0,7.0,20.136358987879703,20.795980289964064,0.03251875852041459,0.03785097534412464,4766608.842773402,450402.1998249928
128,3,297,623.9000244140625,13.416407864998739,29.141920423129175,12.0,6.0,19.730854157358408,19.723065925762057,0.03966338704309321,0.04517309045454121,7470179.633976966,607914.5971077819
128,1,51,103.54998779296876,5.0990195135927845,4.929998955580407,5.0,1.0,4.804555892944332,1.0265302658081046,0.08848397557934125,0.0999807747763291,573221.6019048403,110316.54872168934
129,3,165,352.8999938964844,10.0,29.855931724930006,6.0,8.0,20.224409802200626,21.855220198332972,0.05106964302357546,0.06060606060606061,3221217.28306604,347352.7927238564
129,2,268,677.2000732421875,8.48528137423857,8.451660647227998,6.0,6.0,5.963634014129639,5.940541982650757,0.030067321929064663,0.03166149766506929,6090547.270969669,530114.0962088861
129,1,147,410.199951171875,1.0,1.0433608011473237,0.0,1.0,0.14765453338623402,0.9987761974334717,0.011116921288810451,0.006802721088435374,2249511.9528095475,272793.39375068276
130,3,255,587.1500244140625,5.0990195135927845,29.059446614030357,1.0,5.0,24.963294941095228,7.084393097433349,0.017538631444899585,0.01999615495526582,5744668.529902289,509756.9014446693
130,2,244,499.24993896484375,5.656854249492381,5.510738364586782,4.0,4.0,3.9282690286636353,3.8429518938064575,0.021516154031269254,0.023183828891362217,5278062.731964997,481819.00303742866
130,1,142,267.0,1.0,0.9391724061299783,0.0,1.0,0.16212081909179688,0.8911727666854863,0.003824227533627753,0.007042253521126761,2151129.41091318,264785.72647879703
131,4,114,248.9499969482422,6.082762530298219,16.674099603694067,1.0,6.0,10.970643434483009,9.70905489935831,0.044693276658047884,0.05335756605524754,1873045.364961623,241809.11683957864
131,2,186,383.20001220703125,11.045361017187261,10.961212707148846,11.0,1.0,10.848257541656494,1.146249294281004,0.0531527651068957,0.05938366138272721,3561934.696458612,371357.36307081603
131,1,87,178.949951171875,5.0,5.050441547502989,0.0,5.0,0.4541501998901438,4.8853535652160645,0.05453676556547483,0.05747126436781609,1218256.0725129398,181606.89280938977
132,4,95,212.5,14.422205101855956,48.070958766180624,8.0,12.0,31.938791665989356,35.64692063345865,0.1270049320940184,0.1518126852826943,1514871.1985630041,212124.3969215415
132,3,124,281.14999389648443,9.219544457292887,9.329862875994746,7.0,6.0,6.9942077398300135,6.141556262969974,0.0707992025818981,0.07435116497816845,1927351.143266726,246772.0269189716
