path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,teo_Xdist,teo_Ydist,teo_point_vel,Energy,energy_new
152,6,49,125.89996337890624,4.47213595499958,2,-4,0.09126808071427714,12458149.482981801,6754381.8377734665
152,5,60,153.0,2.23606797749979,-1,2,0.037267799624996496,19034371.703507587,8913870.060838876
152,4,68,175.60003662109375,3.605551275463989,-3,2,0.05302281287447043,5601207.8089977,1026310.3616500384
152,3,52,127.35009765625,2.23606797749979,2,-1,0.04300130725961134,3439134.9412479727,1024098.2393560034
152,2,68,176.85009765625,2.23606797749979,2,-1,0.032883352610291024,34821371.319240436,10014017.522478798
152,1,57,149.8499755859375,3.1622776601683795,-3,-1,0.05547855544155052,3515261.0740409354,676596.7326200935
153,8,41,99.59999084472656,2.8284271247461903,2,2,0.06898602743283391,1500459.8016020865,381948.5115852882
153,7,64,166.35000610351562,2.8284271247461903,2,-2,0.04419417382415922,16233306.435667923,6975635.025418173
153,6,56,140.35003662109378,4.242640687119285,-3,3,0.0757614408414158,7163767.252129745,1960334.8696331861
153,5,55,144.14996337890625,5.0,3,-4,0.09090909090909091,17746211.21008853,7349246.893995465
153,4,41,105.7999267578125,2.23606797749979,-1,2,0.05453824335365341,29884698.597836636,15406165.102331132
153,3,61,165.70001220703125,1.4142135623730951,-1,-1,0.023183828891362217,25493536.00465787,8858032.693502795
154,8,57,147.45001220703125,5.0,-4,3,0.08771929824561403,16198609.361732,6713177.384439275
154,7,69,172.14999389648438,4.123105625617661,4,-1,0.05975515399445885,7229609.3502609385,1939526.018265955
154,6,50,128.5999755859375,2.23606797749979,-1,2,0.044721359549995794,4368291.902509354,1275546.5462867806
154,5,55,144.14996337890625,5.0,-3,-4,0.09090909090909091,16689215.168826068,5847378.357916114
154,4,67,176.39996337890625,3.1622776601683795,1,3,0.04719817403236387,18959245.232354347,5065836.953931536
154,3,54,146.70001220703125,1.4142135623730951,1,1,0.026189140043946207,65001210.94955841,21121003.095781766
154,2,53,140.699951171875,2.8284271247461903,-2,-2,0.053366549523513024,4348547.344049198,1134535.7846130277
155,10,49,129.5,4.47213595499958,2,4,0.09126808071427714,31307080.498329222,12965222.451389736
155,9,50,127.90000915527344,3.1622776601683795,1,-3,0.0632455532033676,3663898.341205005,954585.2559244987
155,8,47,114.89996337890624,2.8284271247461903,-2,2,0.060179300526514684,3342594.6817443473,1366773.3170550868
155,7,53,140.8499755859375,2.23606797749979,-1,-2,0.04218996183961868,5414260.766893133,1712384.0371340648
155,6,48,127.70001220703124,4.242640687119285,3,3,0.08838834764831843,7444934.835300788,1978777.371581869
155,5,45,112.449951171875,2.8284271247461903,-2,-2,0.0628539361054709,1342442.192880584,287831.9704405131
155,4,60,155.449951171875,2.23606797749979,1,-2,0.037267799624996496,2652732.133138825,543830.1091396621
155,3,49,132.39990234375,2.8284271247461903,-2,2,0.05772300254584062,2470037.945694943,327756.0896865326
155,2,46,122.5,1.4142135623730951,-1,-1,0.030743773095067286,10559359.385951461,4078632.7103974107
156,8,45,113.74996948242188,1.4142135623730951,1,1,0.03142696805273545,5812527.878193202,2720430.3449649806
156,7,67,175.10003662109375,3.1622776601683795,-1,-3,0.04719817403236387,15237619.226743307,6269755.652635521
156,6,64,167.54998779296875,2.23606797749979,1,2,0.034938562148434216,7537073.2370719835,2670787.970695928
156,5,58,153.64996337890625,2.23606797749979,-2,1,0.03855289616378948,14478614.81965015,5641262.265495044
156,4,49,121.24993896484376,2.23606797749979,1,-2,0.04563404035713857,1406265.303835723,320333.98918958055
156,3,48,120.54998779296876,2.23606797749979,-2,-1,0.04658474953124562,3644708.959279995,1533279.9220964485
156,2,65,166.0,1.4142135623730951,1,1,0.02175713172881685,2616875.3963424275,493200.70816022507
157,9,46,125.85000610351562,4.123105625617661,1,4,0.08963273099168827,14923196.377471872,5748187.595609761
157,8,68,182.45001220703125,3.605551275463989,-2,-3,0.05302281287447043,45775642.02551356,13182873.91087141
157,7,45,119.35003662109376,2.23606797749979,1,2,0.049690399499995326,18462140.973844696,6981348.102378018
157,6,61,158.1500244140625,3.605551275463989,2,-3,0.05910739795842605,6903530.068779547,2047125.9420388078
157,5,44,118.29998779296876,4.123105625617661,-4,1,0.09370694603676501,11115679.577415299,4553400.9332042355
157,4,66,169.49993896484375,3.1622776601683795,3,1,0.047913297881339086,8724321.367288584,3441885.654940999
157,3,49,136.3499755859375,2.8284271247461903,-2,2,0.05772300254584062,65977333.86909487,21054762.67516465
158,8,54,139.5,3.1622776601683795,3,-1,0.058560697410525546,5197302.2682695985,2140510.3142278134
158,7,64,168.64999389648438,1.4142135623730951,-1,-1,0.02209708691207961,4838578.917562125,1310879.8059395005
158,6,59,158.54998779296875,3.1622776601683795,-3,1,0.053597926443531854,4621458.241657407,1997030.4128615605
158,5,66,172.14996337890625,2.23606797749979,2,1,0.03387981784090591,12047347.358485175,3975315.1006687772
158,4,43,109.449951171875,2.23606797749979,-1,-2,0.052001580872088136,3434308.5031072837,1272081.8643585255
158,3,60,168.29998779296875,3.1622776601683795,-1,3,0.052704627669472995,27333157.95135389,8086639.626820009
159,9,55,147.65000915527344,1.4142135623730951,1,1,0.025712973861329,8596618.402120844,2591223.1997592705
159,8,51,136.45001220703122,3.605551275463989,3,2,0.07069708383262724,2195121.6831060117,443702.008425806
159,7,54,141.3499755859375,5.0,-3,-4,0.09259259259259259,6511749.110442013,2153739.929084818
159,6,57,155.6500244140625,2.8284271247461903,2,2,0.049621528504319126,20584229.727905173,7254661.923908889
159,5,51,136.85003662109378,1.4142135623730951,1,-1,0.0277296776935901,5293562.112726795,1990150.9878635092
159,4,58,154.7000732421875,4.123105625617661,-4,1,0.0710880280278907,7424265.168297937,1921919.8700930593
159,3,57,152.65008544921875,1.4142135623730951,1,-1,0.024810764252159563,10970312.330093661,3372761.2777301874
159,2,60,162.0,3.1622776601683795,1,3,0.052704627669472995,2881773.2027653325,569808.8561745576
160,9,48,118.8499755859375,4.123105625617661,-1,4,0.0858980338670346,4426930.473875608,2320871.389474948
160,8,43,114.10000610351562,4.123105625617661,4,-1,0.09588617733994559,25152552.942333013,10216855.788529553
160,7,52,144.45001220703125,3.1622776601683795,-3,1,0.060813031926314993,25449932.66474048,9731713.497035833
160,6,42,110.4000244140625,3.1622776601683795,-1,-3,0.07529232524210427,4354217.59702872,975204.633083542
160,5,45,120.04998779296876,3.1622776601683795,3,-1,0.07027283689263066,35584845.35664895,12957433.510942532
160,4,64,178.60009765625,4.123105625617661,1,4,0.06442352540027595,60522018.03023935,18073030.742518384
160,3,59,159.9998779296875,3.605551275463989,-3,-2,0.061111038567186256,29196723.581336368,6897063.911425041
160,2,53,148.1500244140625,2.23606797749979,2,-1,0.04218996183961868,11776885.00909265,3277206.553119752
161,8,57,153.09999084472656,1.4142135623730951,-1,-1,0.024810764252159563,18320949.923955306,5482084.457300915
161,7,45,121.5500030517578,4.123105625617661,4,1,0.09162456945817024,19805526.516751595,7223247.368464518
161,6,41,108.19998168945312,2.23606797749979,-2,1,0.05453824335365341,1988206.3276739165,476370.9259769171
161,5,62,167.05007934570312,3.605551275463989,2,-3,0.05815405283006434,7962143.842612732,2902166.209235712
161,4,62,171.49993896484375,1.4142135623730951,-1,1,0.022809896167307987,44733488.25956547,12106258.879536603
161,3,56,148.1500244140625,3.605551275463989,-3,2,0.06438484420471409,6161961.763033816,2026726.0912386333
162,9,46,122.75003051757812,4.123105625617661,4,1,0.08963273099168827,4256956.9121917095,2187661.9166191965
162,8,57,147.80001831054688,4.123105625617661,-1,-4,0.07233518641434493,4691747.420892046,1875426.3532795117
162,7,41,109.45004272460938,4.47213595499958,-2,4,0.10907648670730682,14368006.330556065,5755067.7553992495
162,6,52,145.1500244140625,2.23606797749979,2,-1,0.04300130725961134,32252502.74817065,11220437.65717111
162,5,50,134.0999755859375,3.1622776601683795,-3,-1,0.0632455532033676,25608054.34835149,7333412.728986786
162,4,62,168.20001220703125,2.23606797749979,2,1,0.03606561254031919,29062929.802371264,9911481.288286712
162,3,69,189.9000244140625,1.4142135623730951,-1,-1,0.02049584873004486,25828015.318666313,10305401.846865375
162,2,63,174.0,2.23606797749979,1,2,0.03549314249999666,16547541.56982369,4884167.74558242
163,9,44,110.25001525878906,3.1622776601683795,-1,-3,0.07186994682200863,5464620.902484975,2537293.6653867927
163,8,60,163.54995727539062,3.605551275463989,3,2,0.06009252125773315,6744958.860791988,2036688.0851374962
163,7,52,141.5999755859375,3.1622776601683795,-3,-1,0.060813031926314993,6505544.984456273,2501862.2998649026
