path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
1,7,91,89.30000305175781,5.656854249492381,5.44644601726372,4.0,4.0,3.8518723197894364,3.8501447594389897,0.09760924102237267,0.06216323351090528,3547183.628399682,373905.98482011096
1,6,90,86.85000610351562,3.0,3.171659441797856,0.0,3.0,0.5376179218292223,3.019579172134402,0.05444683010379473,0.03333333333333333,3293748.347052902,353126.8889476684
1,4,70,68.60000610351561,5.0,4.828957366617747,3.0,4.0,2.8775815963745117,3.841777801513672,0.10753682085915524,0.07142857142857142,2346654.5041682473,284573.65845638595
1,3,98,94.49998474121094,3.0,3.1745373342945284,3.0,0.0,2.9621477127075195,0.6791338920593297,0.04413900834818681,0.030612244897959183,3630906.106684743,376507.4240733794
1,2,95,91.04998779296876,3.0,2.9650495538314816,0.0,3.0,0.399832725524897,2.823457956314087,0.041144536808133125,0.031578947368421054,3397217.0037043993,360104.2821848222
1,1,99,96.04998779296876,2.8284271247461903,2.805572819486004,2.0,2.0,1.9079599380493182,1.9904048442840576,0.04102297062054276,0.028569970957032224,4040155.641452067,404015.5641452067
2,8,87,98.4000015258789,9.848857801796104,27.553945575518217,9.0,4.0,24.934430386028907,11.71218160828721,0.11523997620439407,0.11320526208961039,4183034.436713116,424722.797393853
2,7,75,73.34999084472656,6.082762530298219,6.280159271797291,1.0,6.0,1.5918617248535192,5.854363679885864,0.10629996582865715,0.08110350040397626,2483796.690812082,296870.4864628694
2,6,79,78.79998779296875,9.486832980505138,9.677158099666372,3.0,9.0,2.977142333984376,9.06263780593872,0.2809575929492712,0.12008649342411568,2933390.258879294,338718.7311204373
2,5,78,75.39999389648438,3.0,3.5963643684868374,3.0,0.0,3.0062761306762686,1.2572950720787053,0.07809879844614738,0.038461538461538464,2451235.011322904,290908.07513606246
