,path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
501,12,3,83,75.94998168945312,7.071067811865476,8.593131106022819,5.0,5.0,4.930128931999207,4.933804512023926,0.04730987921357155,0.08519358809476478,1415666.465746978,202238.06653528265
502,12,2,77,89.949951171875,5.656854249492381,7.116765314481468,4.0,4.0,3.1227016448974614,3.0672689676284786,0.020993510261178017,0.07346563960379715,1790604.9425819512,235117.94767142442
503,12,1,93,73.0,1.0,4.192578154883057,0.0,1.0,2.993643879890442,0.4769005179405213,0.06242351606488228,0.010752688172043013,1479025.2816876103,207104.96457210786
504,13,8,98,93.0999984741211,13.45362404707371,13.115615068031143,9.0,10.0,1.96102774143219,1.9063854813575745,0.051210831850767136,0.13728187803136438,2012616.3721329954,255602.5348635531
505,13,7,83,68.94999694824219,4.0,10.596025907353642,0.0,4.0,3.864058195729741,7.667284687049687,0.05941471830010413,0.04819277108433735,1238653.7815714823,186734.0835739746
506,13,5,70,71.94999694824219,5.656854249492381,10.159956850241047,4.0,4.0,3.86256867647171,4.040211796760558,0.053074777126312256,0.08081220356417687,1303759.4743228694,192228.84724964426
507,13,4,73,74.95001220703125,3.0,11.662799760200718,3.0,0.0,4.992734432220459,1.318649411201477,0.014945296570658684,0.0410958904109589,534787.523563456,104880.46224138552
508,13,3,82,68.0,1.4142135623730951,12.026799308216575,1.0,1.0,1.2958965301513672,0.9186060428619384,0.04250176250934602,0.017246506858208478,449129.29547734826,93649.93188232607
509,13,2,70,94.04998779296876,8.246211251235321,11.532418177306322,2.0,8.0,2.8780245780944824,0.16986727714538574,0.05981261283159256,0.1178030178747903,712416.5763176442,127953.79435841144
510,13,1,95,95.0,9.486832980505136,12.70386327047952,3.0,9.0,3.924727916717529,3.772433638572693,0.02729024365544319,0.09986139979479093,869139.19562385,144856.532603975
511,14,8,92,100.1999969482422,4.123105625617661,35.54418396521619,1.0,4.0,1.2289133071899414,1.2021036148071291,0.10758484899997713,0.04481636549584413,2467180.893770949,306016.12734244583
512,14,7,89,69.89999389648439,2.8284271247461903,27.640758029248452,2.0,2.0,18.751422308152534,15.543168885400519,0.12380249053239822,0.03178008005332798,1554000.4963125782,234274.38955885876
513,14,6,70,84.89999389648438,1.0,6.581579495328857,1.0,0.0,9.50468361377716,9.312608122825623,0.03682379424571991,0.014285714285714284,1568267.9583053002,217479.6360514224
514,14,5,86,70.95001220703125,9.219544457292887,6.931553778009505,6.0,7.0,4.664095163345337,2.6793291568756104,0.011080033145844936,0.10720400531735916,1174361.7019625166,177041.68788967468
515,14,4,79,70.94998168945312,2.0,12.200142226799052,0.0,2.0,0.6413993835449219,0.960646390914917,0.0675453171133995,0.02531645569620253,1264063.1304510494,190564.68704673648
