path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,teo_Xdist,teo_Ydist,teo_point_vel,Energy
5,5,42,40.950042724609375,2.23606797749979,-2,-1,0.053239713749995,51872827.41173966
5,4,46,42.75003051757813,2.8284271247461903,2,-2,0.06148754619013457,13801519.272123137
5,3,73,70.54998779296875,2.8284271247461903,-2,2,0.038745577051317676,106680948.40942599
5,2,51,48.20001220703125,2.23606797749979,2,-1,0.043844470147054705,56989408.14005753
5,1,52,50.5,1.0,0,1,0.019230769230769232,15666961.850968344
5,0,60,56.1500244140625,2.0,-2,0,0.03333333333333333,15343545.90940639
6,8,57,50.99999618530274,2.0,2,0,0.03508771929824561,29099765.561211444
6,7,57,51.25000762939453,2.0,0,-2,0.03508771929824561,15064794.020589394
6,6,68,61.25,2.8284271247461903,-2,2,0.04159451654038515,17153087.397370294
6,5,69,65.14999389648439,4.47213595499958,4,-2,0.0648135645652113,17118737.195422664
6,4,50,48.85000610351562,2.0,0,2,0.04,99108132.51141599
6,3,75,72.94998168945312,1.0,-1,0,0.013333333333333334,69171966.49772184
6,2,76,72.14996337890625,1.0,-1,0,0.013157894736842105,17945657.043991406
6,1,55,52.8499755859375,1.0,-1,0,0.01818181818181818,41223259.1376785
6,0,60,59.04998779296875,2.23606797749979,2,-1,0.037267799624996496,125076185.4031812
7,8,51,47.5,1.4142135623730951,-1,-1,0.0277296776935901,11273331.030799145
7,7,77,73.64999389648438,2.23606797749979,1,-2,0.029039843863633633,21762253.9675168
7,6,64,61.94999694824219,3.1622776601683795,-1,3,0.04941058844013093,14862029.648552757
7,5,78,74.0,1.4142135623730951,1,-1,0.018130943107347374,17542712.389518734
7,4,51,47.5999755859375,2.23606797749979,-1,-2,0.043844470147054705,22882618.641342867
7,3,76,73.95004272460938,3.1622776601683795,1,3,0.04160891658116289,65385664.31433533
7,2,70,66.20001220703125,2.0,0,-2,0.02857142857142857,44222816.53165865
7,1,48,45.1500244140625,1.4142135623730951,-1,-1,0.029462782549439483,13326923.927824399
7,0,50,49.04998779296875,3.605551275463989,2,3,0.07211102550927978,26773911.91759463
8,7,64,62.49999618530274,1.0,1,0,0.015625,93453421.27051443
8,6,69,66.25,2.23606797749979,-2,1,0.03240678228260565,52137709.26815881
8,5,57,54.45001220703125,3.605551275463989,3,-2,0.06325528553445595,38427162.08617061
8,4,71,68.79997253417969,2.8284271247461903,-2,2,0.039837001756988594,66680045.554057166
8,3,43,40.74996948242188,2.8284271247461903,2,-2,0.06577737499409744,31461708.387794405
8,2,58,51.44998168945313,5.0,-3,4,0.08620689655172414,17910384.59933623
8,1,47,44.95001220703125,2.8284271247461903,2,-2,0.060179300526514684,31490699.078499507
8,0,43,42.04998779296875,2.23606797749979,-2,-1,0.052001580872088136,55575179.54946625
9,7,47,45.79999923706055,4.47213595499958,4,-2,0.0951518288297783,13125876.744267605
9,6,44,40.94999694824219,0.0,0,0,0.0,4484744.227398848
9,4,42,41.25,4.0,0,4,0.09523809523809523,99133470.70699464
9,3,41,40.25,0.0,0,0,0.0,61848948.772210814
9,2,52,49.94998168945313,2.8284271247461903,-2,-2,0.05439282932204212,17555348.135639068
9,1,47,44.05001831054688,0.0,0,0,0.0,14197112.726478988
9,0,50,47.0,2.23606797749979,-1,-2,0.044721359549995794,14052278.399327867
10,7,47,40.95000457763672,2.23606797749979,-2,-1,0.04757591441488915,17930580.06475588
10,6,58,54.44999694824219,5.656854249492381,4,4,0.09753196981883415,12705693.809285969
10,5,62,59.94999694824219,0.0,0,0,0.0,28015403.483038623
10,3,60,58.95001220703125,1.4142135623730951,-1,-1,0.023570226039551587,104064317.50546633
10,2,72,68.94998168945311,1.0,-1,0,0.013888888888888888,50613743.54350052
10,1,59,57.04998779296875,4.47213595499958,4,-2,0.0757989144915183,28455397.747336593
11,7,64,57.20000457763672,4.47213595499958,-2,4,0.06987712429686843,18061500.48412119
11,6,65,63.79999542236328,3.0,3,0,0.046153846153846156,115004203.48058645
11,5,78,73.94999694824219,2.23606797749979,-1,-2,0.028667538173074228,70036131.35120124
11,4,60,57.80000305175781,2.23606797749979,-2,-1,0.037267799624996496,14891092.138661211
11,3,71,69.05001831054689,4.123105625617661,4,1,0.05807191021996705,80117662.05392152
11,2,73,72.04998779296875,1.0,0,-1,0.0136986301369863,54567847.93173108
11,1,48,44.95001220703125,1.0,0,-1,0.020833333333333332,16076890.633558905
11,0,60,54.20004272460938,2.0,0,2,0.03333333333333333,21476158.7057386
12,7,55,49.94999694824219,1.0,0,-1,0.01818181818181818,12919216.56917831
12,6,61,58.94999694824219,1.0,0,-1,0.01639344262295082,71207487.65329735
12,5,57,54.64999389648438,2.0,-2,0,0.03508771929824561,25864086.19184416
12,4,58,55.04997253417969,2.23606797749979,-1,-2,0.03855289616378948,33024081.864726625
12,3,55,49.69998168945313,4.242640687119285,3,3,0.077138921583987,12472506.661271565
12,2,74,67.60000610351561,1.0,-1,0,0.013513513513513514,10844656.697137913
12,1,49,47.94998168945313,1.0,0,-1,0.02040816326530612,62524220.96296263
12,0,60,59.0999755859375,0.0,0,0,0.0,84604875.63964349
13,6,76,73.69999694824219,1.4142135623730951,-1,-1,0.018608073189119674,19359065.789378576
13,5,79,76.85000610351562,2.23606797749979,-1,2,0.028304657943035313,23210510.290370572
13,4,70,66.64996337890625,3.1622776601683795,-1,-3,0.045175395145262566,15277157.815961342
13,3,55,51.95001220703125,3.1622776601683795,1,3,0.0574959574576069,12406567.682043996
13,1,69,61.64999389648438,0.0,0,0,0.0,11595861.42738094
13,0,58,55.05001831054688,2.0,0,-2,0.034482758620689655,8878661.442285681
14,7,62,57.95000076293945,1.0,-1,0,0.016129032258064516,13506319.281784818
14,6,59,53.599998474121094,1.0,1,0,0.01694915254237288,5866137.807315109
14,5,49,48.60000610351562,2.8284271247461903,-2,-2,0.05772300254584062,88237355.4054049
14,4,70,67.69999694824219,5.656854249492381,4,4,0.08081220356417687,47512687.64963651
14,3,48,41.94998168945313,1.0,0,-1,0.020833333333333332,12930418.762930244
14,2,61,54.89996337890625,2.0,0,-2,0.03278688524590164,12073456.480844708
14,1,52,48.95004272460938,1.0,0,-1,0.019230769230769232,4552455.842858027
14,0,57,56.300048828125,3.0,0,3,0.05263157894736842,15768710.137485733
15,8,47,45.94999694824219,2.23606797749979,2,-1,0.04757591441488915,8070706.874933904
15,7,76,72.94999694824219,3.0,0,-3,0.039473684210526314,65337700.762002856
15,6,42,40.94999694824219,2.0,0,2,0.047619047619047616,39070041.9720545
15,5,58,52.55000305175781,0.0,0,0,0.0,13539116.797962572
15,3,55,52.94998168945313,2.23606797749979,-2,1,0.040655781409087086,6946769.155611087
15,2,75,73.0,3.605551275463989,3,-2,0.04807401700618652,13284449.78641767
15,1,61,57.95004272460938,4.123105625617661,-1,4,0.06759189550192886,32990115.157389805
15,0,76,75.050048828125,1.4142135623730951,-1,-1,0.018608073189119674,38469391.5000694
16,6,57,54.64999771118164,2.23606797749979,-2,-1,0.03922926276315421,13990301.092984064
16,5,57,53.0,4.0,4,0,0.07017543859649122,12467374.84058558
16,4,50,48.80000305175781,1.4142135623730951,-1,-1,0.0282842712474619,102750207.7398394
16,3,75,70.99998474121094,2.23606797749979,-1,-2,0.0298142396999972,66702207.475881055
16,2,61,54.5,2.0,0,2,0.03278688524590164,19012918.15099899
16,1,65,63.0,2.0,-2,0,0.03076923076923077,18928069.065053005
16,0,57,55.05001831054688,2.8284271247461903,2,-2,0.049621528504319126,14042731.192742819
17,8,54,50.99999618530274,2.23606797749979,-2,1,0.04140866624999611,22522657.9839855
17,7,41,38.94999694824219,4.47213595499958,4,-2,0.10907648670730682,9943013.54647992
17,6,61,58.95001220703125,4.123105625617661,-1,4,0.06759189550192886,11077792.994777443
17,5,48,43.84999084472656,1.0,-1,0,0.020833333333333332,11258145.435707249
17,4,66,64.95001220703125,2.0,0,-2,0.030303030303030304,20192986.710130267
17,3,75,73.55001831054688,1.4142135623730951,-1,-1,0.01885618083164127,110197098.4824476
17,2,76,72.0,1.4142135623730951,-1,-1,0.018608073189119674,49989511.42017673
17,1,72,68.0,5.656854249492381,4,4,0.07856742013183862,28999524.62103603
17,0,49,48.050048828125,2.23606797749979,-1,-2,0.04563404035713857,123053637.93244202
18,9,42,40.95000076293945,1.0,0,-1,0.023809523809523808,12483559.406352673
18,8,65,59.94999694824219,2.23606797749979,-1,-2,0.034401045807689073,18583624.04361035
18,7,49,47.94999694824219,5.0,4,3,0.10204081632653061,5980082.270521149
18,6,44,42.94999694824219,1.0,0,-1,0.022727272727272728,29658297.0963214
18,5,70,62.95001220703125,2.8284271247461903,-2,-2,0.040406101782088436,16128556.241998196
18,4,42,40.95001220703125,4.0,0,4,0.09523809523809523,82651622.28095207
18,3,47,44.94998168945313,1.4142135623730951,-1,-1,0.030089650263257342,27396339.167531878
18,2,64,58.94998168945313,3.1622776601683795,1,-3,0.04941058844013093,7090483.251257222
18,1,45,40.699951171875,4.0,0,4,0.08888888888888889,2474059.589258328
18,0,40,37.04998779296875,2.8284271247461903,-2,-2,0.07071067811865475,10429476.836761616
19,7,63,60.99999618530274,2.8284271247461903,-2,2,0.044895668646764926,16488882.55399442
19,6,48,46.94999694824219,5.0,4,-3,0.10416666666666667,40683945.93724499
19,5,71,63.95001220703125,4.0,0,4,0.056338028169014086,14615598.263752153
19,4,57,55.94999694824219,1.0,0,-1,0.017543859649122806,5911730.0073141735
19,3,63,61.6500244140625,3.605551275463989,-2,-3,0.057230972626412524,85867878.7599338
19,2,43,41.94998168945313,4.123105625617661,-1,4,0.09588617733994559,43810320.29705217
19,1,71,67.55001831054689,0.0,0,0,0.0,36512712.85858201
19,0,70,69.04998779296875,1.0,1,0,0.014285714285714285,166741081.4181599
20,7,65,63.94999694824219,2.0,0,-2,0.03076923076923077,42108309.3085746
20,6,61,58.94999694824219,3.605551275463989,-3,2,0.05910739795842605,32209707.92075874
20,5,70,66.80000305175781,4.47213595499958,4,-2,0.06388765649999399,11116775.809786035
20,4,47,45.04997253417969,2.0,0,2,0.0425531914893617,71431254.11048238
20,3,74,71.94998168945312,2.8284271247461903,-2,-2,0.03822198817224581,64783101.24852281
20,2,65,61.95001220703125,4.47213595499958,-2,4,0.06880209161537815,7983576.2530458765
20,1,49,46.94998168945313,2.8284271247461903,2,-2,0.05772300254584062,41707772.272540085
20,0,56,54.19998168945313,2.8284271247461903,-2,-2,0.05050762722761054,43166099.84487042
21,8,69,66.94999694824219,3.605551275463989,3,-2,0.0522543663110723,43510089.67267638
21,7,60,57.95001220703125,1.0,-1,0,0.016666666666666666,16072413.279479159
21,6,57,54.75,0.0,0,0,0.0,11951273.79013181
21,5,71,64.05000305175781,1.0,0,-1,0.014084507042253521,8558422.260057699
21,4,67,60.0,1.0,0,1,0.014925373134328358,6081065.702790985
21,2,78,70.49996948242188,4.123105625617661,1,4,0.05286032853355975,13560401.087897548
21,1,57,55.0,2.8284271247461903,-2,-2,0.049621528504319126,63572571.3467087
21,0,44,42.100006103515625,2.0,2,0,0.045454545454545456,47194680.32099233
22,6,61,54.94999694824219,2.0,0,-2,0.03278688524590164,11726814.50911506
22,5,60,56.94999694824219,2.23606797749979,-1,2,0.037267799624996496,11442486.026147852
22,4,51,47.94999694824219,1.0,-1,0,0.0196078431372549,4828436.902976649
22,3,73,70.60000610351562,2.0,0,-2,0.0273972602739726,50148974.74073858
22,2,52,48.94998168945313,4.123105625617661,1,4,0.07929049280033963,29652998.74930012
22,1,59,56.89996337890625,0.0,0,0,0.0,7824041.5327786235
22,0,41,37.44998168945313,0.0,0,0,0.0,7676231.452331845
23,7,73,67.0,2.23606797749979,-2,1,0.03063106818492863,11750698.560338171
23,6,67,62.94999694824219,4.0,4,0,0.05970149253731343,30188829.93802212
23,5,60,56.94999694824219,1.0,-1,0,0.016666666666666666,30955282.56356049
23,4,60,55.04998779296875,2.0,-2,0,0.03333333333333333,9456075.247758968
23,3,59,57.75,2.23606797749979,2,-1,0.03789945724575915,70840328.95127904
23,2,67,63.95004272460938,1.4142135623730951,-1,-1,0.021107665110046196,34343070.191524014
23,1,75,68.94998168945311,4.0,0,4,0.05333333333333334,10623393.7420219
23,0,60,57.05001831054688,1.0,-1,0,0.016666666666666666,10442981.431059558
24,7,46,44.95000457763672,2.23606797749979,-1,2,0.04861017342390848,33377295.460104834
24,6,59,56.94999694824219,1.0,0,-1,0.01694915254237288,36492934.98641212
24,5,57,54.75,1.4142135623730951,-1,1,0.024810764252159563,30960951.068597794
24,4,52,48.75,2.0,-2,0,0.038461538461538464,9195964.458646456
24,3,60,53.79998779296875,2.8284271247461903,2,-2,0.047140452079103175,4729331.954319111
24,2,76,72.0,2.8284271247461903,-2,2,0.03721614637823935,8599568.955986904
24,1,53,47.95001220703125,4.47213595499958,4,-2,0.08437992367923736,2996400.076129307
24,0,70,69.60000610351561,3.0,0,3,0.04285714285714286,82225661.60787214
25,7,50,47.04999923706055,4.123105625617661,-1,4,0.0824621125123532,12381235.117463918
25,6,77,71.99999237060547,2.23606797749979,-1,-2,0.029039843863633633,11714700.564032577
25,5,77,74.85000610351562,2.23606797749979,-1,-2,0.029039843863633633,32747472.582588587
25,4,76,71.95001220703125,2.8284271247461903,2,2,0.03721614637823935,14048169.671242066
25,3,44,41.94998168945313,1.4142135623730951,-1,-1,0.03214121732666125,6993492.7288731085
25,2,53,52.0,1.4142135623730951,-1,1,0.026683274761756512,11124958.017627701
25,1,61,56.95001220703125,1.0,1,0,0.01639344262295082,5109542.513253227
25,0,63,57.55001831054688,2.23606797749979,-2,-1,0.03549314249999666,4299394.557021981
26,7,77,76.0,3.0,0,-3,0.03896103896103896,114060624.7435853
26,6,74,70.84999084472656,3.605551275463989,-2,3,0.0487236658846485,41867926.91801521
26,5,43,41.95001220703125,3.605551275463989,-2,-3,0.08385002966195323,27921117.70846947
26,4,50,48.70001220703125,3.605551275463989,2,3,0.07211102550927978,29225412.03713156
26,3,50,48.94998168945313,2.0,-2,0,0.04,31103740.751652073
26,2,48,46.94998168945313,4.123105625617661,4,-1,0.0858980338670346,5794987.194978365
26,1,74,73.04995727539062,0.0,0,0,0.0,71601143.25663163
26,0,49,48.60000610351562,1.0,0,-1,0.02040816326530612,31199633.550008256
27,8,74,64.95000457763672,2.0,0,2,0.02702702702702703,13165939.355127256
27,7,49,44.95001220703125,1.4142135623730951,1,-1,0.02886150127292031,10722593.546835244
27,6,47,43.90000915527344,2.23606797749979,-2,-1,0.04757591441488915,9774804.585042752
27,5,72,68.90000915527344,4.47213595499958,4,2,0.06211299937499416,10008478.739280514
27,4,44,42.94998168945313,2.0,0,-2,0.045454545454545456,100198313.03729354
27,3,47,44.850006103515625,1.4142135623730951,-1,1,0.030089650263257342,50949541.32566363
27,2,57,53.05001831054688,1.0,-1,0,0.017543859649122806,19591588.12829448
27,1,69,64.94998168945311,1.0,-1,0,0.014492753623188406,8283266.753680937
27,0,76,68.09994506835939,1.0,1,0,0.013157894736842105,8331245.801487681
28,8,65,61.94999694824219,2.0,0,-2,0.03076923076923077,29306625.83450475
28,7,74,72.94999694824219,4.123105625617661,-1,4,0.055717643589427844,100591796.63427478
28,6,71,67.99998474121094,1.0,0,-1,0.014084507042253521,28775631.700705495
28,5,73,71.0,3.1622776601683795,-1,-3,0.04331887205710109,11312468.921151156
28,4,44,42.94998168945313,3.1622776601683795,1,3,0.07186994682200863,3904612.9929410736
28,3,46,41.850006103515625,3.605551275463989,-2,-3,0.07838154946660846,3043006.70688505
28,2,60,59.0,5.0,4,3,0.08333333333333333,36394748.24490527
28,1,47,43.99996948242188,2.23606797749979,-2,-1,0.04757591441488915,7115639.680251013
28,0,61,58.050048828125,1.0,-1,0,0.01639344262295082,42216464.15757566
29,7,43,41.650001525878906,4.123105625617661,4,1,0.09588617733994559,11711851.869121239
29,6,74,69.95000457763672,0.0,0,0,0.0,15381648.360762222
29,5,76,72.0,2.0,0,-2,0.02631578947368421,8747046.142769977
29,4,67,62.95001220703125,2.0,0,2,0.029850746268656716,5796658.9877968505
29,2,58,56.9000244140625,4.123105625617661,-1,4,0.0710880280278907,105342968.7192083
29,1,44,41.95001220703125,0.0,0,0,0.0,44250158.37783145
29,0,75,72.0,2.23606797749979,-1,-2,0.0298142396999972,51860870.94624193
30,7,75,71.94999694824219,4.0,0,4,0.05333333333333334,45088108.51206674
30,6,46,42.69999694824219,1.0,-1,0,0.021739130434782608,12141041.48719617
30,5,45,42.84999084472656,2.0,0,-2,0.044444444444444446,3929405.3550365497
30,4,67,59.95001220703125,1.4142135623730951,1,-1,0.021107665110046196,11228336.890118673
30,3,44,41.95001220703125,2.23606797749979,-2,1,0.05081972676135886,3337647.1662916727
30,2,78,73.94998168945312,2.8284271247461903,2,-2,0.03626188621469475,14533990.68701749
30,1,53,51.94998168945313,2.0,0,2,0.03773584905660377,64571566.24577393
30,0,64,62.04998779296875,2.0,-2,0,0.03125,90447689.17375666
31,7,52,49.94999694824219,5.656854249492381,4,4,0.10878565864408424,34264295.59810407
31,6,75,72.94999694824219,2.23606797749979,-1,-2,0.0298142396999972,116160063.9722669
31,5,64,59.94998168945313,1.0,-1,0,0.015625,45124379.27085919
31,4,55,49.95001220703125,2.0,-2,0,0.03636363636363636,11841064.841287
31,3,60,56.95001220703125,4.47213595499958,4,-2,0.07453559924999299,15713910.856262963
31,2,53,52.95004272460938,4.47213595499958,-2,4,0.08437992367923736,120121250.44658525
31,1,60,58.94998168945313,2.8284271247461903,-2,-2,0.047140452079103175,85709713.69295329
31,0,78,76.10000610351562,3.1622776601683795,3,-1,0.04054202128420999,85343561.30473618
32,8,51,48.95000076293945,1.0,-1,0,0.0196078431372549,2922730.6918118196
32,7,65,57.94999694824219,2.0,-2,0,0.03076923076923077,3835624.5318551958
32,6,71,62.94999694824219,1.0,1,0,0.014084507042253521,4303923.92645239
32,5,49,43.95001220703125,1.0,0,-1,0.02040816326530612,2140929.1278554252
32,4,51,44.95001220703125,1.0,0,1,0.0196078431372549,7801428.226670287
32,3,77,72.95001220703125,1.0,0,-1,0.012987012987012988,29348956.463042
32,2,67,61.05001831054688,2.0,0,2,0.029850746268656716,8943780.653629497
32,1,48,45.95004272460938,1.4142135623730951,-1,-1,0.029462782549439483,60628198.955175444
32,0,49,47.04998779296875,2.23606797749979,-1,-2,0.04563404035713857,36090132.00589206
33,8,73,70.99999237060547,2.23606797749979,-1,-2,0.03063106818492863,113273796.77111837
33,7,47,44.899993896484375,2.23606797749979,-1,2,0.04757591441488915,43535193.27064032
33,6,54,50.94999694824219,2.8284271247461903,2,-2,0.052378280087892415,18758905.016937096
33,5,47,45.94998168945313,4.123105625617661,-1,4,0.0877256516088864,13181653.548641086
33,4,40,38.95001220703125,1.4142135623730951,1,-1,0.035355339059327376,30908641.99380388
33,3,78,74.85003662109375,2.23606797749979,-2,-1,0.028667538173074228,18143880.63343552
33,2,40,38.94998168945313,4.0,4,0,0.1,11488282.838258443
33,1,51,47.94998168945313,2.0,0,-2,0.0392156862745098,27150059.53508626
33,0,71,70.74993896484375,3.605551275463989,-2,3,0.05078241233047872,109790550.59118874
34,7,74,70.99999237060547,3.605551275463989,-2,3,0.0487236658846485,12475443.740495166
34,6,47,43.94999694824219,3.1622776601683795,-1,-3,0.06728250340783787,9170905.846437827
34,5,54,52.85000610351562,2.8284271247461903,2,2,0.052378280087892415,29758035.41034418
34,4,58,57.00001525878906,2.23606797749979,-1,-2,0.03855289616378948,12036785.071969112
34,3,46,44.85003662109375,2.23606797749979,-1,2,0.04861017342390848,26608262.793915577
34,2,67,63.94998168945313,1.0,1,0,0.014925373134328358,8177330.830983701
34,0,72,71.0,3.605551275463989,-2,3,0.05007710104811096,92106604.23522508
35,8,69,64.99999237060547,1.4142135623730951,-1,-1,0.02049584873004486,39314857.08804683
35,7,41,37.05000305175781,1.0,1,0,0.024390243902439025,12030729.130401544
35,6,57,52.05000305175781,1.0,0,-1,0.017543859649122806,4933582.4699531095
35,5,52,46.94998168945313,1.0,-1,0,0.019230769230769232,8996316.480992455
35,4,54,48.94998168945313,1.0,0,1,0.018518518518518517,3776598.6109780106
35,3,40,35.95001220703125,1.0,1,0,0.025,7734486.448579336
35,2,72,66.94998168945311,2.0,-2,0,0.027777777777777776,11414743.857158817
35,1,51,48.94998168945313,2.8284271247461903,2,-2,0.0554593553871802,25565553.7505636
35,0,58,56.3499755859375,4.47213595499958,-2,4,0.07710579232757896,36737965.471608005
36,9,49,46.94999694824219,2.23606797749979,-2,1,0.04563404035713857,59280865.781390704
36,8,68,65.94999694824219,0.0,0,0,0.0,47776600.32346182
36,7,41,39.80000305175781,2.0,-2,0,0.04878048780487805,29621665.687837463
36,6,67,63.94998168945313,3.1622776601683795,3,-1,0.04719817403236387,45001024.32797592
36,5,64,62.0,2.23606797749979,-1,2,0.034938562148434216,13525754.408370247
36,4,42,39.95001220703125,2.23606797749979,-2,-1,0.053239713749995,49657579.50291094
36,3,49,45.95001220703125,2.8284271247461903,2,-2,0.05772300254584062,42682971.61516204
36,1,47,44.94998168945313,3.1622776601683795,3,-1,0.06728250340783787,29451359.518486038
36,0,48,46.05001831054688,1.4142135623730951,-1,1,0.029462782549439483,7092573.457773322
37,7,46,42.95000457763672,2.23606797749979,-1,-2,0.04861017342390848,28361527.754785605
37,6,54,48.94999694824219,2.8284271247461903,2,-2,0.052378280087892415,6718069.36871399
37,5,67,64.0,3.605551275463989,-2,3,0.05381419814125357,9803567.444159647
37,4,50,47.99998474121094,2.23606797749979,1,-2,0.044721359549995794,23884119.933602184
37,3,59,55.94998168945313,1.0,0,1,0.01694915254237288,27268360.191003237
37,2,51,48.95001220703125,2.0,-2,0,0.0392156862745098,12695838.264636457
37,1,78,71.05001831054688,4.123105625617661,4,-1,0.05286032853355975,8453816.56811376
37,0,77,76.19998168945312,2.0,0,2,0.025974025974025976,6153016.619439332
38,6,69,65.94999694824219,4.0,0,4,0.057971014492753624,37856059.20265076
38,5,74,70.94999694824219,2.0,-2,0,0.02702702702702703,36636463.342669584
38,4,77,73.94998168945312,2.0,-2,0,0.025974025974025976,33377192.06892214
38,3,78,73.94998168945312,2.8284271247461903,2,-2,0.03626188621469475,26167167.046509493
38,2,62,60.0,2.8284271247461903,-2,-2,0.04561979233461597,4718513.5251478655
38,1,77,74.95004272460938,5.0,4,3,0.06493506493506493,74844564.64611271
38,0,79,76.1500244140625,3.1622776601683795,-1,-3,0.040028831141371894,38570690.140227936
39,9,47,43.95000457763672,2.0,2,0,0.0425531914893617,4026085.5922695757
39,8,55,54.94999694824219,2.8284271247461903,-2,-2,0.051425947722658,110403595.78345032
39,7,62,58.94999694824219,4.123105625617661,4,-1,0.06650170363899452,15532891.604569132
39,6,61,58.99996948242188,1.4142135623730951,-1,1,0.023183828891362217,14705345.75854979
39,5,45,42.94998168945313,2.23606797749979,-1,-2,0.049690399499995326,7088792.6032697605
39,4,49,45.94998168945313,2.23606797749979,-1,2,0.04563404035713857,11302019.106501706
39,3,74,71.95004272460938,2.23606797749979,-1,-2,0.03021713483107824,106934401.1466005
39,2,46,43.95001220703125,5.656854249492381,4,4,0.12297509238026914,33164828.89489594
39,1,65,60.99996948242188,2.0,0,-2,0.03076923076923077,38253093.31446584
39,0,57,56.5999755859375,2.0,-2,0,0.03508771929824561,68457877.75672019
40,6,47,43.95000076293945,2.23606797749979,-1,-2,0.04757591441488915,10084013.340741942
40,5,56,53.95000457763672,2.0,-2,0,0.03571428571428571,5059995.733718185
40,4,72,69.95001220703125,4.47213595499958,4,-2,0.06211299937499416,107319447.62427992
40,3,72,68.95001220703125,3.0,0,3,0.041666666666666664,46016977.342007615
40,2,77,73.94998168945312,2.23606797749979,-1,-2,0.029039843863633633,14426034.87580466
40,0,67,65.14999389648439,2.23606797749979,2,-1,0.03337414891790731,68099046.52779056
41,7,60,59.0,0.0,0,0,0.0,29345246.053466313
41,6,42,39.95000457763672,0.0,0,0,0.0,24667963.703031797
41,5,44,42.95001220703125,2.8284271247461903,-2,-2,0.0642824346533225,23118515.41596499
41,4,60,56.99998474121094,3.605551275463989,2,3,0.06009252125773315,21411522.384029213
41,1,51,47.05001831054688,3.0,0,-3,0.058823529411764705,7204833.616390132
41,0,77,75.14996337890625,4.47213595499958,-2,4,0.058079687727267265,45049204.71225196
42,7,51,49.99999618530274,2.0,0,2,0.0392156862745098,2599563.264109191
42,6,58,53.94999694824219,2.0,0,-2,0.034482758620689655,8207620.692277831
42,5,61,58.94999694824219,4.242640687119285,-3,3,0.06955148667408663,49600139.288542666
42,4,72,70.94998168945312,3.605551275463989,3,-2,0.05007710104811096,52487463.44128696
42,3,56,53.95001220703125,1.4142135623730951,-1,-1,0.02525381361380527,4374052.169375206
42,2,77,73.94998168945312,4.0,0,4,0.05194805194805195,4005845.539984539
42,1,45,42.95001220703125,2.23606797749979,-1,-2,0.049690399499995326,28859491.50343882
42,0,52,51.04998779296875,1.4142135623730951,-1,-1,0.02719641466102106,60736618.439497545
43,8,43,41.94999694824219,4.47213595499958,4,-2,0.10400316174417627,27106081.681808252
43,7,58,54.95000457763672,2.0,0,2,0.034482758620689655,10542898.789381957
43,6,64,56.95001220703125,0.0,0,0,0.0,9999744.096294886
43,5,69,63.95002746582031,1.4142135623730951,-1,-1,0.02049584873004486,7735549.362214906
43,4,64,58.95004272460938,1.4142135623730951,-1,1,0.02209708691207961,13153630.133803723
43,2,55,53.05001831054688,2.23606797749979,1,-2,0.040655781409087086,4718615.670328027
43,1,56,53.95004272460938,4.47213595499958,-2,4,0.07985957062499249,69991994.27986462
43,0,50,49.05001831054688,3.1622776601683795,3,-1,0.0632455532033676,38957133.97961176
44,6,78,73.94999694824219,1.4142135623730951,-1,-1,0.018130943107347374,38751311.21710602
44,5,44,43.94999694824219,4.123105625617661,4,-1,0.09370694603676501,27432000.114597417
44,4,72,67.94999694824219,2.0,0,-2,0.027777777777777776,7538547.333407801
44,3,69,66.95001220703125,4.47213595499958,-2,4,0.0648135645652113,94238683.99592352
44,2,72,66.95004272460939,2.23606797749979,-2,-1,0.03105649968749708,20093420.374593884
44,1,73,67.04998779296875,4.123105625617661,4,-1,0.05648089898106384,11367500.85255062
45,7,56,54.94999694824219,1.0,-1,0,0.017857142857142856,91880090.97086975
45,6,51,49.94999694824219,2.0,0,-2,0.0392156862745098,28089116.20748675
45,5,71,69.94999694824219,3.605551275463989,-2,3,0.05078241233047872,48623986.51602091
45,4,58,57.94999694824219,2.8284271247461903,2,-2,0.048765984909417075,46076108.16942713
45,3,71,67.94998168945311,2.23606797749979,-2,-1,0.03149391517605338,8690374.764006875
45,2,68,61.85003662109375,5.656854249492381,4,4,0.0831890330807703,9238706.486140229
45,1,72,71.94998168945312,1.0,-1,0,0.013888888888888888,63521071.46185517
45,0,59,59.75003051757813,1.0,-1,0,0.01694915254237288,49299024.02501422
46,8,46,43.0,2.8284271247461903,-2,2,0.06148754619013457,10813895.93806946
46,7,69,66.0,4.242640687119285,3,-3,0.061487546190134565,30462582.745344345
46,6,77,73.95001220703125,4.0,0,4,0.05194805194805195,33971668.819632925
46,5,73,69.99998474121094,3.1622776601683795,-3,-1,0.04331887205710109,34678502.48343602
46,4,63,61.0,2.0,2,0,0.031746031746031744,52913040.00327041
46,3,43,41.94998168945313,2.23606797749979,-2,-1,0.052001580872088136,5307123.041067335
46,2,77,78.0,2.23606797749979,2,-1,0.029039843863633633,77742485.61446844
46,1,59,55.94998168945313,1.4142135623730951,-1,1,0.023969721396154154,34490745.94289858
46,0,57,55.699951171875,2.23606797749979,1,-2,0.03922926276315421,37497394.64601626
47,8,63,61.99999618530274,3.605551275463989,3,-2,0.057230972626412524,11424031.005722411
47,7,52,49.94999694824219,0.0,0,0,0.0,29280171.170797348
