path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
1005,4,72,100.65005493164062,9.486832980505138,9.333488428473693,9.0,3.0,8.815563917160034,2.948214888572693,0.09789612331789815,0.13176156917368248,2629881.615958027,309934.5207269595
1005,3,96,121.8499755859375,3.0,3.615982549930515,0.0,3.0,1.219325304031372,2.9900516271591213,0.04016555216343653,0.03125,3630224.2473105607,376436.71855001687
1005,2,90,113.8499755859375,2.8284271247461903,2.7632346372629204,2.0,2.0,1.9064294099807735,1.9438523054122925,0.029550989929201275,0.03142696805273545,3271444.0611052634,350735.6184931614
1005,1,85,100.74993896484376,1.0,0.9643752530266076,1.0,0.0,0.8977730274200444,0.20389461517334073,0.01430953382750195,0.011764705882352941,2819049.95697325,317167.89986966323
1006,7,93,140.85000610351562,9.0,10.174716657855923,0.0,9.0,1.040697693824768,9.783485412597656,0.057544716180848846,0.0967741935483871,3658389.292143816,381413.4498220221
1006,6,73,129.49993896484378,6.324555320336759,6.374584407948703,6.0,2.0,5.823601722717285,2.2067346572875977,0.04405797900593219,0.08663774411420218,2498180.2006074465,294413.3600792492
1006,5,90,156.64999389648438,2.8284271247461903,2.987693743360607,2.0,2.0,2.1284074783325213,1.9476909637451172,0.02083755443782556,0.03142696805273545,3264752.2853493798,350018.18482634076
1006,4,96,161.95001220703125,1.4142135623730951,1.4055384679195202,1.0,1.0,1.0165052413940447,0.9253454208374023,0.009425309900831345,0.014731391274719742,3257216.38605233,349210.2516165765
1006,3,88,148.60009765625,1.0,0.870450605315,1.0,0.0,0.8532371520996076,0.09309673309326172,0.009070477923020147,0.011363636363636364,2764167.1963886935,312980.3035006773
1006,2,85,159.24993896484375,8.0,7.827229630886704,0.0,8.0,0.12890529632568004,7.813781023025513,0.04577518587213862,0.09411764705882353,3093208.9660859895,339523.7931559038
1006,1,76,136.9000244140625,1.4142135623730951,1.6223935700349552,1.0,1.0,0.9196300506591797,1.2353225946426387,0.015212588468566537,0.018608073189119674,2609294.3152574287,301295.3550617673
1007,8,91,145.75,1.4142135623730951,21.52945821480101,1.0,1.0,20.773898467986328,4.789450524629502,0.0074932435481869205,0.01554080837772632,3484828.8820856344,365309.3275660964
1007,7,81,137.14999389648438,9.486832980505138,9.44330907261409,3.0,9.0,3.0319653749465947,8.940411031246185,0.05488299650648885,0.11712139482105109,3039566.526847781,337729.6140941979
1007,6,91,171.45001220703125,4.47213595499958,4.758617772037569,4.0,2.0,3.908683538436889,2.4469194412231445,0.032336316928215154,0.04914435115384153,3390314.035956802,359372.56906700163
1007,5,74,142.54995727539062,2.8284271247461903,2.7421805950695104,2.0,2.0,1.9372210502624494,1.9243717193603516,0.019204536565262567,0.03822198817224581,2458302.652831497,289713.74600433843
1007,4,93,170.0999755859375,1.0,0.9718878271850987,0.0,1.0,0.17678880691528853,0.9154701232910192,0.0077552243823274265,0.010752688172043012,3089198.4939851724,337059.1889388247
1007,3,96,180.25,1.4142135623730951,1.262288767254045,1.0,1.0,0.9206771850585938,0.8544626235961914,0.007408382483559211,0.014731391274719742,3369449.1908120015,357160.8999049866
1007,2,75,140.89996337890625,5.656854249492381,5.514216765476736,4.0,4.0,3.962510347366333,3.825960159301758,0.03528995866056632,0.07542472332656508,2586186.1285326723,300638.0307939426
1007,1,71,116.89990234375,4.0,4.077129895866412,0.0,4.0,0.40464103221893266,3.9971489906311035,0.031653989150465744,0.056338028169014086,2577797.2962295236,299662.84884688375
1008,8,86,155.64999389648438,5.385164807134504,9.93805727510293,5.0,2.0,6.879553194452911,6.189044443453895,0.02984377500231656,0.06261819543179656,3460850.9929832215,364805.7260094132
