,path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
111,4,1,92,90.05001831054688,3.0,3.0026943284085474,0.0,3.0,0.016291618347155534,3.0024619102478027,0.03792412174911595,0.03260869565217391,2951025.5847921823,327891.73164357577
112,5,8,73,84.69999694824219,12.727922061357855,40.6734007312262,9.0,9.0,28.762135435361408,28.488718608394265,0.19032642819188736,0.17435509673092953,3068490.7097080383,356704.79951090564
113,5,6,82,75.94999694824219,1.4142135623730951,2.429964556353726,1.0,1.0,1.7254543304443324,1.7012176513671855,0.06594508252074492,0.017246506858208478,1801236.600240991,236513.95271401858
114,5,5,84,80.19999694824219,2.8284271247461903,2.63920981759055,2.0,2.0,1.8678522109985352,1.8638706207275444,0.04697887854191905,0.033671751485073696,2220623.467491773,271292.3351480418
115,5,4,87,77.35003662109375,1.0,1.0455116175609325,0.0,1.0,0.3065414428710955,0.9349260330200196,0.02376652258681133,0.011494252873563218,2057412.2275683885,257176.52844604856
116,5,3,89,88.35000610351562,9.899494936611664,9.627617994601284,7.0,7.0,6.843219757080081,6.735990285873412,0.12945586711499993,0.11123028018664792,2751150.445305777,321997.80422773364
117,5,2,90,83.94998168945312,1.4142135623730951,2.1885094471693414,1.0,1.0,1.5687205791473386,1.329504132270813,0.04840966989286244,0.015713484026367724,2267744.627534224,275004.4303308996
118,5,1,80,79.19998168945312,4.47213595499958,4.409160395958599,4.0,2.0,3.969527959823609,1.906479477882386,0.0581377951455289,0.05590169943749475,2358971.7648075176,283986.8283115955
119,6,8,79,91.0999984741211,10.63014581273465,23.66358583213449,7.0,8.0,18.642441348871213,13.717880026903007,0.13048987419001365,0.1345588077561348,2996433.835487615,343714.53368148673
120,6,7,87,84.64999389648438,3.0,3.4782166338121048,3.0,0.0,2.9927959442138667,1.1025433540344238,0.05499611165263315,0.03448275862068965,2234261.155659254,272958.4439337675
121,6,6,97,96.0500030517578,8.602325267042627,8.482400870850865,5.0,7.0,4.946366310119629,6.823910117149353,0.10526466702944354,0.0886837656396147,2831289.372798305,324771.1646302229
122,6,5,87,84.5,4.0,4.143558600831541,4.0,0.0,3.9215762615203857,0.7904741764068606,0.06342220921633822,0.045977011494252866,2192579.3494338626,269887.8612123096
123,6,4,78,75.95001220703125,7.810249675906653,7.580698765432869,6.0,5.0,5.8241846561431885,4.771073579788209,0.11291696238568273,0.10013140610136737,1971877.101718156,256716.53246071
124,6,3,92,90.39996337890624,5.656854249492381,5.909219584569424,4.0,4.0,4.186525344848634,4.114260435104368,0.09760226234793663,0.06148754619013457,2439685.9196161027,291598.24089154555
125,6,2,76,73.75006103515625,2.8284271247461903,3.0015287755414253,2.0,2.0,2.0261223316192627,2.0777442455291752,0.05400735596722027,0.03721614637823935,1568173.0196588745,215405.1303494616
126,6,1,86,82.04998779296875,2.0,2.024720179924596,2.0,0.0,1.9392006397247312,0.33650612831115545,0.02985145587830202,0.02325581395348837,2261173.665700915,274207.5841632338
127,7,8,99,109.5,6.0827625302982185,15.737917324245926,1.0,6.0,6.730321900861328,13.797989398175554,0.05641455668211326,0.06144204576058807,3228840.6635201937,350216.9416804646
128,7,7,74,72.94999694824219,5.0,5.042979665040088,0.0,5.0,0.12634783983230646,5.03563070297241,0.10748069489967416,0.06756756756756757,1705247.4703249282,229935.5219917716
129,7,5,78,76.29998779296875,6.0,5.967775098539977,0.0,6.0,0.013270974159240057,5.967736482620238,0.13228733564743347,0.07692307692307693,1819883.2146214198,241049.42038456173
130,7,4,80,77.45004272460938,2.8284271247461903,3.084201028953371,2.0,2.0,1.892985701560974,2.2889270782470703,0.059613594014582966,0.035355339059327376,1797469.5088681562,236019.30938359504
131,7,3,70,68.94998168945311,4.0,3.94919327984757,0.0,4.0,0.3056137561798113,3.885368347167967,0.07145119451272948,0.057142857142857134,1546471.873246809,214457.06288670067
