path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,Energy,avg_energy
20,3,243,151.8000030517578,12.041594578792296,59.968202534802906,1.0,12.0,13.87101984024048,3.3904261589050293,0.046070743352174766,0.04955388715552385,2465007.864819765,303421.4933564463
20,2,121,170.89999389648438,21.95449840010015,25.92180681234006,19.0,11.0,38.46286363247782,8.862195238471031,0.01464977115392685,0.18144213553801777,2382107.7288454035,284716.3308032602
20,1,144,301.45001220703125,5.0,20.00498924808159,5.0,0.0,5.078490257263184,4.118000149726869,0.01917708851397037,0.034722222222222224,5686183.777921289,506565.5127431749
21,4,144,273.70001220703125,19.4164878389476,51.74082769657056,16.0,11.0,4.906874656677246,0.193928062915802,0.022394578903913498,0.13483672110380276,5637172.010932834,506232.9908002368
21,3,151,232.0,4.242640687119285,30.84124167317255,3.0,3.0,20.88645862287376,12.73995881062001,0.020684691146016117,0.028096958192842945,3732456.317392013,389135.4710073113
21,2,183,271.50003051757807,6.0,31.56319887946118,6.0,0.0,18.66733157634735,0.8163290023803711,0.05376709625124931,0.03278688524590164,4477927.298574246,432897.57148253993
21,1,213,186.0999755859375,8.06225774829855,21.256874813339213,7.0,4.0,7.585722923278809,3.9351215362548833,0.0622384063899517,0.03785097534412464,2733259.956865584,311483.8802984471
22,4,144,299.95001220703125,27.586228448267445,60.29556603746766,20.0,19.0,5.929217338562013,0.2188854217529297,0.04331200197339058,0.19157103089074615,6039405.320049856,533813.0570176706
22,3,212,210.9000244140625,10.0,25.057552289202004,10.0,0.0,34.7194368802011,18.854799494380128,0.02015672437846661,0.04716981132075472,3052292.2740849876,335032.6027371878
22,1,117,183.5,17.029386365926403,36.739655992564025,11.0,13.0,4.1028690338134775,4.0360398292541495,0.02767900563776493,0.1455503108198838,2817072.064571458,323140.3275299598
23,4,142,239.5500030517578,12.806248474865697,70.52400669977906,10.0,8.0,10.057466506958008,12.048845767974855,0.1677674949169159,0.09018484841454716,4353962.625287952,439816.6424819848
23,3,173,254.95001220703125,1.4142135623730951,49.00620570997087,1.0,1.0,29.781007166486233,37.72060266509652,0.09070654213428496,0.008174644869208643,4183611.419880693,420468.76813303813
23,2,195,199.7500305175781,1.0,17.890288861187184,1.0,0.0,11.60186767578125,18.080374240875248,0.01637847535312176,0.005128205128205128,2761879.9699996673,314745.43349348963
23,1,140,173.85003662109375,8.54400374531753,16.159810971755068,3.0,8.0,3.5300321578979488,8.341750979423523,0.01523089129477739,0.0610285981808395,2351291.550682352,281033.0930261778
24,3,210,255.6999969482422,23.323807579381203,41.118010265562404,12.0,20.0,1.0678977966308594,0.6143121719360352,0.013543659821152687,0.11106575037800573,4538276.92227247,438731.7898154647
