path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,teo_point_vel,Energy,energy_new,avg_energy
258,0,71,91.89999389648438,5.0990195135927845,7.192717328175531,5.0,1.0,7.560863494873048,3.8124847470899113,0.07181717624778569,33425252.57849948,3803646.010953842,430678.10242187395
259,6,82,13.199999809265135,5.830951894845301,6.125111450489179,5.0,3.0,3.5104395151138306,3.3051640188205056,0.07110916944933293,9456212.10312396,2595886.564898548,595537.2213309321
259,5,129,130.94999694824222,5.385164807134504,4.440531223322777,5.0,2.0,0.894833977392409,2.9287334959371947,0.0417454636211977,37391094.39464762,5542959.887767485,554295.9887767487
259,4,101,98.6999969482422,6.708203932499369,9.39630000022385,3.0,6.0,3.1401507304399274,2.856041522754822,0.06641786071781554,17951920.04779131,2808534.5857565273,322161.0115460939
259,3,66,66.09999084472656,7.810249675906654,11.72430404506083,5.0,6.0,1.3760614395141602,4.813783049583434,0.11833711630161597,16468506.62776751,2285870.594728167,320085.90684631147
259,2,79,47.19998168945313,5.0990195135927845,10.885430745591078,1.0,5.0,3.5452780723571777,6.110796332359314,0.06454455080497196,5461586.476221633,1210924.4741572195,189114.63049211507
259,1,98,101.0500030517578,5.0,13.469846902386564,3.0,4.0,5.302448272705078,4.558915577828883,0.05102040816326531,18125340.548049334,2713102.9120096946,311214.24781253113
259,0,73,42.05000305175781,2.23606797749979,6.227860627030781,1.0,2.0,5.7345510721206665,3.9338837042450905,0.03063106818492863,10275255.808989178,1597311.31159215,249458.11643856947
260,4,115,119.9000015258789,4.123105625617661,8.650871215940166,1.0,4.0,0.9804067760705948,1.8693790435791016,0.03585309239667531,25318160.947802823,3598227.7911571753,371128.8592678359
260,3,135,132.35000610351562,3.605551275463989,11.477939892058757,2.0,3.0,3.838297232985497,3.322607649002748,0.02670778722565918,31470525.347405966,4186642.1210070685,418664.2121007069
