path_num,missing_points,teo_point_time,sim_drone_time,teo_point_dist,sim_point_dist,teo_Xdist,teo_Ydist,sim_Xdist,sim_Ydist,avg_error_target_dist,teo_point_vel,teo_Xvel,teo_Yvel,Energy,avg_energy
63,8,76,106.9499969482422,1.4142135623730951,7.5333989191225985,1.0,1.0,6.752992217428983,3.1114596566185355,0.015573181794025004,0.018608073189119674,0.013157894736842108,0.013157894736842106,904693.044140035,148730.62027882267
63,7,79,100.15000915527344,9.486832980505138,9.357783881835196,9.0,3.0,8.85652494430542,2.9982508420944214,0.12927445659742637,0.12008649342411568,0.11392405063291139,0.0379746835443038,856781.870067928,146936.8784924025
63,6,97,116.85000610351562,3.0,3.3942520500935878,0.0,3.0,0.8235788345336967,2.973971366882326,0.04596785608446226,0.030927835051546393,0.029340720558263315,0.009780240186087771,1022355.987904944,161648.67506455892
63,5,91,109.39999389648438,2.0,2.0435475339595928,2.0,0.0,1.908754348754881,0.37181925773620583,0.02726789008876359,0.02197802197802198,0.020850182374736567,0.006950060791578856,905424.0525132262,148850.79731508702
63,4,73,82.89999389648438,1.4142135623730951,1.279415500560193,1.0,1.0,0.8874349594116211,0.8955156803131104,0.019956588054940636,0.019372788525658838,0.013698630136986304,0.0136986301369863,595536.4629962192,112545.81269707256
63,3,85,111.8499755859375,10.0,9.982573683426084,8.0,6.0,7.924688100814819,6.0503811836242685,0.10566464879084378,0.11764705882352941,0.09411764705882353,0.07058823529411765,1091694.2642209488,172612.01917399312
64,8,77,120.0500030517578,10.0,25.898822939098057,8.0,6.0,9.937551409006119,21.806624222546816,0.10538207348890422,0.12987012987012986,0.10389610389610389,0.0779220779220779,1140423.4624146358,178104.22227132303
64,6,84,111.0,3.1622776601683795,3.3231870039909475,1.0,3.0,1.2962017059326172,2.932462692260742,0.041784404990942894,0.03764616262105214,0.011904761904761902,0.03571428571428572,909304.9410588295,149488.8114618292
64,5,93,127.54998779296876,4.47213595499958,4.373625623838169,2.0,4.0,1.984910011291504,3.8751797676086435,0.04725535543158997,0.048087483387092254,0.021505376344086023,0.043010752688172046,1142655.0066867468,174253.2549031217
64,4,75,96.1500244140625,1.0,1.1259741310073659,1.0,0.0,0.9107742309570304,0.4424920082092276,0.022538625467859674,0.013333333333333334,0.00596284793999944,0.01192569587999888,726978.616461716,128512.87736942341
64,3,80,113.5999755859375,2.8284271247461903,2.707271271262395,2.0,2.0,1.892162799835206,1.917057991027833,0.03292467385089319,0.035355339059327376,0.025,0.024999999999999998,944286.1674439056,153183.44403687157
64,2,76,102.0,2.8284271247461903,2.7942111702991625,2.0,2.0,1.92575979232788,1.9935903549194327,0.038240350810263085,0.03721614637823935,0.026315789473684213,0.026315789473684216,800186.4421264131,137230.84267489787
64,1,94,126.39996337890624,1.4142135623730951,1.4538478782347457,1.0,1.0,1.0015678405761723,0.984189987182619,0.01730216716797176,0.015044825131628671,0.010638297872340425,0.010638297872340427,1172012.000604282,176687.45708173586
65,8,98,143.60000610351562,1.4142135623730951,18.586109765873527,1.0,1.0,7.091128128675337,17.06485618499209,0.01207843025711517,0.014430750636460155,0.010204081632653062,0.01020408163265306,1377096.779014165,196728.11128773785
65,6,85,120.39999389648438,7.615773105863909,7.529331438830302,3.0,7.0,3.0004342198371883,6.903877198696136,0.07833955895621329,0.08959733065722246,0.03529411764705883,0.0823529411764706,1047686.1765757632,165653.729552638
65,4,70,89.0999755859375,6.324555320336759,6.516299755471205,6.0,2.0,5.9919819831848145,2.2611622810363787,0.09048442334557573,0.09035079029052513,0.08571428571428572,0.028571428571428574,687543.7107820873,125527.73322205237
65,3,92,120.04998779296876,3.0,3.1107354426424045,3.0,0.0,3.083980083465576,0.21224880218505593,0.03985500840499299,0.03260869565217391,0.030935324936429795,0.010311774978809933,1021045.5515953449,161441.47689121298
65,2,73,100.90005493164062,4.242640687119285,4.147472214862359,3.0,3.0,2.9184861183166504,2.9154558181762695,0.05543473649167401,0.058118365576976506,0.0410958904109589,0.0410958904109589,806754.9278025955,138357.32867489202
65,1,88,112.800048828125,1.0,1.164868734949366,0.0,1.0,0.39658451080322266,0.9944782257080078,0.020465512305963784,0.011363636363636364,0.008035304331665313,0.008035304331665312,1015821.5487918177,160615.48952310043
66,8,86,140.39999389648438,12.727922061357855,40.433360056173264,9.0,9.0,28.714927919209003,28.46099755167961,0.10988853534961,0.14799909373671924,0.10465116279069768,0.10465116279069765,1381937.4561349181,201576.29528974186
66,6,80,111.0500030517578,1.4142135623730951,1.942025568082654,1.0,1.0,1.3697347640991264,1.3752336502075213,0.029260511233194453,0.017677669529663688,0.0125,0.012499999999999999,906545.4430033624,149035.15277603926
66,5,96,144.80001831054688,9.486832980505138,9.24804431502746,3.0,9.0,2.903507709503174,8.77242636680603,0.08306485346596067,0.09882117688026186,0.031249999999999993,0.09375000000000001,1378489.6874444373,198967.84803029223
66,4,86,121.44998168945312,1.4142135623730951,1.714800389272107,1.0,1.0,0.9766178131103525,1.2820171117782588,0.02442514451686293,0.01644434374852436,0.011627906976744184,0.011627906976744186,1016820.9424128322,160773.50752917287
66,1,98,144.5,4.123105625617661,4.092551027018081,1.0,4.0,1.0520958900451651,3.949681282043457,0.03641454190281885,0.04207250638385368,0.010204081632653053,0.04081632653061225,1385009.7052073597,197858.52931533713
67,8,80,129.80000305175778,3.605551275463989,18.89322154860384,2.0,3.0,11.961901510461303,14.598002092552633,0.03369674006047386,0.04506939094329986,0.024999999999999998,0.0375,1178796.3635596565,177710.23828012514
67,6,98,142.00001525878906,2.23606797749979,2.2072863043387274,1.0,2.0,1.0021767616271975,1.9640213251113892,0.02363846812922349,0.022817020178569285,0.010204081632653062,0.020408163265306124,1295284.661091298,188936.6860774354
67,5,77,113.89996337890624,6.324555320336759,6.126832383024933,2.0,6.0,1.9317101240158077,5.812848448753356,0.07598470749431535,0.08213708208229557,0.025974025974025976,0.07792207792207792,962416.3788212314,156124.55269190247
67,3,84,124.35003662109376,7.615773105863909,7.534420036175382,7.0,3.0,6.783988714218138,3.0293354988098153,0.07743743152880087,0.09066396554599891,0.08333333333333334,0.03571428571428571,1083323.4142292624,169186.6929421926
67,2,72,104.8499755859375,2.8284271247461903,3.052497953844726,2.0,2.0,2.241064071655275,2.0262956619262695,0.04725886236077973,0.03928371006591931,0.02777777777777778,0.027777777777777783,836992.5084742437,141477.5559425802
67,1,76,99.10003662109376,1.0,0.967343587987635,0.0,1.0,0.20418834686278764,0.8988208770751989,0.017594932626439807,0.013157894736842105,0.009304036594559835,0.009304036594559835,795983.895222006,136510.11182679702
68,8,84,138.44999694824222,9.848857801796104,33.51901596023909,4.0,9.0,19.916071435247435,26.535020926407014,0.0880198063734613,0.11724830716423933,0.0476190476190476,0.10714285714285714,1346362.9270051038,196387.2169006799
68,7,74,108.84999084472656,4.242640687119285,4.561029388378149,3.0,3.0,3.0237716436386104,3.3373198509216326,0.07003629621532229,0.05733298225836871,0.040540540540540536,0.04054054054054054,880199.7590235494,146699.95983725824
68,6,90,138.04998779296878,7.0710678118654755,7.093763699793644,5.0,5.0,4.9685667753219604,5.0090742111206055,0.06998214763071801,0.07856742013183862,0.055555555555555566,0.05555555555555556,1236332.2963087913,184301.5371549913
68,5,99,147.75,4.0,4.044726571771146,4.0,0.0,3.946034908294676,0.44485616683959894,0.036041791861255966,0.04040404040404041,0.028569970957032228,0.028569970957032224,1341805.7505062872,193672.97781374818
68,4,82,125.8499755859375,4.47213595499958,4.421857004301542,4.0,2.0,3.9556102752685565,1.9514727592468266,0.048646980146991044,0.05453824335365341,0.04878048780487805,0.024390243902439036,1063862.884433995,166147.46879572034
68,3,75,115.10003662109376,4.242640687119285,4.240050353638026,3.0,3.0,3.0173666477203374,2.9676630496978764,0.04533419536577689,0.056568542494923796,0.039999999999999994,0.04,912398.9337607861,149997.46072876098
68,2,99,150.300048828125,2.8284271247461903,2.794885974949243,2.0,2.0,1.9741437435150133,1.9773454666137686,0.029820042080245912,0.028569970957032224,0.020202020202020204,0.0202020202020202,1338088.6783816437,193136.46466580813
68,1,80,115.20001220703124,1.0,1.0036588248502514,0.0,1.0,0.15970754623413086,0.9701824188232417,0.013686034258602089,0.0125,0.008838834764831846,0.008838834764831844,940226.9498841417,152524.9519956477
69,8,96,158.89999389648438,10.198039027185569,21.744696701596283,2.0,10.0,11.94366113711476,16.006594375146964,0.07892020315784118,0.10622957319984967,0.020833333333333325,0.10416666666666664,1600052.7936135447,219784.15407843186
69,7,98,149.7000274658203,5.0990195135927845,5.432548117697981,1.0,5.0,1.0669368505477899,5.3247504234313965,0.05574589062063974,0.05203081136319168,0.010204081632653053,0.05102040816326531,1391673.310619933,198810.4729457047
69,6,84,127.5,4.0,3.959982696290701,0.0,4.0,0.0778859853744509,3.9567384719848633,0.039783712658213406,0.047619047619047616,0.009338863578008755,0.046694317890043815,1061029.5673563334,165704.97900907873
69,5,98,149.04998779296875,9.486832980505138,9.255445704253153,9.0,3.0,8.72398102283478,2.9279820919036865,0.08248159824870527,0.09680441816841978,0.09183673469387756,0.030612244897959186,1375695.6613381957,198564.5650991519
69,4,72,107.9000244140625,3.0,3.2290061867627653,0.0,3.0,0.7613039016723615,2.884090542793273,0.0463513206890119,0.041666666666666664,0.039528470752104736,0.013176156917368247,836721.8851115404,141431.8122452967
69,3,82,127.20001220703124,9.899494936611665,9.705038607516181,7.0,7.0,6.8295607566833505,6.833335757255554,0.10310306413689764,0.12072554800745933,0.08536585365853658,0.08536585365853659,1103085.7564278846,172273.05226708134
69,1,91,144.60003662109375,7.810249675906654,8.163336634115947,6.0,5.0,6.2353267669677725,5.257956504821777,0.08188656504110743,0.08582691951545773,0.06593406593406594,0.054945054945054944,1370174.858177417,197767.70580139727
70,8,72,124.0,8.602325267042627,27.241707470052106,7.0,5.0,24.6629200866646,10.984963555289141,0.08776007619936292,0.11947673982003648,0.09722222222222222,0.06944444444444445,1098832.6751558955,171608.8325652168
70,6,76,118.1999969482422,7.211102550927978,7.481126122572445,6.0,4.0,6.194170951843262,4.037717342376709,0.0915655839796129,0.09488292830168392,0.07894736842105263,0.05263157894736842,969716.6401351999,157308.81145688036
70,5,73,103.00003051757812,1.0,1.2564532398494719,1.0,0.0,1.1448885202407832,0.38919925689697266,0.02436861858674974,0.0136986301369863,0.011397949237504708,0.007598632825003139,761741.983673892,132602.25896099457
70,4,87,125.45001220703124,1.4142135623730951,1.2530999547072095,1.0,1.0,0.8564221858978278,0.9018192291259766,0.013638683781027793,0.016255328303139024,0.011494252873563218,0.01149425287356322,1015655.0570986287,160589.16487500165
70,3,87,135.0999755859375,7.0,6.852991854230033,0.0,7.0,0.11445689201355025,6.842574954032898,0.06672117529913436,0.08045977011494253,0.056893649060986574,0.05689364906098659,1154450.0635782916,176051.98421607405
70,2,87,135.74993896484378,5.656854249492381,5.718065744847364,4.0,4.0,3.8641990423202515,4.107074141502381,0.06148724322922008,0.0650213132125561,0.04597701149425288,0.04597701149425287,1147573.0628544718,175003.25143751522
70,1,90,140.64996337890622,4.0,4.066045629109169,0.0,4.0,0.40548276901245117,3.958915114402769,0.04366134169369774,0.044444444444444446,0.03142696805273545,0.03142696805273544,1260175.274419611,185802.70755846176
71,8,70,121.3499984741211,11.661903789690601,21.58968220710484,10.0,6.0,19.717094975618238,8.11534006741931,0.11844134625016522,0.16659862556700858,0.14285714285714285,0.08571428571428572,1093105.7956345913,172835.2018867925
71,7,82,128.45001220703122,7.0710678118654755,7.606962280964385,5.0,5.0,5.503079414367678,5.198150634765625,0.09889869205653667,0.08623253429104238,0.06097560975609756,0.06097560975609757,1084870.8895999547,169428.36799226358
71,4,82,127.04998779296876,6.082762530298219,6.029965016731447,1.0,6.0,1.1614351272583034,5.850152492523193,0.07092333249747754,0.07418003085729535,0.012195121951219495,0.07317073170731707,1033392.279963924,163393.66605601922
71,3,88,134.6500244140625,2.8284271247461903,2.9846206012393046,2.0,2.0,1.9261388778686497,2.132625102996826,0.02652018946097341,0.03214121732666125,0.02272727272727273,0.022727272727272728,1135504.8935662012,173162.87287452212
71,2,87,133.29998779296878,3.0,2.8656783106089945,3.0,0.0,2.835051059722902,0.18641185760498047,0.037135057616978884,0.034482758620689655,0.024382992454708537,0.024382992454708534,1095976.5420364696,169112.85191609673
71,1,78,117.64996337890624,1.4142135623730951,1.4183220930600196,1.0,1.0,1.0251436233520508,0.924616813659668,0.016702404651695337,0.018130943107347374,0.012820512820512822,0.01282051282051282,978222.4659908433,156640.95748977337
72,8,87,148.35000610351562,5.0990195135927845,22.922376030068342,1.0,5.0,8.843508845195174,21.009519062936306,0.04482651030897008,0.05860941969646879,0.011494252873563215,0.057471264367816084,1347147.5779645033,194444.0041939896
72,7,93,146.95001220703125,9.486832980505138,9.376416526347356,9.0,3.0,8.826702356338501,3.0066375732421875,0.08759529734759228,0.10200895677962514,0.0967741935483871,0.03225806451612903,1292435.2137063039,190559.17611232997
72,6,81,119.75003051757812,1.4142135623730951,1.8698368841582154,1.0,1.0,1.471830368041994,0.9790060520172119,0.03017632533354979,0.017459426695964137,0.012345679012345678,0.01234567901234568,942185.6522407584,152842.69547551026
72,5,81,116.25006103515624,1.0,0.9080580870877349,1.0,0.0,0.8766899108886737,0.12941837310790927,0.01080344565766486,0.012345679012345678,0.008729713347982067,0.008729713347982069,903281.4113864914,148498.54928369302
72,4,71,111.54998779296876,4.242640687119285,4.068591772374114,3.0,3.0,2.8409409523010254,2.9106123447418213,0.0515826287280236,0.059755502635482884,0.042253521126760556,0.04225352112676056,839728.7129859036,141940.05891954756
72,3,86,134.04998779296878,3.0,3.009783632668618,0.0,3.0,0.2937717437744096,2.9447973966598493,0.03443059821923574,0.03488372093023256,0.024666515622786538,0.024666515622786545,1096453.6840717362,169186.47653054606
72,2,87,135.20001220703122,4.242640687119285,4.0724129925933905,3.0,3.0,2.863784313201906,2.8686708211898804,0.04403545984643556,0.04876598490941707,0.03448275862068965,0.034482758620689655,1099989.8709719132,169732.12201533545
72,1,74,117.35003662109376,3.0,3.0585083753065736,3.0,0.0,3.0009193420410147,0.3036885261535658,0.03841372324447883,0.04054054054054054,0.028666491129184356,0.028666491129184363,944588.0796596447,153232.4206655655
73,8,74,125.8499984741211,2.23606797749979,10.427661126566898,1.0,2.0,3.222581230898868,9.88653872858049,0.022408493087869415,0.03021713483107824,0.013513513513513518,0.02702702702702703,1056368.0457458044,164976.97164303737
73,6,80,125.0500030517578,7.0710678118654755,6.894713484297846,7.0,1.0,6.790335357189178,1.0681115388870244,0.07408690323623326,0.08838834764831845,0.08750000000000001,0.0125,1000809.086817486,160257.7113834392
73,5,93,143.45001220703125,2.8284271247461903,3.043640736868067,2.0,2.0,2.2062792778015146,1.9128651618957515,0.031015140864635922,0.03041319488974398,0.021505376344086023,0.02150537634408602,1215312.9398908196,181168.15650206592
73,4,76,120.55001831054688,5.0990195135927845,4.9687195228018375,1.0,5.0,0.9956560134887731,4.845516920089721,0.05770121148701659,0.0670923620209577,0.013157894736842096,0.06578947368421054,952779.451452929,154561.23663888252
73,3,72,102.050048828125,1.0,1.1412711064268608,1.0,0.0,0.8991556167602539,0.4699730873107937,0.01962414034642279,0.013888888888888888,0.0027238352102525536,0.01361917605126278,726922.9718546721,128503.04069967911
73,1,81,131.74993896484378,7.0710678118654755,7.107331878855502,7.0,1.0,7.037117600440979,0.9955730438232413,0.07194937176482621,0.08729713347982068,0.08641975308641975,0.0123456790123457,1158015.4721988777,176595.70393336494
74,8,70,119.1500015258789,3.1622776601683795,17.07195681991673,1.0,3.0,3.1027200911194086,16.75287713482976,0.03440670532444002,0.045175395145262566,0.014285714285714287,0.04285714285714286,947776.440302933,153749.64106019714
74,7,84,131.05000305175778,2.8284271247461903,2.830819028581692,2.0,2.0,1.961021542549133,1.9910081624984741,0.03237094107742717,0.033671751485073696,0.023809523809523815,0.02380952380952381,1057044.537656206,165082.621929572
74,6,83,122.10000610351562,1.0,1.0333108066811192,1.0,0.0,0.9916615486145024,0.1813730001449585,0.012590928027700437,0.012048192771084338,0.008519358809476477,0.008519358809476477,940194.3812342959,152519.6686629854
74,5,86,134.95004272460938,4.47213595499958,4.401684188946226,4.0,2.0,3.957164764404296,1.9217247962951656,0.04579000427786793,0.052001580872088136,0.046511627906976744,0.023255813953488372,1101222.2372765362,169922.28026451918
74,4,91,137.199951171875,1.4142135623730951,1.5072161120546013,1.0,1.0,1.1137194633483896,0.9941205978393564,0.015469047684915537,0.01554080837772632,0.01098901098901099,0.010989010989010988,1132286.3719384654,172672.05292770782
74,3,70,101.89996337890624,1.0,0.8706021247293754,1.0,0.0,0.8507528305053711,0.10369992256164684,0.013500272441888228,0.014285714285714285,0.010101525445522107,0.010101525445522107,726589.495683927,128444.0898842546
74,2,99,148.89996337890625,1.4142135623730951,1.276143587113205,1.0,1.0,0.8638553619384766,0.9261336326599121,0.012182533546971777,0.014284985478516112,0.010101010101010102,0.0101010101010101,1334827.7459256938,192665.78960799516
75,8,88,152.64999389648438,7.0710678118654755,27.205905803701963,1.0,7.0,18.816599144600332,16.56745571643114,0.06081697613505336,0.08035304331665313,0.01136363636363636,0.07954545454545456,1357634.9402059321,195957.7245472841
75,7,88,126.89999389648438,1.0,1.1656663010705144,0.0,1.0,0.07908266782760609,1.1598601341247567,0.017123197268049877,0.011363636363636364,0.001607060866333062,0.01124942606433144,977990.6440932946,156603.8362773073
75,5,70,111.85003662109376,9.486832980505138,9.212464158309555,9.0,3.0,8.74721771478653,2.841975212097168,0.11374726327402251,0.13552618543578768,0.12857142857142856,0.04285714285714286,876322.3877241731,148125.51889978754
75,4,98,156.75003051757812,8.246211251235321,8.630062531166587,2.0,8.0,2.6584463119506836,7.924532771110535,0.0803419524062501,0.08414501276770736,0.020408163265306107,0.0816326530612245,1409483.8076627152,201354.82966610216
75,3,95,151.70001220703125,5.0,5.006444543464031,0.0,5.0,0.14015865325927024,4.995554804801941,0.050758586780346455,0.05263157894736842,0.012765032896649093,0.05106013158659642,1304518.193423992,190283.53519263936
75,2,81,127.25006103515624,1.0,1.0596212869931807,1.0,0.0,0.8729238510131836,0.35695791244507014,0.01441870611678395,0.012345679012345678,0.0029942669757571944,0.01197706790302879,867049.6520139767,144508.2753356628
75,1,91,134.0,1.0,0.9392506500985713,0.0,1.0,0.15436267852783203,0.8928914070129386,0.010873451558223297,0.01098901098901099,0.00266522664875091,0.010660906595003648,1131548.3146481924,172559.5002461176
76,8,75,135.69999694824222,11.661903789690601,34.1734303096061,6.0,10.0,23.90634311951726,23.63813728178502,0.11831356303463149,0.15549205052920803,0.08,0.13333333333333336,1202007.059793217,183304.35814816324
76,7,79,127.39999389648438,5.656854249492381,5.959380372889299,4.0,4.0,3.9740748405456543,4.213222980499268,0.07393885537599906,0.07160574999357444,0.05063291139240507,0.05063291139240506,994062.4968268195,159177.39238375388
76,6,95,153.80001831054688,7.810249675906654,7.78384485621911,6.0,5.0,5.919731140136719,4.991147756576538,0.07386807439492103,0.08221315448322794,0.0631578947368421,0.05263157894736843,1318835.0078587227,192371.8572084383
76,5,96,155.10000610351562,4.242640687119285,4.335232103318877,3.0,3.0,3.0323421955108643,2.9793102741241455,0.04125643132670604,0.044194173824159216,0.031249999999999993,0.03125,1300459.7306399187,189691.547553146
76,4,94,148.550048828125,2.0,1.95856745799733,2.0,0.0,1.903202056884766,0.23146748542785556,0.01897517323700918,0.02127659574468085,0.01504482513162867,0.015044825131628671,1212697.4831211313,180778.2672267836
76,3,90,144.7000732421875,2.8284271247461903,2.679817666714954,2.0,2.0,1.8680235147476196,1.9074046611785884,0.028340554599546725,0.03142696805273545,0.022222222222222223,0.022222222222222227,1214347.654158372,181024.26020103498
77,8,75,136.85000610351562,8.602325267042627,20.50272986661025,5.0,7.0,7.121307951630115,18.719239376543555,0.0855216789753941,0.11469767022723502,0.06666666666666668,0.09333333333333332,1169507.9166288625,178348.28527856455
77,7,98,158.8500213623047,5.0,5.095831843216316,5.0,0.0,4.913241863250732,0.6030268669128453,0.046227693196366694,0.05102040816326531,0.029655009883627372,0.041517013837078315,1344618.3604637429,194078.9430927638
77,6,81,134.8499755859375,10.816653826391969,10.765055333339834,9.0,6.0,8.945087432861328,5.924022316932678,0.11508142589250715,0.1335389361282959,0.11111111111111112,0.07407407407407407,1107623.3792183932,172981.7098883066
77,5,78,129.70001220703122,9.486832980505138,9.667935105198758,9.0,3.0,9.12885296344757,3.1393318176269536,0.11344743235848653,0.12162606385262997,0.11538461538461538,0.038461538461538464,1021828.3723873756,163623.49077604752
77,4,97,155.29998779296875,3.0,3.282320771765752,0.0,3.0,0.7194786071777362,2.9347730875015268,0.03504133458308717,0.030927835051546393,0.029340720558263315,0.009780240186087771,1297484.0771663347,189257.50388452093
77,3,76,121.4500732421875,2.0,2.00276767160995,2.0,0.0,1.895304679870602,0.28780734539031916,0.024054600479635032,0.02631578947368421,0.02496534994869773,0.008321783316232578,904732.4328893615,148737.09574932317
77,2,99,152.95001220703125,1.4142135623730951,1.316041483633708,1.0,1.0,0.910592079162603,0.9153463840484619,0.013449403072666863,0.014284985478516112,0.010101010101010102,0.0101010101010101,1252280.7357666176,184638.72133652397
77,1,93,145.60003662109375,1.4142135623730951,1.3359274443220233,1.0,1.0,0.8802042007446289,0.9961421489715578,0.013484163789285554,0.01520659744487199,0.01075268817204301,0.010752688172043012,1211742.6832178163,180635.93406086875
78,7,94,165.14999389648438,7.615773105863909,24.497874854057873,7.0,3.0,22.884012702852488,8.719927359372381,0.06283048522092548,0.08101886282833945,0.07446808510638298,0.031914893617021274,1485781.6050638433,208051.03907860696
78,6,82,136.40000915527344,6.324555320336759,6.34723174560787,6.0,2.0,6.01181948184967,2.0305593013763423,0.07292562791305345,0.07712872341874097,0.07317073170731708,0.024390243902439032,1071996.011074483,167417.64977908184
78,5,93,144.74996948242188,1.4142135623730951,1.499386361727478,1.0,1.0,1.1252529621124263,0.9464495182037349,0.018564560493930828,0.01520659744487199,0.010752688172043012,0.01075268817204301,1132320.5973511452,172677.27225421058
78,4,95,151.04995727539062,1.4142135623730951,1.3591498333443317,1.0,1.0,1.0018624067306523,0.9030276536941528,0.013283326249155734,0.014886458551295738,0.010526315789473686,0.010526315789473684,1211699.2341167794,180629.4570513034
78,3,92,141.0,1.0,0.8800232195989859,1.0,0.0,0.8643944263458248,0.09738492965698309,0.009954198939903151,0.010869565217391304,0.0076859432737668215,0.00768594327376682,1092225.0551634878,168533.98492425677
78,2,88,137.8499755859375,1.4142135623730951,1.2595884506891075,1.0,1.0,0.858417272567749,0.9159772396087651,0.013457236391287751,0.016070608663330627,0.011363636363636366,0.011363636363636364,1053831.090237477,164580.76575755788
78,1,91,152.90008544921875,7.0,6.933486284549719,7.0,0.0,6.927340030670166,0.11352407932281539,0.06646441577121298,0.07692307692307693,0.054392829322042126,0.05439282932204212,1313988.883339811,191664.9772966895
79,7,92,165.0500030517578,7.211102550927978,27.166544354504925,6.0,4.0,25.58018629168828,7.911319151011412,0.06133564073592424,0.07838154946660846,0.06521739130434782,0.04347826086956521,1441945.2995220835,203921.85987842653
79,6,95,157.5,5.656854249492381,5.635268008599759,4.0,4.0,4.002678394317625,3.9595499038696285,0.05108759437311203,0.05954583420518295,0.04210526315789474,0.042105263157894736,1305344.803512717,190404.10866620333
79,5,96,160.9000244140625,7.0710678118654755,7.062829744650044,1.0,7.0,1.1478586196899503,6.9016624689102155,0.0655536805667604,0.0736569563735987,0.010416666666666652,0.07291666666666667,1354799.1813587209,195548.41801383553
79,4,82,124.050048828125,1.0,1.1673572777789338,1.0,0.0,0.8999786376953143,0.4757437705993657,0.017077293948622774,0.012195121951219513,0.0017246506858208453,0.012072554800745934,903573.701047625,148546.60140798322
79,3,88,149.10003662109375,9.486832980505138,9.287746310288325,9.0,3.0,8.801289319992067,2.961181163787842,0.09155830599113622,0.10780492023301293,0.10227272727272727,0.034090909090909095,1207554.618951599,182045.70840559283
79,2,99,163.45001220703125,4.47213595499958,4.578560073147526,2.0,4.0,2.2186791896820073,3.868372440338134,0.04503760083268086,0.04517309045454121,0.020202020202020207,0.04040404040404041,1342298.5107633835,193744.10163051833
79,1,86,133.45001220703122,1.0,1.0960147037047654,1.0,0.0,0.9335088729858385,0.36379289627075106,0.015122328112583334,0.011627906976744186,0.005200158087208815,0.010400316174417626,1053775.2127834305,164572.03916535468
80,8,87,158.85000610351562,7.0710678118654755,23.374187421670847,5.0,5.0,9.047908168286085,20.820006098598242,0.06289101430835824,0.08127664151569512,0.0574712643678161,0.05747126436781609,1355445.5998276512,195641.72048309704
80,7,77,128.44999694824222,5.0,5.049803336038593,5.0,0.0,4.984874248504639,0.37888336181640714,0.05729274383108867,0.06493506493506493,0.04591602475237321,0.045916024752373205,950817.8069566417,154243.01588094144
80,6,92,152.95001220703125,4.0,4.026408369619059,0.0,4.0,0.4356298446655238,3.8728591203689584,0.03989647399220202,0.043478260869565216,0.030743773095067286,0.03074377309506728,1217502.3425426444,181494.53337937244
80,5,93,152.35003662109375,4.242640687119285,4.094066148678682,3.0,3.0,2.8714356422424325,2.8828974962234497,0.04101745105452008,0.045619792334615966,0.032258064516129024,0.03225806451612903,1218025.964682783,181572.59035936408
80,4,93,156.4000244140625,4.242640687119285,4.252371183424964,3.0,3.0,3.0288896560668936,2.937438011169432,0.041242459788918495,0.045619792334615966,0.032258064516129024,0.03225806451612903,1258740.9544668552,185591.22861887544
80,1,79,135.20001220703122,7.0710678118654755,6.933733812301344,1.0,7.0,1.0740716457366943,6.814411163330078,0.07903005169113962,0.08950718749196804,0.012658227848101248,0.08860759493670886,1075904.5974795478,168028.06842162745
81,8,87,159.5500030517578,10.198039027185569,26.8975913407927,2.0,10.0,8.026764364673454,25.5756318727872,0.09149176103528589,0.11721883939293758,0.02298850574712643,0.11494252873563217,1381554.99113553,199410.2865080923
81,7,73,122.14996337890624,6.082762530298219,6.178107011082582,1.0,6.0,1.02488112449646,6.087114334106445,0.08615928126447317,0.08332551411367424,0.013698630136986283,0.0821917808219178,885051.3162810868,147508.55271351448
81,6,82,136.30001831054688,3.0,3.0583160895922554,0.0,3.0,0.09318804740905806,3.05182421207428,0.031652499851770696,0.036585365853658534,0.006014597096537453,0.03608758257922477,1018804.7555724226,161087.1759309989
81,5,94,157.44998168945312,6.324555320336759,6.161745274693147,6.0,2.0,5.8091713190078735,1.9453595876693726,0.05916580468740152,0.06728250340783787,0.06382978723404256,0.021276595744680854,1266843.0875510052,186785.8229698298
81,4,79,132.1500244140625,3.0,3.0965223421278987,3.0,0.0,3.0789828300476074,0.1663782596588126,0.03314416712293258,0.0379746835443038,0.0360259480272347,0.012008649342411568,981096.6637031917,157101.19746312252
81,1,92,160.24993896484375,10.295630140987,10.201822927070774,9.0,5.0,8.907575488090515,4.968186855316162,0.0950031503258894,0.11190902327159784,0.09782608695652176,0.05434782608695653,1378189.913138186,198924.5793361897
82,7,80,143.5,3.1622776601683795,19.07988212412454,3.0,1.0,4.970675106157614,16.884989901103836,0.030722286714630766,0.03952847075210474,0.0375,0.0125,1138489.8013648882,173618.06704639652
82,6,98,159.90000915527344,2.0,1.9619875106046942,2.0,0.0,1.9468728303909302,0.1102060675621036,0.02033423818028631,0.02040816326530612,0.01936088363368395,0.006453627877894651,1294203.7837053167,188779.023906719
82,5,96,151.14999389648438,1.4142135623730951,1.2685609463008956,1.0,1.0,0.8622397184371948,0.9082358479499816,0.012763083669018339,0.014731391274719742,0.010416666666666668,0.010416666666666666,1171462.0227697503,176604.54480354706
82,4,85,142.85000610351562,7.0710678118654755,6.904262776794752,7.0,1.0,6.834301710128786,0.9244277477264404,0.07078997041320517,0.0831890330807703,0.0823529411764706,0.011764705882352941,1112267.1364594982,171626.54520844377
