path_num,point_num,point_coords,teo_point_time,sim_drone_time,teo_point_dist,teo_point_vel,Energy
390,1,"[3, -3, 1]",101,112.50003051757812,10.0,0.09900990099009901,162925555.2008928
390,2,"[3, 0, 1]",79,108.4499969482422,3.0,0.0379746835443038,295987684.70069206
391,0,"[-3, 0, 1]",60,74.0,3.0,0.05,60213677.67153014
391,1,"[-2, -2, 1]",95,71.60000610351562,2.23606797749979,0.023537557657892526,194405033.3962271
391,2,"[1, 0, 1]",114,78.64999389648438,3.605551275463989,0.03162764276722797,22524727.84283607
391,3,"[3, -2, 1]",71,101.80001831054688,2.8284271247461903,0.039837001756988594,45853030.91345344
391,4,"[3, 1, 1]",105,68.69999694824219,3.0,0.02857142857142857,32683535.705582485
392,0,"[-3, -1, 1]",105,59.04998779296875,3.1622776601683795,0.03011693009684171,59638000.71554112
392,1,"[1, 1, 1]",108,56.75,4.47213595499958,0.04140866624999611,45160942.816915736
392,2,"[3, -1, 1]",101,58.6500244140625,2.8284271247461903,0.02800422895788307,54683318.24659859
392,3,"[5, -1, 1]",67,115.64999389648438,2.0,0.029850746268656716,208610275.83558786
392,4,"[-5, -1, 1]",117,63.55000305175781,10.0,0.08547008547008547,14690914.821361454
393,0,"[-2, -1, 1]",64,85.0,2.23606797749979,0.034938562148434216,26980464.969500087
393,2,"[-2, 1, 1]",86,59.39999389648438,2.23606797749979,0.026000790436044068,16866352.909330133
393,3,"[-1, 1, 1]",112,99.3000030517578,1.0,0.008928571428571428,55990656.830086924
394,0,"[1, 2, 1]",106,92.05001831054688,2.23606797749979,0.02109498091980934,81472520.16100097
394,1,"[3, 2, 1]",57,87.20001220703125,2.0,0.03508771929824561,91603914.48693232
394,2,"[3, -4, 1]",60,105.1500244140625,6.0,0.1,110232395.54640979
394,3,"[-4, 1, 1]",73,78.04998779296875,8.602325267042627,0.11784007215126886,176770571.24978298
394,4,"[-2, 2, 1]",82,73.0,2.23606797749979,0.027269121676826706,811706500.7040079
395,0,"[0, -1, 1]",67,84.05001831054688,1.0,0.014925373134328358,58082442.40112674
395,1,"[0, 0, 1]",63,81.30001831054688,1.0,0.015873015873015872,31982279.96392496
395,2,"[-1, 0, 1]",62,52.29998779296875,1.0,0.016129032258064516,25856487.17520968
395,3,"[0, 1, 1]",67,73.20001220703125,1.4142135623730951,0.021107665110046196,53237986.478369296
395,4,"[-2, 2, 1]",54,52.19999694824219,2.23606797749979,0.04140866624999611,116422702.43431573
395,5,"[0, 2, 1]",55,51.14999389648438,2.0,0.03636363636363636,105321089.21887276
395,6,"[-1, 2, 1]",82,62.15000915527344,1.0,0.012195121951219513,44166495.445752256
396,0,"[2, -5, 1]",91,61.05001831054688,5.385164807134504,0.059177635243236305,26850752.353721283
396,1,"[-2, 4, 1]",101,113.5,9.848857801796104,0.09751344358213965,40659469.69874285
396,2,"[0, 4, 1]",96,89.44998168945312,2.0,0.020833333333333332,27493017.448859673
396,3,"[0, -5, 1]",102,100.34999084472656,9.0,0.08823529411764706,37795086.2122615
397,0,"[0, -5, 1]",50,62.05001831054688,5.0,0.1,43026628.05072849
397,1,"[0, -4, 1]",111,96.35000610351562,1.0,0.009009009009009009,83756957.44066894
397,2,"[-2, 2, 1]",62,49.30001831054688,6.324555320336759,0.10200895677962514,16763051.78098881
397,3,"[0, -3, 1]",111,111.29998779296876,5.385164807134504,0.048514998262473005,46147021.13663396
397,4,"[0, -1, 1]",118,108.1999969482422,2.0,0.01694915254237288,141534742.91601345
398,0,"[0, -1, 1]",77,62.04998779296875,1.0,0.012987012987012988,44306192.13705554
398,1,"[-2, 0, 1]",71,69.25003051757811,2.23606797749979,0.03149391517605338,79483093.72329625
398,2,"[0, 0, 1]",57,67.25,2.0,0.03508771929824561,29366031.340397358
398,3,"[0, 1, 1]",84,112.25001525878906,1.0,0.011904761904761904,98278118.51198897
398,4,"[2, 3, 1]",116,75.25,2.8284271247461903,0.024382992454708537,38739871.19600127
398,5,"[3, 5, 1]",71,54.19999694824219,2.23606797749979,0.03149391517605338,97353367.00322519
399,0,"[5, 4, 1]",78,77.05001831054688,6.4031242374328485,0.08209133637734421,114291153.44727854
399,1,"[-5, 5, 1]",70,78.300048828125,10.04987562112089,0.14356965173029843,532887222.5594752
399,2,"[4, 5, 1]",94,97.25,9.0,0.09574468085106383,1009872296.3153735
399,3,"[5, 5, 1]",80,71.14999389648438,1.0,0.0125,1174758362.3646326
399,4,"[-5, 5, 1]",72,72.14999389648438,10.0,0.1388888888888889,50726319.75369444
400,0,"[-2, -5, 1]",71,51.05001831054688,5.385164807134504,0.07584739164978174,131495880.20500885
400,1,"[0, -3, 1]",106,91.50003051757812,2.8284271247461903,0.026683274761756512,32461416.50051335
400,2,"[0, 2, 1]",64,71.30001831054688,5.0,0.078125,16647293.91407845
400,3,"[-1, -4, 1]",118,102.29998779296876,6.082762530298219,0.051548835002527285,45564655.137236655
400,4,"[0, -2, 1]",107,116.25,2.23606797749979,0.020897831565418596,66663101.47601357
401,0,"[-4, 0, 1]",56,98.10000610351562,4.0,0.07142857142857142,39368914.01021046
401,1,"[-3, -2, 1]",50,77.8499755859375,2.23606797749979,0.044721359549995794,46234679.97728723
401,2,"[-2, 0, 1]",72,84.84999084472656,2.23606797749979,0.03105649968749708,26877015.337294716
401,3,"[0, 0, 1]",95,88.80000305175781,2.0,0.021052631578947368,32975915.01393478
401,4,"[1, 0, 1]",98,90.75000762939452,1.0,0.01020408163265306,58438841.77468633
402,0,"[5, -1, 1]",98,111.05001831054688,5.0990195135927845,0.05203081136319168,266838315.77125907
402,1,"[5, 0, 1]",116,101.55001831054688,1.0,0.008620689655172414,130437504.49831839
402,2,"[-5, 1, 1]",99,59.44999694824219,10.04987562112089,0.10151389516283728,60141175.6967164
402,3,"[4, 3, 1]",72,71.44999694824219,9.219544457292887,0.1280492285735123,257614853.11737734
403,0,"[3, -5, 1]",75,103.0999755859375,5.830951894845301,0.07774602526460402,5048452.202043098
403,1,"[-4, -3, 1]",62,84.10003662109375,7.280109889280518,0.11742112724645996,3096825.9915650445
403,2,"[-1, 0, 1]",56,73.80001831054688,4.242640687119285,0.0757614408414158,2571450.518153383
403,3,"[-1, -1, 1]",69,101.59999084472656,1.0,0.014492753623188406,22255662.056663483
403,4,"[0, 0, 1]",112,63.0,1.4142135623730951,0.012626906806902635,18950933.14466409
404,0,"[0, -1, 1]",61,88.1500244140625,1.0,0.01639344262295082,20385655.94242297
404,1,"[2, 0, 1]",89,47.24996948242188,2.23606797749979,0.025124359297750448,56920460.886610776
404,2,"[4, 2, 1]",81,108.20001220703124,2.8284271247461903,0.034918853391928274,119340272.05978036
404,3,"[5, -4, 1]",66,111.30001831054688,6.082762530298219,0.09216306864088211,122672505.32841781
404,4,"[-5, -3, 1]",114,63.55000305175781,10.04987562112089,0.0881568036940429,3407155.141079811
404,5,"[4, 0, 1]",110,77.30000305175781,9.486832980505138,0.08624393618641035,4802383.706394663
405,0,"[-3, -3, 1]",84,70.0,4.242640687119285,0.050507627227610534,3688648.6671991227
405,1,"[0, -1, 1]",71,98.54995727539062,3.605551275463989,0.05078241233047872,3408799.5887861894
405,2,"[-2, 0, 1]",85,51.19998168945313,2.23606797749979,0.02630668208823282,1007526.1930573568
405,3,"[0, 0, 1]",71,62.55001831054688,2.0,0.028169014084507043,2433243.204144404
405,4,"[-1, 0, 1]",55,49.5,1.0,0.01818181818181818,3075383.9759567217
405,5,"[0, 0, 1]",71,66.94999694824219,1.0,0.014084507042253521,28585728.012259204
406,0,"[0, 0, 1]",106,54.14999389648438,0.0,0.0,126690049.08842047
406,1,"[-2, 0, 1]",108,81.24996948242188,2.0,0.018518518518518517,281787647.4377685
406,2,"[0, 1, 1]",110,73.14999389648438,2.23606797749979,0.020327890704543543,28674570.039948657
406,3,"[2, -2, 1]",114,110.10000610351562,3.605551275463989,0.03162764276722797,167836938.22810197
406,4,"[2, 0, 1]",78,104.0500030517578,2.0,0.02564102564102564,139278087.28222346
407,0,"[0, 3, 1]",86,69.05001831054689,3.0,0.03488372093023256,26454193.236101657
407,1,"[-2, 5, 1]",91,85.45001220703125,2.8284271247461903,0.03108161675545264,35544356.67474935
407,2,"[0, -5, 1]",60,95.39999389648438,10.198039027185569,0.1699673171197595,31323434.518632844
407,3,"[-1, -3, 1]",112,85.35000610351562,2.23606797749979,0.019964892656248123,35488075.25601836
407,4,"[0, 2, 1]",87,106.25,5.0990195135927845,0.05860941969646879,54385968.24180918
408,0,"[0, 2, 1]",86,74.05001831054688,2.0,0.023255813953488372,92914405.65745693
408,1,"[-2, -2, 1]",51,69.44998168945311,4.47213595499958,0.08768894029410941,20342557.06602309
408,3,"[-1, 1, 1]",108,61.4000244140625,1.0,0.009259259259259259,20240966.732021973
408,4,"[0, -1, 1]",64,98.39999389648438,2.23606797749979,0.034938562148434216,41793097.13628109
408,5,"[0, -1, 1]",98,92.40000915527344,0.0,0.0,71501049.46666457
409,0,"[-3, -2, 1]",113,110.05001831054688,3.605551275463989,0.03190753341118575,42841698.83952681
409,1,"[0, 0, 1]",77,65.25,3.605551275463989,0.04682534123979207,23101474.47814978
409,2,"[1, 0, 1]",107,99.25,1.0,0.009345794392523364,41047485.20734041
409,3,"[3, 0, 1]",108,102.1999969482422,2.0,0.018518518518518517,128878826.75699225
410,0,"[5, 1, 1]",115,95.05001831054688,5.0990195135927845,0.04433930011819812,243171525.95099154
410,2,"[-2, 0, 1]",72,48.0,4.242640687119285,0.05892556509887895,68114309.00704153
410,3,"[-1, 0, 1]",66,95.9499969482422,1.0,0.015151515151515152,34895974.55661076
410,4,"[-1, 2, 1]",101,58.89999389648438,2.0,0.019801980198019802,34273188.688999124
411,0,"[-2, -4, 1]",82,63.09994506835938,4.47213595499958,0.05453824335365341,99609179.8288237
411,1,"[0, 3, 1]",78,103.70001220703124,7.280109889280518,0.09333474217026305,48478484.4542172
411,2,"[-2, 5, 1]",69,57.6500244140625,2.8284271247461903,0.04099169746008972,62017859.652429864
411,3,"[0, 5, 1]",102,49.60000610351562,2.0,0.0196078431372549,36922791.90933147
411,4,"[-2, 5, 1]",87,82.59999084472656,2.0,0.022988505747126436,39507809.20041913
411,5,"[1, 5, 1]",51,96.5500030517578,3.0,0.058823529411764705,60014989.49076747
412,0,"[0, -4, 1]",119,90.0,4.0,0.03361344537815126,140820121.6301313
412,1,"[1, -2, 1]",55,102.39999389648438,2.23606797749979,0.040655781409087086,42457855.26507793
412,2,"[-2, -1, 1]",71,83.29998779296875,3.1622776601683795,0.044539121974202525,56589420.55222913
412,4,"[0, 0, 1]",53,55.25,0.0,0.0,82073463.08207278
413,0,"[-3, -4, 1]",86,66.05001831054689,5.0,0.05813953488372093,30122602.52660413
413,1,"[-1, -1, 1]",57,68.8499755859375,3.605551275463989,0.06325528553445595,15597455.63107487
413,2,"[0, 0, 1]",112,101.84999084472656,1.4142135623730951,0.012626906806902635,52797787.483616926
413,3,"[-2, 1, 1]",70,76.75,2.23606797749979,0.031943828249996996,60566764.2996072
414,0,"[0, -2, 1]",73,113.0999755859375,2.0,0.0273972602739726,288410042.742329
414,1,"[-1, -1, 1]",90,80.45001220703125,1.4142135623730951,0.015713484026367724,62102506.036998264
414,2,"[0, 0, 1]",112,100.5,1.4142135623730951,0.012626906806902635,52473459.23705174
414,3,"[2, -2, 1]",93,89.85000610351562,2.8284271247461903,0.03041319488974398,85786961.1415687
414,4,"[2, 0, 1]",106,104.8000030517578,2.0,0.018867924528301886,55773486.723948665
415,0,"[2, -2, 1]",115,81.05001831054688,2.8284271247461903,0.024595018476053828,32048148.22393264
415,2,"[-2, 2, 1]",97,63.0,2.8284271247461903,0.0291590425231566,75155237.16139
415,3,"[1, -3, 1]",63,116.0,5.830951894845301,0.09255479198167144,159123619.35652456
415,4,"[3, 0, 1]",119,61.94999694824219,3.605551275463989,0.0302987502139831,225833597.19899887
416,0,"[5, -2, 1]",100,83.05001831054688,5.385164807134504,0.053851648071345036,512961002.692309
416,1,"[5, 0, 1]",50,69.70001220703125,2.0,0.04,370925408.12544984
416,2,"[5, -1, 1]",116,83.69998168945312,1.0,0.008620689655172414,319913474.5055572
416,3,"[5, -1, 1]",56,114.59999084472656,0.0,0.0,249305039.59503293
417,0,"[3, 1, 1]",51,110.05001831054688,3.1622776601683795,0.06200544431702705,131142237.78080443
417,1,"[3, -2, 1]",104,112.39999389648438,3.0,0.028846153846153848,70973674.49478261
417,2,"[3, 1, 1]",62,110.29998779296876,3.0,0.04838709677419355,114878950.88886575
417,3,"[-4, 2, 1]",113,111.25,7.0710678118654755,0.06257582134394227,698151620.1142936
418,0,"[-3, -4, 1]",60,92.05001831054688,5.0,0.08333333333333333,4576669.229611097
418,1,"[-2, 2, 1]",116,57.75003051757813,6.082762530298219,0.05243760801981224,2371030.5139591717
418,2,"[-1, 4, 1]",96,48.69998168945313,2.23606797749979,0.02329237476562281,10019939.235908147
418,3,"[0, -4, 1]",93,59.64999389648438,8.06225774829855,0.08669094353009192,19827036.99954988
418,4,"[2, 2, 1]",56,53.14999389648438,6.324555320336759,0.11293848786315641,5035095.6563418405
418,5,"[-2, 2, 1]",62,89.85000610351562,4.0,0.06451612903225806,4983285.88048945
419,0,"[0, -4, 1]",104,108.05001831054688,4.0,0.038461538461538464,48383769.53247276
419,1,"[-1, 2, 1]",84,82.04998779296875,6.082762530298219,0.07241383964640738,20551295.448868554
419,2,"[0, -2, 1]",81,70.29998779296875,4.123105625617661,0.05090253858787235,16011651.18671689
419,3,"[0, 0, 1]",90,49.34999084472656,2.0,0.022222222222222223,8364704.158099426
419,4,"[0, 1, 1]",54,85.35000610351562,1.0,0.018518518518518517,26458738.048670564
420,0,"[-1, -2, 1]",77,68.05001831054689,2.23606797749979,0.029039843863633633,49760848.75778913
420,1,"[0, 0, 1]",99,57.70001220703125,2.23606797749979,0.022586545227270605,39686896.12465794
420,2,"[-1, 2, 1]",67,54.69999694824219,2.23606797749979,0.03337414891790731,29029851.076314706
420,3,"[1, 4, 1]",61,110.64999389648438,2.8284271247461903,0.046367657782724434,85073406.61569947
420,4,"[-2, -4, 1]",112,58.60000610351562,8.54400374531753,0.07628574772604937,29286831.085671667
421,0,"[0, 1, 1]",106,111.04998779296876,1.0,0.009433962264150943,491053467.4328536
421,1,"[2, 1, 1]",71,113.35000610351562,2.0,0.028169014084507043,595914717.6695187
421,2,"[-4, -1, 1]",86,48.30000305175781,6.324555320336759,0.07354134093414837,19244353.56070818
421,3,"[1, 0, 1]",66,56.30000305175781,5.0990195135927845,0.0772578714180725,72152223.60276222
421,4,"[3, 1, 1]",59,64.35000610351561,2.23606797749979,0.03789945724575915,153359538.11208025
422,0,"[2, -2, 1]",92,93.04998779296876,2.8284271247461903,0.030743773095067286,34557511.6663339
422,1,"[-2, 0, 1]",78,60.14999389648438,4.47213595499958,0.057335076346148456,37271030.57921964
422,2,"[0, 0, 1]",105,98.09999084472656,2.0,0.01904761904761905,51469167.52032743
423,0,"[0, 1, 1]",89,99.0,1.0,0.011235955056179775,148163345.00447774
423,1,"[0, 3, 1]",87,100.0999755859375,2.0,0.022988505747126436,171039410.9954136
423,2,"[-1, 5, 1]",55,78.94998168945312,2.23606797749979,0.040655781409087086,46330089.996428795
423,3,"[-1, -5, 1]",52,56.9000244140625,10.0,0.19230769230769232,37245727.284535974
423,4,"[0, 2, 1]",57,56.89999389648438,7.0710678118654755,0.12405382126079782,64557701.66683219
423,5,"[-1, 3, 1]",61,51.84999084472656,1.4142135623730951,0.023183828891362217,17688564.612165917
423,6,"[0, 4, 1]",84,52.80000305175781,1.4142135623730951,0.016835875742536848,23987202.209079925
424,0,"[0, -2, 1]",79,78.05001831054688,2.0,0.02531645569620253,804289651.3944845
424,1,"[-1, 1, 1]",102,75.75003051757812,3.1622776601683795,0.031002722158513525,40628050.37020441
424,2,"[0, -3, 1]",84,91.70001220703124,4.123105625617661,0.049084590781162625,38032397.1586922
424,3,"[-1, 2, 1]",102,57.64999389648438,5.0990195135927845,0.04999038738816455,26520726.913272534
424,4,"[1, 2, 1]",61,99.59999084472656,2.0,0.03278688524590164,38860761.51919321
425,1,"[-4, 4, 1]",84,105.09999084472656,1.4142135623730951,0.016835875742536848,56878019.554099485
425,2,"[-3, -5, 1]",118,50.80000305175781,9.055385138137417,0.07674055201811371,46903529.7657603
425,3,"[-2, 4, 1]",66,65.85000610351561,9.055385138137417,0.1372028051232942,32908619.620925985
426,0,"[0, 5, 1]",113,99.05001831054688,5.0,0.04424778761061947,55015957.48944782
426,1,"[1, -5, 1]",56,97.39999389648438,10.04987562112089,0.17946206466287304,62921937.93641615
426,2,"[3, 2, 1]",84,68.35003662109375,7.280109889280518,0.08666797487238712,29359299.63387463
426,3,"[-4, -3, 1]",78,62.25,8.602325267042627,0.11028622137234137,137705039.5237009
426,4,"[-1, 0, 1]",64,77.25,4.242640687119285,0.06629126073623882,571675174.4763087
427,0,"[0, -1, 1]",67,55.04998779296875,1.0,0.014925373134328358,45095866.02523724
427,1,"[-1, 0, 1]",63,93.5,1.4142135623730951,0.022447834323382463,98491157.24179386
427,2,"[0, 1, 1]",88,77.39999389648438,1.4142135623730951,0.016070608663330627,26230799.105646893
427,3,"[1, -3, 1]",118,94.35003662109376,4.123105625617661,0.03494157309845475,41310905.31955534
427,4,"[2, 1, 1]",97,115.29998779296876,4.123105625617661,0.04250624356306867,67777175.07310995
427,5,"[2, -3, 1]",80,81.19999694824219,4.0,0.05,49389682.1154877
428,0,"[-2, -2, 1]",88,67.05001831054689,2.8284271247461903,0.03214121732666125,113772405.85944906
428,1,"[0, 1, 1]",94,103.20001220703124,3.605551275463989,0.03835692846238286,120172445.31042798
428,2,"[-2, 3, 1]",82,74.1500244140625,2.8284271247461903,0.034493013716416956,308219831.1699089
428,3,"[0, 3, 1]",50,90.09999084472656,2.0,0.04,132583572.74235196
428,4,"[2, 3, 1]",95,47.0,2.0,0.021052631578947368,96069393.91462027
429,0,"[-2, 2, 1]",65,98.05001831054688,2.8284271247461903,0.0435142634576337,288262995.5659275
429,1,"[0, -3, 1]",67,62.85000610351562,5.385164807134504,0.08037559413633588,19234568.877317693
429,2,"[0, 0, 1]",81,87.8499755859375,3.0,0.037037037037037035,36006265.07617532
429,3,"[0, -1, 1]",92,76.75,1.0,0.010869565217391304,25147783.28286973
429,4,"[0, 0, 1]",57,50.69999694824219,1.0,0.017543859649122806,9403024.802845687
430,0,"[-3, 2, 1]",72,77.05001831054688,3.605551275463989,0.05007710104811096,798881135.3055383
430,1,"[0, -4, 1]",102,73.9000244140625,6.708203932499369,0.06576670522058205,59702946.84046437
430,2,"[0, -2, 1]",109,61.8499755859375,2.0,0.01834862385321101,21995160.29139775
430,3,"[-1, -1, 1]",64,53.79998779296875,1.4142135623730951,0.02209708691207961,51299704.31955117
430,4,"[1, 1, 1]",55,59.80000305175781,2.8284271247461903,0.051425947722658,18820038.49689344
431,0,"[-5, 5, 1]",115,58.05001831054688,7.0710678118654755,0.06148754619013457,650297796.7688011
431,1,"[-3, -5, 1]",62,105.20001220703124,10.198039027185569,0.16448450043847693,792250311.0976763
431,2,"[2, 4, 1]",101,73.14999389648438,10.295630140987,0.1019369320889802,24329652.993903067
431,3,"[4, -5, 1]",94,92.09999084472656,9.219544457292887,0.09808026018396689,145833966.349678
432,0,"[2, 0, 1]",118,66.05001831054689,2.0,0.01694915254237288,29244131.07375848
432,1,"[-2, 1, 1]",109,68.89999389648439,4.123105625617661,0.037826657115758354,31627036.85638813
432,2,"[0, 3, 1]",113,77.85000610351562,2.8284271247461903,0.025030328537576904,92150087.28424941
432,3,"[-2, -5, 1]",80,79.9000244140625,8.246211251235321,0.10307764064044152,101146065.55939737
432,4,"[0, 3, 1]",78,108.85000610351562,8.246211251235321,0.1057206570671195,113177416.69547284
433,0,"[1, -1, 1]",101,91.0999755859375,1.4142135623730951,0.014002114478941535,39739120.11775831
433,1,"[-3, 0, 1]",106,110.50003051757812,4.123105625617661,0.03889722288318548,52053743.21495836
433,2,"[-1, -2, 1]",55,59.39999389648438,2.8284271247461903,0.051425947722658,38396856.11364841
433,3,"[0, 0, 1]",51,65.45002746582031,2.23606797749979,0.043844470147054705,52535894.7694118
433,4,"[-2, -2, 1]",68,48.39999389648438,2.8284271247461903,0.04159451654038515,12743198.078653034
433,5,"[-1, 0, 1]",62,53.40000915527344,2.23606797749979,0.03606561254031919,41030043.5685629
434,0,"[0, 2, 1]",68,96.04995727539062,2.0,0.029411764705882353,1136387352.8760178
434,1,"[0, 4, 1]",63,106.29998779296876,2.0,0.031746031746031744,93816273.13592874
434,3,"[1, -5, 1]",115,60.19998168945313,10.44030650891055,0.09078527399052652,152022756.02786097
434,4,"[3, 3, 1]",61,113.24998474121094,8.246211251235321,0.13518379100385772,264539326.88616404
434,5,"[3, 3, 1]",84,67.14999389648439,0.0,0.0,122396866.97156394
435,0,"[-5, 1, 1]",71,94.05001831054688,5.0990195135927845,0.07181717624778569,37057768.63977822
435,1,"[2, 3, 1]",115,104.60000610351562,7.280109889280518,0.06330530338504799,33053083.135952182
435,2,"[2, -5, 1]",54,56.49996948242188,8.0,0.14814814814814814,38333764.3638175
435,3,"[3, 2, 1]",88,90.5,7.0710678118654755,0.08035304331665313,105867870.86834338
435,4,"[-3, -4, 1]",92,86.44999694824219,8.48528137423857,0.09223131928520184,38787612.46846858
436,0,"[-1, -2, 1]",63,73.04998779296875,2.23606797749979,0.03549314249999666,21777043.954925653
436,1,"[0, 0, 1]",110,66.29998779296875,2.23606797749979,0.020327890704543543,15813647.56485843
436,2,"[-2, 2, 1]",79,91.25003051757812,2.8284271247461903,0.03580287499678722,87106116.25809386
436,3,"[0, 3, 1]",51,75.20001220703125,2.23606797749979,0.043844470147054705,171739782.09341267
436,4,"[1, -4, 1]",68,67.14999389648439,7.0710678118654755,0.10398629135096288,55736789.06234227
436,5,"[-2, -2, 1]",78,48.14999389648438,3.605551275463989,0.046225016352102424,102150020.62547348
437,0,"[1, 0, 1]",84,104.05001831054688,1.0,0.011904761904761904,65660331.23621434
437,1,"[-3, 2, 1]",88,57.70001220703125,4.47213595499958,0.05081972676135886,42998533.963979654
437,2,"[0, -2, 1]",69,101.74998474121094,5.0,0.07246376811594203,44841496.26727188
437,3,"[-1, 0, 1]",86,89.60000610351562,2.23606797749979,0.026000790436044068,35523618.22377709
437,4,"[-1, 1, 1]",99,82.60000610351562,1.0,0.010101010101010102,30888368.162748434
438,0,"[3, 2, 1]",89,51.04998779296875,3.605551275463989,0.04051181208386505,10180414.850734513
438,1,"[3, 2, 1]",99,114.60000610351562,0.0,0.0,45618352.60354734
438,2,"[-4, -2, 1]",113,90.4499969482422,8.06225774829855,0.07134741370175707,38788226.07566309
439,0,"[3, 0, 1]",53,64.05007934570311,3.0,0.05660377358490566,877710600.1352164
439,1,"[-4, 2, 1]",77,48.1500244140625,7.280109889280518,0.09454688167896777,23252551.382382814
439,2,"[1, -2, 1]",80,102.14999389648438,6.4031242374328485,0.08003905296791061,53903249.13883174
439,3,"[2, 0, 1]",106,73.10000610351562,2.23606797749979,0.02109498091980934,219557960.87408137
439,4,"[-2, -2, 1]",76,74.0,4.47213595499958,0.05884389414473131,286688906.8859376
439,5,"[1, -1, 1]",76,102.0,3.1622776601683795,0.04160891658116289,55105851.2683065
440,0,"[-5, 2, 1]",115,106.0,5.385164807134504,0.04682752006203916,55691855.83239488
440,1,"[-4, -2, 1]",82,115.44998168945312,4.123105625617661,0.050281775922166594,56662414.54392028
440,2,"[-2, 0, 1]",54,55.34999084472656,2.8284271247461903,0.052378280087892415,12089557.33887469
440,3,"[0, -2, 1]",55,68.34999084472656,2.8284271247461903,0.051425947722658,24956050.061635766
440,4,"[1, -1, 1]",74,53.30000305175781,1.4142135623730951,0.019110994086122907,72515733.76071037
441,0,"[1, 0, 1]",112,97.0,1.0,0.008928571428571428,42531181.96065255
441,1,"[-2, 0, 1]",107,99.54998779296876,3.0,0.028037383177570093,41816109.838147044
441,2,"[0, 2, 1]",109,110.54998779296876,2.8284271247461903,0.02594887270409349,52456048.75632521
441,3,"[2, -3, 1]",113,105.4499969482422,5.385164807134504,0.047656325726854014,80408655.7964967
442,0,"[4, -1, 1]",95,55.0,4.123105625617661,0.043401111848606955,644670850.1984065
442,1,"[-5, -1, 1]",90,61.25003051757813,9.0,0.1,511234506.1522131
442,2,"[-3, 1, 1]",97,104.25,2.8284271247461903,0.0291590425231566,79700906.23062113
442,3,"[0, 3, 1]",90,96.14999389648438,3.605551275463989,0.04006168083848877,106223378.30372474
442,4,"[2, 3, 1]",101,87.09999084472656,2.0,0.019801980198019802,270488019.6288501
443,0,"[3, -5, 1]",64,110.05001831054688,5.830951894845301,0.09110862335695782,72881770.8605002
443,1,"[-4, -2, 1]",117,54.80001831054688,7.615773105863909,0.06509207782789665,61680604.136445716
443,2,"[3, 1, 1]",92,94.75,7.615773105863909,0.08278014245504249,96618235.28038758
443,3,"[-5, -3, 1]",84,83.69999694824219,8.94427190999916,0.10647942749999,272164886.2738439
444,0,"[-1, 1, 1]",67,48.05001831054688,1.4142135623730951,0.021107665110046196,19241041.257829435
444,1,"[0, 3, 1]",102,67.39999389648439,2.23606797749979,0.021922235073527353,55808200.02808391
444,2,"[-2, -4, 1]",52,65.35000610351561,7.280109889280518,0.14000211325539458,46020384.18946483
444,3,"[-1, -3, 1]",91,107.34999084472656,1.4142135623730951,0.01554080837772632,53101223.52044406
444,4,"[0, 2, 1]",110,84.30000305175781,5.0990195135927845,0.046354722850843494,61668129.57837593
445,0,"[0, -2, 1]",105,76.04998779296875,2.0,0.01904761904761905,238520884.64314795
445,1,"[2, 0, 1]",51,100.29998779296876,2.8284271247461903,0.0554593553871802,256766413.34747615
445,2,"[-3, 2, 1]",107,108.1999969482422,5.385164807134504,0.05032864305733181,116758513.24137104
445,3,"[0, 2, 1]",108,104.09999084472656,3.0,0.027777777777777776,253557584.1643203
446,0,"[2, 0, 1]",112,65.04998779296875,2.0,0.017857142857142856,53845456.54367283
446,1,"[2, 1, 1]",78,83.35000610351562,1.0,0.01282051282051282,63847667.306496784
446,2,"[-4, 3, 1]",52,83.35000610351562,6.324555320336759,0.12162606385262999,208609619.08302563
446,3,"[-3, 3, 1]",73,112.3499984741211,1.0,0.0136986301369863,248637830.69671255
446,4,"[1, -3, 1]",114,65.19999694824219,7.211102550927978,0.06325528553445595,74374474.87508765
447,0,"[0, 2, 1]",103,86.0999755859375,2.0,0.019417475728155338,36074993.66331776
447,1,"[-2, 3, 1]",72,78.39999389648438,2.23606797749979,0.03105649968749708,31724507.38471286
447,2,"[0, 5, 1]",68,88.35003662109375,2.8284271247461903,0.04159451654038515,35925202.11167072
447,3,"[0, -5, 1]",89,70.34999084472656,10.0,0.11235955056179775,31709482.095253088
447,4,"[-1, -2, 1]",73,88.30000305175781,3.1622776601683795,0.04331887205710109,50475187.77051117
447,5,"[-1, 0, 1]",93,65.25,2.0,0.021505376344086023,99049509.59062256
448,1,"[0, 0, 1]",79,73.05001831054688,1.0,0.012658227848101266,34570256.92981445
448,2,"[0, -2, 1]",50,83.30001831054688,2.0,0.04,85537474.56591435
448,3,"[0, 0, 1]",70,114.25000762939452,2.0,0.02857142857142857,132586054.99111636
448,4,"[2, 2, 1]",119,66.14999389648439,2.8284271247461903,0.023768295165934372,18581688.322183598
449,0,"[5, 0, 1]",90,76.05001831054688,5.0,0.05555555555555555,213647134.96900415
449,2,"[-3, -1, 1]",106,45.75003051757813,2.23606797749979,0.02109498091980934,8812049.118947595
449,3,"[-2, 0, 1]",53,76.70001220703125,1.4142135623730951,0.026683274761756512,28522364.624705765
449,4,"[0, 1, 1]",53,50.64999389648438,2.23606797749979,0.04218996183961868,21155656.060098946
