route_num|point|simTime|tankMass|RHO|target_rho|log 
0|0|0|10.0009892578125|0|0|STATIC tankmass 
0|0|0|10.0009892578125|0|0|STATIC tankmass 
1.0|3.0|0.19999980926513672|10.0009892578125|1.0|4.1874238377204165e-05|STATIC tankmass 
1.0|0.0|135.05001831054688|10.0009892578125|0.09960706532001495|0.06816502660512924|STATIC tankmass 
1.0|0.0|135.05001831054688|10.0009892578125|0.09960706532001495|0.06816502660512924|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|1.0147805213928223|0.0652412548661232|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|1.0147805213928223|0.0652412548661232|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|1.0147805213928223|0.0652412548661232|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|1.0147805213928223|0.0652412548661232|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|1.0147805213928223|0.0652412548661232|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|1.0147805213928223|0.0652412548661232|STATIC tankmass 
