route_num|point|simTime|tankMass|RHO|target_rho|log 
2.0|5.0|0.0|10.0009892578125|0.9999957084655762|5.099023342132568|DRONE out of control and lost the TARGET 
2.0|5.0|0.0|10.0009892578125|0.9999957084655762|5.099023342132568|DRONE out of control and lost the TARGET 
2.0|5.0|0.0|10.0009892578125|0.9999957084655762|5.099023342132568|DRONE out of control and lost the TARGET 
2.0|5.0|0.0|10.0009892578125|0.9999957084655762|5.099023342132568|DRONE out of control and lost the TARGET 
2.0|5.0|0.0|10.0009892578125|0.9999957084655762|5.099023342132568|DRONE out of control and lost the TARGET 
2.0|5.0|0.0|10.0009892578125|0.9999957084655762|5.099023342132568|DRONE out of control and lost the TARGET 
2.0|5.0|0.0|10.0009892578125|0.9999957084655762|5.099023342132568|DRONE out of control and lost the TARGET 
2.0|4.0|-7.049999713897705|10.0009892578125|6.025914192199707|0.05479142442345619|Negative Simtime 
2.0|4.0|-6.049999713897705|10.0009892578125|5.969066143035889|0.09535876661539078|Negative Simtime 
2.0|4.0|-5.050000190734863|10.0009892578125|5.912217617034912|0.11562736332416534|Negative Simtime 
2.0|4.0|-4.050000190734863|10.0009892578125|5.855369567871094|0.11667685210704803|Negative Simtime 
2.0|4.0|-3.0500001907348633|10.0009892578125|5.798521518707275|0.10491202026605606|Negative Simtime 
2.0|4.0|-2.0500001907348633|10.0009892578125|5.741672992706299|0.08880225569009781|Negative Simtime 
2.0|4.0|-1.0|10.0009892578125|5.6848249435424805|0.07204919308423996|Negative Simtime 
3.0|4.0|0.0|10.0009892578125|2.1903164386749268|6.308529853820801|DRONE out of control and lost the TARGET 
3.0|4.0|0.0|10.0009892578125|2.1903164386749268|6.308529853820801|DRONE out of control and lost the TARGET 
3.0|4.0|0.0|10.0009892578125|2.1903164386749268|6.308529853820801|DRONE out of control and lost the TARGET 
3.0|4.0|0.0|10.0009892578125|2.1903164386749268|6.308529853820801|DRONE out of control and lost the TARGET 
3.0|4.0|0.0|10.0009892578125|2.1903164386749268|6.308529853820801|DRONE out of control and lost the TARGET 
3.0|4.0|0.0|10.0009892578125|2.1903164386749268|6.308529853820801|DRONE out of control and lost the TARGET 
3.0|4.0|0.0|10.0009892578125|2.1903164386749268|6.308529853820801|DRONE out of control and lost the TARGET 
3.0|3.0|-5.699999809265137|10.0009892578125|7.017090320587158|0.05279417335987091|Negative Simtime 
3.0|3.0|-4.649999618530273|10.0009892578125|6.9631123542785645|0.09193075448274612|Negative Simtime 
3.0|3.0|-3.6000003814697266|10.0009892578125|6.909134864807129|0.10999954491853714|Negative Simtime 
3.0|3.0|-2.6000003814697266|10.0009892578125|6.855157375335693|0.11103931814432144|Negative Simtime 
3.0|3.0|-1.5|10.0009892578125|6.801179885864258|0.09640771150588989|Negative Simtime 
3.0|3.0|-0.4499998092651367|10.0009892578125|6.747201919555664|0.07410020381212234|Negative Simtime 
4.0|4.0|-381.9000244140625|10.0009892578125|0.9925179481506348|0.012542457319796085|Negative Simtime 
4.0|4.0|-380.85003662109375|10.0009892578125|0.9852734804153442|0.018421193584799767|Negative Simtime 
4.0|4.0|-379.8000183105469|10.0009892578125|0.9782719612121582|0.02127649076282978|Negative Simtime 
4.0|4.0|-378.6500244140625|10.0009892578125|0.9650185704231262|0.03648697957396507|Negative Simtime 
4.0|4.0|-377.60003662109375|10.0009892578125|0.9587770700454712|0.03515791893005371|Negative Simtime 
4.0|4.0|-376.5500183105469|10.0009892578125|0.9527992010116577|0.03362712264060974|Negative Simtime 
4.0|4.0|-375.45001220703125|10.0009892578125|0.9470898509025574|0.031412556767463684|Negative Simtime 
4.0|4.0|-374.4000244140625|10.0009892578125|0.9416540265083313|0.030404338613152504|Negative Simtime 
4.0|4.0|-373.35003662109375|10.0009892578125|0.9364964365959167|0.029664818197488785|Negative Simtime 
4.0|4.0|-372.3000183105469|10.0009892578125|0.9316217303276062|0.02909410186111927|Negative Simtime 
4.0|4.0|-371.2500305175781|10.0009892578125|0.927034318447113|0.02856193110346794|Negative Simtime 
4.0|4.0|-370.20001220703125|10.0009892578125|0.9227384924888611|0.027952594682574272|Negative Simtime 
4.0|4.0|-369.10003662109375|10.0009892578125|0.9187383651733398|0.026300126686692238|Negative Simtime 
4.0|4.0|-368.0500183105469|10.0009892578125|0.9150378704071045|0.025413528084754944|Negative Simtime 
4.0|4.0|-366.95001220703125|10.0009892578125|0.9116405248641968|0.023586181923747063|Negative Simtime 
4.0|4.0|-365.9000244140625|10.0009892578125|0.9085498452186584|0.022635754197835922|Negative Simtime 
4.0|4.0|-364.85003662109375|10.0009892578125|0.9057689309120178|0.021739022806286812|Negative Simtime 
4.0|4.0|-363.8000183105469|10.0009892578125|0.9033006429672241|0.02091359719634056|Negative Simtime 
4.0|4.0|-362.8000183105469|10.0009892578125|0.9011474847793579|0.020930055528879166|Negative Simtime 
4.0|4.0|-361.6500244140625|10.0009892578125|0.8977956175804138|0.03578244894742966|Negative Simtime 
4.0|4.0|-360.60003662109375|10.0009892578125|0.8966003656387329|0.03510936349630356|Negative Simtime 
4.0|4.0|-359.5500183105469|10.0009892578125|0.8957274556159973|0.03435979411005974|Negative Simtime 
4.0|4.0|-358.45001220703125|10.0009892578125|0.8951777815818787|0.03265223652124405|Negative Simtime 
4.0|4.0|-357.4000244140625|10.0009892578125|0.8949519991874695|0.03174775093793869|Negative Simtime 
4.0|4.0|-356.45001220703125|10.0009892578125|0.8950502872467041|0.03265580162405968|Negative Simtime 
4.0|4.0|-355.3000183105469|10.0009892578125|0.895472526550293|0.02987140417098999|Negative Simtime 
