route_num|point|simTime|tankMass|RHO|target_rho|log 
0|0|0|10.0009892578125|0|0|STATIC tankmass 
0|0|0|10.0009892578125|0|0|STATIC tankmass 
1.0|3.0|0.15000057220458984|10.0009892578125|14.142135620117188|3.702605317812413e-05|STATIC tankmass 
1.0|2.0|232.25|10.0009892578125|0.05430132523179054|0.07982105016708374|STATIC tankmass 
1.0|2.0|232.25|10.0009892578125|0.05430132523179054|0.07982105016708374|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|0.0|10.0009892578125|23.323806762695312|0.0|STATIC tankmass 
2.0|3.0|13.300000190734863|10.0009892578125|23.229759216308594|0.09406787157058716|STATIC tankmass 
2.0|3.0|14.25|10.0009892578125|23.135711669921875|0.18323944509029388|STATIC tankmass 
2.0|3.0|15.25|10.0009892578125|23.041664123535156|0.25859957933425903|STATIC tankmass 
2.0|3.0|16.25|10.0009892578125|22.947616577148438|0.31350451707839966|STATIC tankmass 
2.0|3.0|17.25|10.0009892578125|22.85356903076172|0.343917578458786|STATIC tankmass 
2.0|3.0|18.0|10.0009892578125|22.85356903076172|0.27912911772727966|STATIC tankmass 
2.0|3.0|18.75|10.0009892578125|22.759521484375|0.29440072178840637|STATIC tankmass 
2.0|3.0|19.450000762939453|10.0009892578125|22.66547393798828|0.3032478094100952|STATIC tankmass 
2.0|3.0|20.100000381469727|10.0009892578125|22.66547393798828|0.21531283855438232|STATIC tankmass 
2.0|3.0|20.899999618530273|10.0009892578125|22.571426391601562|0.19290536642074585|STATIC tankmass 
2.0|3.0|21.700000762939453|10.0009892578125|22.477378845214844|0.1650601029396057|STATIC tankmass 
2.0|3.0|22.5|10.0009892578125|22.383331298828125|0.13613730669021606|STATIC tankmass 
2.0|3.0|23.299999237060547|10.0009892578125|22.289283752441406|0.11028118431568146|STATIC tankmass 
2.0|3.0|24.200000762939453|10.0009892578125|22.195236206054688|0.07771751284599304|STATIC tankmass 
2.0|3.0|24.950000762939453|10.0009892578125|22.195236206054688|0.026632757857441902|STATIC tankmass 
2.0|3.0|25.649999618530273|10.0009892578125|22.10118865966797|0.015862856060266495|STATIC tankmass 
2.0|3.0|26.450000762939453|10.0009892578125|22.00714111328125|0.013517376966774464|STATIC tankmass 
2.0|3.0|27.25|10.0009892578125|21.91309356689453|0.02384151890873909|STATIC tankmass 
2.0|3.0|28.200000762939453|10.0009892578125|21.819046020507812|0.03998633846640587|STATIC tankmass 
2.0|3.0|29.100000381469727|10.0009892578125|21.819046020507812|0.02369009703397751|STATIC tankmass 
2.0|3.0|30.100000381469727|10.0009892578125|21.724998474121094|0.007981480099260807|STATIC tankmass 
2.0|3.0|31.149999618530273|10.0009892578125|21.630950927734375|0.03997129946947098|STATIC tankmass 
2.0|3.0|32.04999923706055|10.0009892578125|21.536903381347656|0.0795166939496994|STATIC tankmass 
2.0|3.0|33.0|10.0009892578125|21.442855834960938|0.11173531413078308|STATIC tankmass 
2.0|3.0|33.900001525878906|10.0009892578125|21.34880828857422|0.14102394878864288|STATIC tankmass 
2.0|3.0|34.849998474121094|10.0009892578125|21.2547607421875|0.15874521434307098|STATIC tankmass 
2.0|3.0|35.75|10.0009892578125|21.16071128845215|0.1724546253681183|STATIC tankmass 
2.0|3.0|36.70000076293945|10.0009892578125|21.06666374206543|0.17351524531841278|STATIC tankmass 
2.0|3.0|37.70000076293945|10.0009892578125|20.97261619567871|0.1618768870830536|STATIC tankmass 
2.0|3.0|38.650001525878906|10.0009892578125|20.878568649291992|0.15011821687221527|STATIC tankmass 
2.0|3.0|39.599998474121094|10.0009892578125|20.784521102905273|0.13538077473640442|STATIC tankmass 
2.0|3.0|40.599998474121094|10.0009892578125|20.690473556518555|0.11438161879777908|STATIC tankmass 
2.0|3.0|41.54999923706055|10.0009892578125|20.596426010131836|0.10095265507698059|STATIC tankmass 
2.0|3.0|42.54999923706055|10.0009892578125|20.502378463745117|0.08569470047950745|STATIC tankmass 
2.0|3.0|43.5|10.0009892578125|20.4083309173584|0.08059918135404587|STATIC tankmass 
2.0|3.0|44.45000076293945|10.0009892578125|20.31428337097168|0.08061207085847855|STATIC tankmass 
2.0|3.0|45.400001525878906|10.0009892578125|20.22023582458496|0.08568685501813889|STATIC tankmass 
2.0|3.0|46.400001525878906|10.0009892578125|20.126190185546875|0.09101284295320511|STATIC tankmass 
2.0|3.0|47.349998474121094|10.0009892578125|20.032142639160156|0.10435745865106583|STATIC tankmass 
