route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel|error_target_vel|error_target_dist|xDisplacement|yDisplacement|x_avg_Vel|y_avg_Vel|pos_x|pos_y|pos_z 
0|0|0|10.0009892578125|[94.78655242919922, 94.78319549560547, 94.78855895996094, 94.79195404052734]|[-0.18957310914993286, 0.18956640362739563, -0.189577117562294, 0.1895839124917984]|[5289.830638599095, 5289.7369662007, 5289.886628354268, 5289.981362521946]|0|0|0|0|0|0|0|3.873704201851069e-07|-3.204422682756558e-05|0.9488595128059387
0|0|0|10.0009892578125|[94.78636932373047, 94.78273010253906, 94.78874206542969, 94.79241943359375]|[-0.18957273662090302, 0.18956546485424042, -0.18957749009132385, 0.1895848512649536]|[5289.825529238318, 5289.723979669088, 5289.891737656032, 5289.994348421702]|0|0|0|0|0|0|0|4.21921498627853e-07|-3.770540206460282e-05|0.9488595128059387
1.0|3.0|0.19999980926513672|10.0009892578125|[94.78616333007812, 94.78254699707031, 94.78894805908203, 94.79261016845703]|[-0.18957233428955078, 0.18956509232521057, -0.1895778924226761, 0.18958522379398346]|[5289.819781201544, 5289.718870205288, 5289.897485614618, 5289.999670502556]|0.0|0.019999999552965164|4.1874238377204165e-05|4.21921498627853e-07|3.770540206460282e-05|0|0|4.2231874886056175e-07|-4.186461592325941e-05|0.9488595128059387
1.0|3.0|1.1999998092651367|9.915041015625|[98.98689270019531, 98.96455383300781, 101.80938720703125, 101.83177185058594]|[-0.19797378778457642, 0.19792911410331726, -0.20361877977848053, 0.20366354286670685]|[5405.766091351159, 5405.1560837971765, 5482.293922862641, 5482.896580701578]|4.13383048680771e-07|0.019999586169916483|0.020038725808262825|4.21921498627853e-07|3.770540206460282e-05|0|0|4.123224925933755e-07|-3.8719292206224054e-05|0.9563990235328674
1.0|3.0|2.1999998092651367|9.8864736328125|[92.18351745605469, 92.14330291748047, 97.39982604980469, 97.4400863647461]|[-0.18436704576015472, 0.18428660929203033, -0.19479966163635254, 0.1948801726102829]|[5216.690144958607, 5215.552145035078, 5362.255392342232, 5363.363524641198]|1.1960736401306349e-08|0.019999987592228763|0.03879934176802635|4.21921498627853e-07|3.770540206460282e-05|0|0|4.3331024812687247e-07|0.0012006644392386079|0.9588577747344971
1.0|3.0|3.15000057220459|9.8579482421875|[91.31620788574219, 91.25996398925781, 98.29547119140625, 98.35175323486328]|[-0.1826324164867401, 0.18251992762088776, -0.19659094512462616, 0.19670350849628448]|[5192.091507698871, 5190.492293035791, 5386.853422130019, 5388.395404318934]|1.0688711427064845e-07|0.019999892665850894|0.054490264505147934|4.21921498627853e-07|3.770540206460282e-05|0|0|5.729504550799902e-07|0.005509742069989443|0.9588516354560852
1.0|3.0|4.199999809265137|9.8294638671875|[90.84788513183594, 90.77852630615234, 98.84239196777344, 98.91178894042969]|[-0.18169577419757843, 0.1815570592880249, -0.19768477976322174, 0.19782358407974243]|[5178.760357057189, 5176.783088571832, 5401.818990771476, 5403.714959199817]|2.413012225588318e-07|0.019999758251742605|0.0657930001616478|4.21921498627853e-07|3.770540206460282e-05|0|0|8.561827939956856e-07|0.014207008294761181|0.9588345885276794
1.0|3.0|5.199999809265137|9.8010205078125|[90.79635620117188, 90.71733093261719, 99.03321838378906, 99.11229705810547]|[-0.18159271776676178, 0.18143466114997864, -0.19806644320487976, 0.19822458922863007]|[5177.29145200839, 5175.037914933379, 5407.030887678476, 5409.189231712421]|4.340575401329261e-07|0.01999956549542503|0.07199937850236893|4.21921498627853e-07|3.770540206460282e-05|0|0|1.3045616924500791e-06|0.02800063043832779|0.9588043689727783
1.0|3.0|6.199999809265137|9.7726181640625|[91.12617492675781, 91.04194641113281, 98.891845703125, 98.97611236572266]|[-0.18225236237049103, 0.18208390474319458, -0.1977836787700653, 0.19795222580432892]|[5186.68621111947, 5184.288613078446, 5403.170165684, 5405.47172130022]|5.056102736489265e-07|0.019999493942691515|0.07301528006792068|4.21921498627853e-07|3.770540206460282e-05|0|0|1.8117782474291744e-06|0.046984732151031494|0.9587634801864624
1.0|3.0|7.199999809265137|9.7442568359375|[91.75881958007812, 91.67420196533203, 98.46629333496094, 98.55095672607422]|[-0.18351763486862183, 0.1833484023809433, -0.1969325840473175, 0.1971019059419632]|[5204.659388522922, 5202.259033741711, 5391.532144334728, 5393.849522707067]|4.92643948746263e-07|0.019999506909016418|0.06928864121437073|4.21921498627853e-07|3.770540206460282e-05|0|0|2.287897586938925e-06|0.07071137428283691|0.9587185382843018
1.0|3.0|8.199999809265137|9.7159375|[92.58566284179688, 92.5053482055664, 97.82426452636719, 97.90461730957031]|[-0.18517132103443146, 0.18501070141792297, -0.19564853608608246, 0.1958092451095581]|[5228.05652014118, 5225.78845538971, 5373.926221335578, 5376.132837940403]|3.953873601858504e-07|0.01999960416560498|0.061725519597530365|4.21921498627853e-07|3.770540206460282e-05|0|0|2.6512041131354636e-06|0.09827449172735214|0.9586784243583679
1.0|3.0|9.199999809265137|9.6876591796875|[93.486328125, 93.41497802734375, 97.04768371582031, 97.11907196044922]|[-0.18697264790534973, 0.18682995438575745, -0.19409537315368652, 0.19423815608024597]|[5253.424016030103, 5251.418889340783, 5352.553183251894, 5354.521489538853]|1.5728414837212767e-07|0.019999842268816792|0.05156265199184418|4.21921498627853e-07|3.770540206460282e-05|0|0|2.768960712273838e-06|0.1284373551607132|0.9586514830589294
1.0|3.0|10.199999809265137|9.659421875|[94.35177612304688, 94.29295349121094, 96.22721862792969, 96.28607940673828]|[-0.18870355188846588, 0.18858590722084045, -0.19245442748069763, 0.19257216155529022]|[5277.684736167493, 5276.0393208912055, 5329.879255469582, 5331.509110766567]|-9.878226592263673e-08|0.020000098335231087|0.040150612592697144|4.21921498627853e-07|3.770540206460282e-05|0|0|2.610790488688508e-06|0.1598493903875351|0.9586417078971863
