route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel|error_target_vel|error_target_dist|xDisplacement|yDisplacement|x_avg_Vel|y_avg_Vel|pos_x|pos_y|pos_z 
2.0|2.0|19.800003051757812|8.431400390625|[94.95974731445312, 94.96975708007812, 94.8751220703125, 94.86515808105469]|[-0.18991950154304504, 0.18993951380252838, -0.18975025415420532, 0.18973031640052795]|[5289.94708810883, 5290.195519354081, 5297.004847877809, 5296.758011676405]|-7.99279177954304e-07|0.013500802423322966|0.013704300858080387|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-4.2521483010204975e-06|1.1635950803756714|0.835212767124176
2.0|2.0|22.300003051757812|8.3525|[94.78678894042969, 94.80218505859375, 95.02928924560547, 95.01393127441406]|[-0.18957358598709106, 0.18960437178611755, -0.19005857408046722, 0.1900278627872467]|[5289.837238182796, 5290.2668320808125, 5296.599613739613, 5296.171596694576]|-8.101951607386582e-07|0.01350081333930575|0.015159131027758121|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-6.272091468417784e-06|1.202595829963684|0.8352290391921997
2.0|2.0|25.099998474121094|8.2739697265625|[94.61133575439453, 94.63313293457031, 95.15727233886719, 95.1355209350586]|[-0.18922266364097595, 0.18926626443862915, -0.19031454622745514, 0.1902710348367691]|[5282.209863506918, 5282.797615132557, 5302.953926584414, 5302.369471158467]|-8.04868705017725e-07|0.01350080801285003|0.015618446283042431|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-8.576699656259734e-06|1.2425462007522583|0.8352702260017395
2.0|2.0|27.849998474121094|8.2218232421875|[95.0654296875, 95.09476470947266, 94.67060852050781, 94.64131164550781]|[-0.19013085961341858, 0.19018954038619995, -0.1893412172794342, 0.18928262591362]|[5296.43398183734, 5297.244231863091, 5287.780750065696, 5286.970327752933]|-7.377093425020576e-07|0.013500740853487514|0.00747419148683548|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.0516478141653351e-05|1.2770248651504517|0.8352985382080078
2.0|2.0|30.650001525878906|8.1439111328125|[94.60633087158203, 94.63650512695312, 95.12272644042969, 95.09260559082031]|[-0.18921266496181488, 0.18927299976348877, -0.19024544954299927, 0.19018520414829254]|[5283.553473762655, 5284.390632574977, 5300.443412984408, 5299.6100649513]|-4.3446198105812073e-07|0.01350043760612607|0.013875608332455158|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.1759701919800136e-05|1.3111233711242676|0.8353046178817749
2.0|2.0|33.44999694824219|8.06637060546875|[94.30741882324219, 94.335205078125, 95.44001007080078, 95.41226959228516]|[-0.1886148303747177, 0.18867041170597076, -0.19088003039360046, 0.19082453846931458]|[5273.684054349, 5274.452748592472, 5310.742993379801, 5309.980825154921]|5.738274921895936e-08|0.013499945761395793|0.018908027559518814|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.1787790754169691e-05|1.3465908765792847|0.8352887034416199
2.0|2.0|36.19999694824219|7.98920068359375|[94.13501739501953, 94.15768432617188, 95.6343002319336, 95.6116714477539]|[-0.18827003240585327, 0.18831537663936615, -0.19126859307289124, 0.19122333824634552]|[5268.6856630520015, 5269.314461340193, 5316.337573284295, 5315.715396650943]|4.937664925819263e-07|0.01349950937765243|0.022086622193455696|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.0616467989166267e-05|1.383912205696106|0.8352696895599365
2.0|2.0|38.94999694824219|7.9379599609375|[95.072021484375, 95.09204864501953, 94.71114349365234, 94.691162109375]|[-0.19014404714107513, 0.1901841014623642, -0.18942229449748993, 0.18938232958316803]|[5295.034302376956, 5295.587030702136, 5290.482254539644, 5289.930057261962]|7.405988071695901e-07|0.013499262545337842|0.010120037943124771|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-8.48277886689175e-06|1.423591136932373|0.8352576494216919
2.0|2.0|41.75|7.861408203125|[94.99002075195312, 95.00245666503906, 94.78901672363281, 94.77661895751953]|[-0.18998003005981445, 0.19000491499900818, -0.18957804143428802, 0.18955324590206146]|[5292.782172718014, 5293.123446737854, 5292.625996344995, 5292.2857542029205]|9.175396371574607e-07|0.013499085604507854|0.011049749329686165|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-5.988471002638107e-06|1.463147759437561|0.8352612257003784
2.0|2.0|44.599998474121094|7.7852275390625|[94.83422088623047, 94.83934020996094, 94.92964935302734, 94.92457580566406]|[-0.1896684467792511, 0.18967868387699127, -0.1898593008518219, 0.1898491531610489]|[5288.497353834942, 5288.633848921944, 5296.482672625976, 5296.347655583376]|8.625906957604457e-07|0.013499140553449251|0.012716294266283512|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-3.546558900779928e-06|1.5019550323486328|0.8352743983268738
2.0|2.0|47.349998474121094|7.70941796875|[94.52352905273438, 94.52239227294922, 95.23148345947266, 95.232666015625]|[-0.18904705345630646, 0.189044788479805, -0.19046296179294586, 0.19046533107757568]|[5279.796134376279, 5279.7568880355975, 5304.911977490198, 5304.952311430745]|6.39523250356433e-07|0.013499363620894655|0.016796469688415527|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.668426762080344e-06|1.538360357284546|0.8352820873260498
2.0|2.0|50.150001525878906|7.63397900390625|[94.21328735351562, 94.20795440673828, 95.54068756103516, 95.54606628417969]|[-0.18842658400535583, 0.18841591477394104, -0.19108137488365173, 0.1910921335220337]|[5270.9745813437, 5270.812631012068, 5313.650485504374, 5313.812613760418]|3.527343324094545e-07|0.013499650409812602|0.020441532135009766|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-4.793374728251365e-07|1.5745569467544556|0.8352829813957214
2.0|2.0|52.849998474121094|7.583892578125|[94.92817687988281, 94.9253921508789, 94.831298828125, 94.8341293334961]|[-0.1898563653230667, 0.18985077738761902, -0.18966259062290192, 0.18966826796531677]|[5291.1423037251425, 5291.051634320449, 5293.715943193412, 5293.807843345364]|1.4991505281614081e-07|0.013499853229092196|0.011437654495239258|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.0039399001016136e-07|1.6112340688705444|0.8352782130241394
2.0|2.0|55.5|7.50907177734375|[94.61994171142578, 94.61749267578125, 95.1451187133789, 95.1476058959961]|[-0.18923988938331604, 0.18923498690128326, -0.19029024243354797, 0.19029521942138672]|[5283.792614634097, 5283.716951803395, 5301.199729698533, 5301.27620515662]|-1.761962238333581e-07|0.013500179340368845|0.016013741493225098|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-5.20663434144808e-07|1.6471703052520752|0.8352733850479126
2.0|2.0|58.30000305175781|7.43462158203125|[94.41389465332031, 94.414794921875, 95.35306549072266, 95.35220336914062]|[-0.188827782869339, 0.18882958590984344, -0.19070613384246826, 0.19070440530776978]|[5276.60535041796, 5276.613247082184, 5308.419883845062, 5308.413307363882]|-5.419771014203434e-07|0.013500545121246432|0.01817464828491211|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.8025822328127106e-06|1.6848236322402954|0.8352717161178589
2.0|2.0|60.94999694824219|7.38519482421875|[95.1351547241211, 95.1452407836914, 94.62944793701172, 94.6194076538086]|[-0.1902703046798706, 0.19029048085212708, -0.1892588883638382, 0.18923881649971008]|[5296.988690132049, 5297.250609618835, 5288.028431235488, 5287.767332783718]|-6.540312824654393e-07|0.013500657175427477|0.009115816093981266|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-3.710398232215084e-06|1.722226858139038|0.8352737426757812
2.0|2.0|63.69999694824219|7.31136279296875|[94.78044128417969, 94.7955551147461, 94.98068237304688, 94.96561431884766]|[-0.1895608901977539, 0.18959110975265503, -0.18996137380599976, 0.1899312287569046]|[5286.982895039218, 5287.385884382267, 5297.915979946742, 5297.514854548705]|-8.813572094368283e-07|0.013500884501354449|0.012731433846056461|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-5.951319508312736e-06|1.7577667236328125|0.8352767825126648
2.0|2.0|66.44999694824219|7.23790234375|[94.52708435058594, 94.5478286743164, 95.2337646484375, 95.21306610107422]|[-0.18905416131019592, 0.1890956610441208, -0.19046753644943237, 0.19042612612247467]|[5281.212646673876, 5281.783452153354, 5303.662322530906, 5303.095146157673]|-8.638266990601551e-07|0.013500866970844072|0.016266347840428352|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-8.325307135237381e-06|1.7947317361831665|0.8352770209312439
2.0|2.0|69.0999984741211|7.1648125|[94.23089599609375, 94.25595092773438, 95.53097534179688, 95.50597381591797]|[-0.1884617954492569, 0.1885118931531906, -0.19106195867061615, 0.1910119503736496]|[5271.41853048314, 5272.099977351492, 5313.429644026166, 5312.7545582178145]|-6.822101568104699e-07|0.013500685354301822|0.020971300080418587|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.0361186468799133e-05|1.831196665763855|0.8352761268615723
2.0|2.0|71.80000305175781|7.1162919921875|[94.87354278564453, 94.90509796142578, 94.88903045654297, 94.85751342773438]|[-0.18974708020687103, 0.18981018662452698, -0.18977805972099304, 0.18971502780914307]|[5290.92499252779, 5291.797588746867, 5294.021207222286, 5293.150254114029]|-5.303754733176902e-07|0.01350053351961833|0.011412269435822964|5.569757166767886e-05|0.8423658788451576|1.1332160719944732e-06|0.017138674520724633|-1.1828409697045572e-05|1.8670856952667236|0.8352755308151245
2.0|1.0|1.399993896484375|7.0438203125|[94.7120361328125, 94.74456024169922, 95.0508041381836, 95.01832580566406]|[-0.189424067735672, 0.18948911130428314, -0.19010160863399506, 0.19003665447235107]|[5286.412224919437, 5287.3141068162195, 5298.535145699916, 5297.636449557215]|-2.3439224605681375e-07|0.010945255567094136|0.014200573787093163|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.2586642696987838e-05|1.9029134511947632|0.8352752923965454
2.0|1.0|4.149993896484375|6.9717197265625|[94.75037384033203, 94.78357696533203, 94.97883605957031, 94.94567108154297]|[-0.18950074911117554, 0.18956714868545532, -0.1899576634168625, 0.18989133834838867]|[5287.661058188752, 5288.582956469873, 5296.3780612963965, 5295.458796065172]|2.3292159312404692e-09|0.010945018845632148|0.011383898556232452|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.272063673241064e-05|1.9378938674926758|0.8353044390678406
2.0|1.0|6.8499908447265625|6.9238583984375|[95.20011138916016, 95.23446655273438, 94.49052429199219, 94.45621490478516]|[-0.19040022790431976, 0.1904689371585846, -0.1889810413122177, 0.18891242146492004]|[5301.357990189624, 5302.31446277068, 5281.5638368759965, 5280.604885319162]|1.2055261322529987e-07|0.010944900622234854|0.0034980992786586285|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.2389005860313773e-05|1.9676696062088013|0.8353379368782043
2.0|1.0|9.449996948242188|6.8523759765625|[94.61759185791016, 94.64686584472656, 95.05481719970703, 95.02558898925781]|[-0.18923519551753998, 0.1892937421798706, -0.19010962545871735, 0.19005116820335388]|[5284.147895747895, 5284.963438760562, 5298.274352467383, 5297.462346750388]|3.241148078814149e-07|0.010944697060040198|0.010945803485810757|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.1586101209104527e-05|1.9930567741394043|0.8353537917137146
2.0|1.0|12.149993896484375|6.7812646484375|[94.14559936523438, 94.16787719726562, 95.52702331542969, 95.5047836303711]|[-0.18829119205474854, 0.18833574652671814, -0.19105404615402222, 0.19100956618785858]|[5269.737393913231, 5270.355810254756, 5312.613383433506, 5312.001158676288]|6.368982212734409e-07|0.010944384276626806|0.017823461443185806|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.0086927431984805e-05|2.019014358520508|0.8353536128997803
2.0|1.0|14.849990844726562|6.73406298828125|[94.66014862060547, 94.67743682861328, 95.0337142944336, 95.01646423339844]|[-0.18932029604911804, 0.18935488164424896, -0.19006742537021637, 0.1900329291820526]|[5284.096107606695, 5284.5773128393, 5298.900914743822, 5298.422285656491]|7.818480298737995e-07|0.010944239326818206|0.011727097444236279|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-7.852326234569773e-06|2.0470008850097656|0.8353351950645447
2.0|1.0|17.550003051757812|6.6635693359375|[94.55225372314453, 94.56095886230469, 95.15967559814453, 95.15100860595703]|[-0.18910449743270874, 0.18912191689014435, -0.19031934440135956, 0.1903020143508911]|[5282.091964210802, 5282.334155937085, 5301.411309103153, 5301.17105111732]|1.0510830179555342e-06|0.010943970091830124|0.014094830490648746|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-5.183870598557405e-06|2.0774683952331543|0.8353195190429688
2.0|1.0|20.25|6.59344677734375|[94.47944641113281, 94.48062896728516, 95.23731994628906, 95.2361831665039]|[-0.18895889818668365, 0.18896125257015228, -0.19047464430332184, 0.19047236442565918]|[5280.050375343137, 5280.081514754245, 5303.592676284347, 5303.56294894939]|9.218927061738214e-07|0.010944099282141906|0.015228986740112305|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-2.5882079626171617e-06|2.1091694831848145|0.8353152871131897
2.0|1.0|23.099990844726562|6.5236953125|[94.49159240722656, 94.48768615722656, 95.21820831298828, 95.22215270996094]|[-0.18898318707942963, 0.18897537887096405, -0.19043640792369843, 0.19044430553913116]|[5300.190787657867, 5300.168690336705, 5283.31474837187, 5283.337981941743]|6.167593369355018e-07|0.010944404415511144|0.015156030654907227|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-5.109594098939851e-07|2.142636775970459|0.835321307182312
2.0|1.0|25.849990844726562|6.477400390625|[95.01522827148438, 95.01209259033203, 94.6837387084961, 94.6869125366211]|[-0.19003045558929443, 0.19002419710159302, -0.18936747312545776, 0.18937382102012634]|[5294.139053573499, 5294.0424793208595, 5289.045868106488, 5289.143598180086]|3.228339551242243e-07|0.010944698340892955|0.006821155548095703|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|3.4158432526965044e-07|2.172302722930908|0.8353307247161865
2.0|1.0|28.599990844726562|6.40826708984375|[94.72653198242188, 94.72377014160156, 94.9649658203125, 94.9677734375]|[-0.18945306539535522, 0.1894475370645523, -0.18992993235588074, 0.18993555009365082]|[5287.105584264763, 5287.02208774019, 5295.855186299747, 5295.939606782318]|-1.3929985698268865e-07|0.010945160474705062|0.010617971420288086|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|7.572383964316032e-08|2.201341152191162|0.835337221622467
2.0|1.0|31.349990844726562|6.33950439453125|[94.48939514160156, 94.48976135253906, 95.201416015625, 95.20109558105469]|[-0.18897879123687744, 0.18897952139377594, -0.1904028356075287, 0.19040219485759735]|[5278.241628241755, 5278.230747005441, 5304.672302644449, 5304.68440340552]|-5.19974491908215e-07|0.010945541149339988|0.014009952545166016|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.1674851521092933e-06|2.2307844161987305|0.8353378176689148
2.0|1.0|33.94999694824219|6.29386865234375|[94.98040771484375, 94.98851776123047, 94.71583557128906, 94.707763671875]|[-0.1899608075618744, 0.1899770349264145, -0.18943166732788086, 0.18941552937030792]|[5293.130680487657, 5293.340242182996, 5289.963693131735, 5289.755275027173]|-7.061551059450721e-07|0.010945727329954025|0.00841307733207941|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-2.9936302325950237e-06|2.2593610286712646|0.8353331089019775
2.0|1.0|36.69999694824219|6.225724609375|[94.72996520996094, 94.74369812011719, 94.970947265625, 94.95726013183594]|[-0.1894599348306656, 0.18948739767074585, -0.1899418979883194, 0.1899145096540451]|[5286.021091788925, 5286.387726689471, 5297.194697698731, 5296.830086484928]|-8.744677870708983e-07|0.01094589564263515|0.011064053513109684|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-5.274037448543822e-06|2.2884557247161865|0.8353290557861328
2.0|1.0|39.399993896484375|6.157951171875|[94.5466079711914, 94.5665283203125, 95.15711212158203, 95.13723754882812]|[-0.189093217253685, 0.18913306295871735, -0.19031423330307007, 0.19027447700500488]|[5281.985788632418, 5282.534126299288, 5301.301909160093, 5300.75657518617]|-9.11662482394604e-07|0.010945932837330474|0.013683797791600227|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-7.71321174397599e-06|2.318671226501465|0.835326611995697
2.0|1.0|42.149993896484375|6.090548828125|[94.426513671875, 94.4525375366211, 95.27775573730469, 95.25177764892578]|[-0.18885302543640137, 0.18890507519245148, -0.19055551290512085, 0.1905035525560379]|[5276.273679848523, 5276.975840636878, 5307.004267502326, 5306.307353622191]|-8.200631782528944e-07|0.010945841238026333|0.01571846380829811|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.0078209925268311e-05|2.350024938583374|0.8353261351585388
2.0|1.0|44.94999694824219|6.04581982421875|[95.01609802246094, 95.04981994628906, 94.6863021850586, 94.65262603759766]|[-0.1900321990251541, 0.19009964168071747, -0.18937261402606964, 0.18930526077747345]|[5294.133310220078, 5295.0602493604, 5289.142107756794, 5288.21540899113]|-7.449989425367676e-07|0.010945766173790616|0.006716023664921522|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.1976258974755183e-05|2.380364418029785|0.8353277444839478
2.0|1.0|47.59999084472656|5.97903564453125|[94.75480651855469, 94.79010009765625, 94.94342803955078, 94.90817260742188]|[-0.18950960040092468, 0.18958020210266113, -0.18988685309886932, 0.18981634080410004]|[5287.867642115283, 5288.847208599811, 5295.281856940334, 5294.304544562396]|-4.3414183892309666e-07|0.010945455316687003|0.010815628804266453|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.312215408688644e-05|2.409642457962036|0.835331380367279
2.0|1.0|50.399993896484375|5.9126220703125|[94.52469635009766, 94.55896759033203, 95.17263793945312, 95.13841247558594]|[-0.1890493929386139, 0.1891179382801056, -0.19034527242183685, 0.19027681648731232]|[5280.3026846022385, 5281.252521903634, 5302.800385848884, 5301.855683332323]|-1.6951162251643836e-08|0.010945038126010331|0.01347327884286642|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.3367298379307613e-05|2.4392776489257812|0.8353321552276611
2.0|1.0|53.09999084472656|5.84657958984375|[94.27169799804688, 94.30213165283203, 95.4256362915039, 95.39524841308594]|[-0.1885433942079544, 0.18860426545143127, -0.19085127115249634, 0.19079048931598663]|[5295.221883443446, 5296.160327025337, 5287.90278187692, 5286.964363606617]|3.6061737773707137e-07|0.010944660557470343|0.017011886462569237|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.2639939086511731e-05|2.468574285507202|0.8353321552276611
2.0|1.0|55.80000305175781|5.80275732421875|[94.83167266845703, 94.8595962524414, 94.8662109375, 94.83832550048828]|[-0.1896633356809616, 0.18971920013427734, -0.18973243236541748, 0.1896766573190689]|[5288.913429264475, 5289.689277797047, 5294.226053979935, 5293.45193411348]|5.562578735407442e-07|0.010944464916974539|0.00938392337411642|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-1.11221906990977e-05|2.4980924129486084|0.8353316783905029
2.0|1.0|58.44999694824219|5.7373330078125|[94.58018493652344, 94.60074615478516, 95.11934661865234, 95.09883117675781]|[-0.18916037678718567, 0.1892014890909195, -0.19023869931697845, 0.1901976615190506]|[5282.9408656824535, 5283.513829042881, 5300.233494719411, 5299.663613945314]|7.646567610208876e-07|0.010944256518087059|0.013036969117820263|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-9.070858141058125e-06|2.5272746086120605|0.8353302478790283
2.0|1.0|61.149993896484375|5.67227978515625|[94.36388397216797, 94.37667846679688, 95.33633422851562, 95.3235855102539]|[-0.18872776627540588, 0.18875335156917572, -0.19067266583442688, 0.1906471699476242]|[5276.877458386118, 5277.234058643979, 5306.289101907031, 5305.93594008185]|9.097111615119502e-07|0.010944111463686568|0.01601243205368519|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-6.656810455751838e-06|2.557682752609253|0.8353297114372253
2.0|1.0|63.899993896484375|5.6291171875|[94.9671859741211, 94.97632598876953, 94.73310852050781, 94.72400665283203]|[-0.1899343729019165, 0.18995265662670135, -0.1894662231206894, 0.1894480139017105]|[5292.731532927554, 5292.98302493015, 5290.475868624536, 5290.225534678606]|8.63105924509e-07|0.01094415806892357|0.007611991371959448|5.173272036529397e-05|1.0240972638130188|7.210135242549682e-07|0.014273132596697127|-4.43751332568354e-06|2.5874249935150146|0.8353295922279358
