route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel|error_target_vel|error_target_dist|xDisplacement|yDisplacement|x_avg_Vel|y_avg_Vel|pos_x|pos_y|pos_z 
1.0|5.0|36.54998779296875|4.96093115234375|[86.36888122558594, 144.67230224609375, 150.34388732910156, 91.97250366210938]|[-0.17273776233196259, 0.2893446087837219, -0.3006877601146698, 0.18394500017166138]|[5049.484588236034, 6535.233365399502, 6662.102214331354, 5210.716060447862]|-0.03862619400024414|0.13264284282922745|0.4982302784919739|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.505690813064575|4.163915634155273|0.948638379573822
1.0|5.0|37.54998779296875|4.94073046875|[0.0, 25.647706985473633, 25.359134674072266, 0.0]|[-0.0, 0.05129541456699371, -0.050718266516923904, 0.0]|[0.0, 2751.646726357924, 2736.1230140573275, 0.0]|0.02716684341430664|0.06684980541467667|0.5296132564544678|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.390359878540039|4.3221611976623535|1.00271737575531
1.0|5.0|38.54998779296875|4.92057080078125|[85.35323333740234, 157.02049255371094, 155.83612060546875, 84.09742736816406]|[-0.17070646584033966, 0.31404098868370056, -0.31167224049568176, 0.16819486021995544]|[5019.707285163037, 6808.423650722845, 6782.697807004732, 4982.642857553611]|-0.26786375045776367|0.361880399286747|0.611660897731781|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.2744944095611572|4.398116111755371|0.9476865530014038
1.0|5.0|39.54998779296875|4.9004521484375|[124.12983703613281, 159.06234741210938, 143.22909545898438, 108.23906707763672]|[-0.24825966358184814, 0.3181246817111969, -0.28645819425582886, 0.2164781391620636]|[6053.499301126417, 6852.548179457007, 6502.554915600018, 5652.758402093542]|0.07588958740234375|0.018127061426639557|0.37261050939559937|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.4419238567352295|4.634191513061523|0.9419869780540466
1.0|5.0|40.54998779296875|4.880375|[0.0, 9.843875885009766, 11.912374496459961, 1.2604494094848633]|[-0.0, 0.019687751308083534, -0.023824749514460564, 0.002520898822695017]|[0.0, 1704.7137677811122, 1875.2862662735627, 610.0017958267291]|0.20052337646484375|-0.10650672763586044|0.27230915427207947|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.5836546421051025|4.637565612792969|0.9975681304931641
1.0|5.0|41.54998779296875|4.86033935546875|[127.28926849365234, 127.77385711669922, 133.40731811523438, 132.85914611816406]|[-0.25457853078842163, 0.25554773211479187, -0.266814649105072, 0.2657182812690735]|[6130.053987004575, 6141.711421323257, 6275.643010637913, 6262.736398865478]|0.05241107940673828|0.041605569422245026|0.3831353783607483|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.653452157974243|4.555143356323242|0.9434487223625183
1.0|5.0|42.54998779296875|4.8403447265625|[147.23768615722656, 112.27912902832031, 118.47008514404297, 153.3705291748047]|[-0.29447537660598755, 0.2245582491159439, -0.2369401752948761, 0.30674105882644653]|[6592.921366115315, 5757.2875569247535, 5913.883355060136, 6728.8269905937095]|0.16412591934204102|-0.07010927051305771|0.2859167158603668|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.8635408878326416|4.78110408782959|0.9423414468765259
1.0|5.0|43.54998779296875|4.82039111328125|[153.75900268554688, 92.8647232055664, 93.09624481201172, 153.93826293945312]|[-0.30751800537109375, 0.18572945892810822, -0.18619249761104584, 0.3078765273094177]|[6737.3433526154595, 5235.929475959184, 5242.4522767982235, 6741.269581496601]|0.19571852684020996|-0.10170187801122665|0.3711203634738922|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|3.0293350219726562|5.001059055328369|0.9464312791824341
1.0|5.0|44.54998779296875|4.800478515625|[156.65147399902344, 82.16645050048828, 70.16504669189453, 144.60232543945312]|[-0.3133029639720917, 0.16433289647102356, -0.14033009111881256, 0.2892046570777893]|[6800.418604730231, 4925.1069659832365, 4551.23031224535, 6533.652654829167]|0.1357259750366211|-0.04170932620763779|0.48164641857147217|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|3.1249778270721436|5.202374458312988|0.9507799744606018
1.0|5.0|45.54998779296875|4.780607421875|[154.7602996826172, 78.42935943603516, 58.43016052246094, 134.7091522216797]|[-0.3095206022262573, 0.15685872733592987, -0.11686032265424728, 0.26941829919815063]|[6759.24494648295, 4811.801885344403, 4153.23919327488, 6306.18860531732]|0.062262773513793945|0.03175387531518936|0.5419460535049438|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|3.1477060317993164|5.373286724090576|0.9537389278411865
1.0|5.0|46.59999084472656|4.76077783203125|[149.81405639648438, 81.5655746459961, 58.41847229003906, 126.60220336914062]|[-0.2996281087398529, 0.16313114762306213, -0.11683694273233414, 0.2532044053077698]|[6650.35280689263, 4907.06548963631, 4152.823770379737, 6113.4876057707215]|-0.007793903350830078|0.10181055217981339|0.5381428003311157|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|3.101839542388916|5.5153656005859375|0.9548175930976868
1.0|5.0|47.59999084472656|4.7409892578125|[16.61149024963379, 0.0, 0.0, 0.0]|[-0.0332229807972908, 0.0, -0.0, 0.0]|[2214.4847904434228, 0.0, 0.0, 0.0]|-0.06329154968261719|0.1573081985116005|0.3500644862651825|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.8814406394958496|5.581874847412109|1.0051679611206055
1.0|5.0|48.59999084472656|4.72124169921875|[117.14956665039062, 102.59564208984375, 88.60128021240234, 103.07998657226562]|[-0.23429913818836212, 0.20519128441810608, -0.17720256745815277, 0.20615997910499573]|[5880.831651858554, 5503.4225741910295, 5114.325940621749, 5516.397851463422]|-0.3135535717010498|0.4075702205300331|0.19085413217544556|7.799922943115234|6.3270957469940186|0.09701397431892465|0.07869522670785528|2.702075242996216|5.614442348480225|0.9553614854812622
