route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel|error_target_vel|error_target_dist 
1.0|13.0|24.049999237060547|9.3237890625|[626.7562255859375, -374.7995300292969, -423.86712646484375, 578.8793334960938]|[-1.2535125017166138, -0.749599039554596, 0.8477342128753662, 1.1577587127685547]|[13602.468606225193, 10518.841783222048, 11186.21782202928, 13072.613662166632]|0.10637521743774414|0.02430078387260437|0.18299998342990875
1.0|13.0|25.049999237060547|9.296087890625|[643.8447875976562, -392.0769348144531, -441.07000732421875, 596.0687866210938]|[-1.2876895666122437, -0.7841538786888123, 0.8821399807929993, 1.192137598991394]|[13786.657799764198, 10758.557643908183, 11410.959590659097, 13265.2852786568]|0.09690713882446289|0.03376886248588562|0.1828368753194809
1.0|13.0|26.049999237060547|9.268427734375|[655.7110595703125, -404.1527099609375, -453.0970764160156, 608.0076904296875]|[-1.3114222288131714, -0.8083053827285767, 0.9061942100524902, 1.216015338897705]|[13913.124083477405, 10922.980330549532, 11565.4899074523, 13397.474535390144]|0.1022336483001709|0.028442353010177612|0.18259456753730774
1.0|13.0|27.049999237060547|9.24080859375|[659.6828002929688, -408.327880859375, -457.25506591796875, 612.0157470703125]|[-1.3193656206130981, -0.8166557550430298, 0.9145101308822632, 1.2240314483642578]|[13955.19741338228, 10979.256249955144, 11618.435915081538, 13441.560845920354]|0.10731887817382812|0.023357123136520386|0.18243376910686493
1.0|13.0|28.10000228881836|9.21323046875|[573.3050537109375, -324.12310791015625, -371.24383544921875, 527.2963256835938]|[-1.1466100215911865, -0.6482462286949158, 0.7424877285957336, 1.0545926094055176]|[13009.520477832843, 9781.904111582448, 10468.827154089488, 12476.586345879825]|0.10712862014770508|0.023547381162643433|0.18469646573066711
1.0|13.0|29.10000228881836|9.1856943359375|[496.7486267089844, -246.88760375976562, -294.79913330078125, 449.9549560546875]|[-0.9934972524642944, -0.49377521872520447, 0.5895982384681702, 0.8999099135398865]|[12109.793614057075, 8537.250924274285, 9328.922929485587, 11525.318181326567]|0.09531903266906738|0.03535696864128113|0.18715272843837738
1.0|13.0|30.10000228881836|9.1581982421875|[587.0091552734375, -336.4457092285156, -385.4931640625, 539.2640991210938]|[-1.174018383026123, -0.6728914380073547, 0.7709863781929016, 1.0785281658172607]|[13164.08995660596, 9966.11515537864, 10667.846170191347, 12617.379282732549]|0.10446810722351074|0.02620789408683777|0.18253132700920105
1.0|13.0|31.10000228881836|9.130744140625|[579.3707885742188, -328.6680908203125, -377.8116149902344, 531.569580078125]|[-1.1587415933609009, -0.6573361754417419, 0.7556232213973999, 1.0631392002105713]|[13078.161657224515, 9850.248230197536, 10561.024657712933, 12527.039991897424]|0.09994935989379883|0.030726641416549683|0.1904480904340744
1.0|13.0|32.10000228881836|9.1033310546875|[597.0000610351562, -346.32696533203125, -395.41314697265625, 549.2958984375]|[-1.1940001249313354, -0.6926538944244385, 0.7908263206481934, 1.0985918045043945]|[13275.643814127345, 10111.406206881717, 10804.233373679994, 12734.197524941184]|0.09587430953979492|0.03480169177055359|0.19086205959320068
1.0|13.0|33.10000228881836|9.0759599609375|[624.80859375, -374.3097229003906, -423.2665710449219, 577.2677001953125]|[-1.2496172189712524, -0.7486194372177124, 0.8465331792831421, 1.1545354127883911]|[13581.31746869897, 10511.966256878328, 11178.290426171125, 13054.403525316586]|0.10684609413146973|0.023829907178878784|0.1906292736530304
1.0|13.0|34.10000228881836|9.04862890625|[648.9302978515625, -398.6470642089844, -447.5268249511719, 601.493896484375]|[-1.2978606224060059, -0.7972941398620605, 0.8950536251068115, 1.202987790107727]|[13840.998758162577, 10848.325037780922, 11494.178575193326, 13325.51542666448]|0.10251140594482422|0.028164595365524292|0.1900932937860489
1.0|13.0|35.10000228881836|9.02133984375|[661.9410400390625, -411.8658447265625, -460.7255554199219, 614.5446166992188]|[-1.3238821029663086, -0.8237316608428955, 0.9214511513710022, 1.2290892601013184]|[13979.06286622899, 11026.718638265118, 11662.44356330881, 13469.302708392956]|0.10272073745727539|0.02795526385307312|0.18958064913749695
1.0|13.0|36.10000228881836|8.994091796875|[662.90234375, -413.0461730957031, -461.912109375, 615.516845703125]|[-1.3258047103881836, -0.8260923624038696, 0.9238242506980896, 1.2310336828231812]|[13989.20972890801, 11042.507562744353, 11677.45165233815, 13479.952929075951]|0.09754109382629395|0.033134907484054565|0.1825139969587326
1.0|13.0|37.10000228881836|8.966884765625|[655.5947875976562, -405.8841857910156, -454.8166809082031, 608.1592407226562]|[-1.3111895322799683, -0.8117683529853821, 0.9096333980560303, 1.2163184881210327]|[13911.890477547277, 10946.353504294162, 11587.415930861302, 13399.144139834461]|0.10227584838867188|0.028400152921676636|0.1892090141773224
1.0|13.0|38.10000228881836|8.93971875|[645.0318603515625, -395.46392822265625, -444.4448547363281, 597.5679321289062]|[-1.290063738822937, -0.7909278869628906, 0.888889729976654, 1.1951359510421753]|[13799.361350068282, 10804.927122567777, 11454.531883033726, 13281.956261112548]|0.1069633960723877|0.023712605237960815|0.18934422731399536
1.0|13.0|39.10000228881836|8.9125947265625|[636.0826416015625, -386.6220703125, -435.6513671875, 588.5928344726562]|[-1.272165298461914, -0.7732441425323486, 0.8713027238845825, 1.1771856546401978]|[13703.300327484007, 10683.45499977081, 11340.649931585343, 13181.835551418006]|0.1017305850982666|0.02894541621208191|0.18956220149993896
1.0|13.0|40.10000228881836|8.8855107421875|[631.2423706054688, -381.8921813964844, -430.9644775390625, 583.7352294921875]|[-1.2624846696853638, -0.7637843489646912, 0.8619289994239807, 1.1674704551696777]|[13651.063129597862, 10617.903830792467, 11279.48163171717, 13127.328592462065]|0.10167717933654785|0.02899882197380066|0.18300049006938934
1.0|13.0|41.10000228881836|8.85846875|[630.4408569335938, -381.2159729003906, -430.291259765625, 582.9564819335938]|[-1.260881781578064, -0.7624319791793823, 0.8605825304985046, 1.1659129858016968]|[13642.393726473321, 10608.499215720287, 11270.66824252833, 13118.569238583304]|0.10173225402832031|0.028943747282028198|0.18309882283210754
1.0|13.0|42.10000228881836|8.8314677734375|[632.1090698242188, -383.0276794433594, -432.1086730957031, 584.646484375]|[-1.2642180919647217, -0.7660553455352783, 0.8642173409461975, 1.16929292678833]|[13660.431407103808, 10633.677471660903, 11294.44502033672, 13137.570973582797]|0.10186052322387695|0.028815478086471558|0.1831096112728119
1.0|13.0|43.10000228881836|8.8045087890625|[634.7208862304688, -385.8000793457031, -434.86419677734375, 587.2999267578125]|[-1.269441843032837, -0.7716001272201538, 0.8697283864021301, 1.1745998859405518]|[13688.624136336382, 10672.09199593988, 11330.399693784264, 13167.349929681182]|0.10196065902709961|0.0287153422832489|0.1830618530511856
1.0|13.0|44.10000228881836|8.77758984375|[636.99072265625, -388.2082824707031, -437.2825012207031, 589.586669921875]|[-1.2739814519882202, -0.7764165997505188, 0.8745650053024292, 1.1791733503341675]|[13713.078356754371, 10705.348318287079, 11361.860512987407, 13192.959582575868]|0.10205554962158203|0.02862045168876648|0.18973422050476074
1.0|13.0|45.10000228881836|8.750712890625|[637.9701538085938, -389.3516845703125, -438.4295654296875, 590.586181640625]|[-1.2759402990341187, -0.7787033915519714, 0.8768591284751892, 1.1811723709106445]|[13723.61685972848, 10721.10212680898, 11376.752771322925, 13204.13769634433]|0.10205888748168945|0.028617113828659058|0.1828971654176712
1.0|13.0|46.10000228881836|8.723876953125|[637.0885009765625, -388.6117248535156, -437.7155456542969, 589.7022094726562]|[-1.274177074432373, -0.7772234678268433, 0.8754310607910156, 1.179404377937317]|[13714.130797762826, 10710.909598008146, 11367.48499248667, 13194.252211827987]|0.10204505920410156|0.028630942106246948|0.18285447359085083
1.0|13.0|47.10000228881836|8.69708203125|[635.428466796875, -387.11419677734375, -436.2206115722656, 588.0615234375]|[-1.2708569765090942, -0.7742283940315247, 0.8724412322044373, 1.176123023033142]|[13696.25198246814, 10690.252256474309, 11348.056649836473, 13175.884717912675]|0.10199594497680664|0.02868005633354187|0.182844877243042
1.0|13.0|48.10000228881836|8.670328125|[633.2533569335938, -385.0746154785156, -434.2010192871094, 585.8888549804688]|[-1.2665066719055176, -0.7701492309570312, 0.8684020638465881, 1.171777606010437]|[13672.790340416697, 10662.053298937935, 11321.756842690067, 13151.52219944614]|0.09694147109985352|0.033734530210494995|0.1896165907382965
1.0|12.0|49.10000228881836|8.6436162109375|[632.6483764648438, -384.6208801269531, -433.7483215332031, 585.3108520507812]|[-1.2652968168258667, -0.7692417502403259, 0.8674966096878052, 1.170621633529663]|[13666.257609418752, 10655.769871994053, 11315.853274665462, 13145.03334576045]|0.1019434928894043|0.11188361048698425|0.18284860253334045
1.0|12.0|1.0|8.6169453125|[5939.8076171875, -5759.8427734375, -5753.66552734375, 5947.466796875]|[-11.87961483001709, -11.519685745239258, 11.507330894470215, 11.894933700561523]|[41874.978154164164, 41235.73294260249, 41213.61501225785, 41901.967635761044]|0.11194992065429688|0.10187718272209167|0.1746562272310257
1.0|12.0|2.0|8.5903154296875|[5947.38525390625, -5789.77294921875, -5762.33984375, 5975.6005859375]|[-11.894770622253418, -11.579545974731445, 11.524680137634277, 11.951200485229492]|[41901.6803855194, 41342.731832234735, 41244.67045800021, 42000.9568635115]|0.05785560607910156|0.155971497297287|0.3762192130088806
1.0|12.0|3.0|8.5637265625|[3949.85400390625, -3771.3076171875, -3752.69189453125, 3969.101806640625]|[-7.899708271026611, -7.542614936828613, 7.505383491516113, 7.93820333480835]|[34147.5009414387, 33366.78655017967, 33284.333019079044, 34230.60092276103]|-0.03349924087524414|0.2473263442516327|0.49522092938423157
1.0|12.0|4.0|8.5371787109375|[2422.512451171875, -2219.890380859375, -2210.146484375, 2432.83349609375]|[-4.845024585723877, -4.439781188964844, 4.420292854309082, 4.86566686630249]|[26742.46357555919, 25599.658311893676, 25543.41347519593, 26799.370777210275]|-0.10786819458007812|0.3216952979564667|0.5505697131156921
1.0|12.0|5.0|8.510671875|[1287.3760986328125, -1065.292724609375, -1062.809814453125, 1290.4085693359375]|[-2.57475209236145, -2.1305854320526123, 2.125619649887085, 2.580817222595215]|[19494.905076347102, 17733.84403018197, 17713.16556932793, 19517.852121857126]|-0.1829843521118164|0.39681145548820496|0.5587831139564514
1.0|12.0|6.0|8.48420703125|[543.580810546875, -309.727294921875, -312.2374572753906, 541.5848999023438]|[-1.087161660194397, -0.619454562664032, 0.6244748830795288, 1.0831698179244995]|[12667.778542293068, 9562.207061934845, 9600.87697677972, 12644.500489274506]|-0.2047271728515625|0.41855427622795105|0.5390357375144958
1.0|12.0|7.0|8.457783203125|[120.18988800048828, 118.68990325927734, 113.14317321777344, 115.10818481445312]|[-0.24037978053092957, 0.23737981915473938, -0.22628633677959442, 0.2302163690328598]|[5956.653930902949, 5919.367339607816, 5779.397708367084, 5829.3684577535]|-0.2495431900024414|0.46337029337882996|0.5075111389160156
1.0|12.0|8.0|8.431400390625|[-89.22027587890625, 328.8822937011719, 321.6413269042969, -96.04689025878906]|[0.17844055593013763, 0.6577645540237427, -0.6432826519012451, -0.19209377467632294]|[5132.1599696576495, 9853.457558908274, 9744.382576063628, 5324.882856555357]|-0.23328685760498047|0.447113960981369|0.4747297763824463
1.0|12.0|9.0|8.4050595703125|[-174.0898895263672, 412.3533630371094, 404.2491149902344, -181.82696533203125]|[0.34817978739738464, 0.8247066736221313, -0.8084982633590698, -0.36365392804145813]|[7168.943850120334, 11033.242774051945, 10924.283015678035, 7326.516790396664]|-0.24462270736694336|0.4584498107433319|0.4582248628139496
1.0|12.0|10.0|8.3787587890625|[-192.4324188232422, 428.40423583984375, 419.92584228515625, -200.58255004882812]|[0.38486483693122864, 0.8568084836006165, -0.8398516774177551, -0.40116509795188904]|[7537.15633434242, 11245.927571043227, 11134.089422696576, 7695.1125830080655]|-0.2393803596496582|0.45320746302604675|0.4359407126903534
1.0|12.0|11.049999237060547|8.3525|[-177.67156982421875, 411.2113342285156, 402.6138610839844, -185.95936584472656]|[0.35534313321113586, 0.8224226832389832, -0.8052277565002441, -0.3719187378883362]|[7242.314391796708, 11017.9536815216, 10902.1653682656, 7409.304310663908]|-0.24401330947875977|0.4578404128551483|0.42067715525627136
1.0|12.0|12.049999237060547|8.3262822265625|[-148.32208251953125, 379.49517822265625, 370.92633056640625, -156.5959014892578]|[0.2966441512107849, 0.7589903473854065, -0.7418527007102966, -0.31319180130958557]|[6617.155055107175, 10584.528950086487, 10464.34948414002, 6799.212264814253]|-0.236403226852417|0.45023033022880554|0.4120533764362335
1.0|12.0|13.049999237060547|8.30010546875|[-114.10975646972656, 343.1458740234375, 334.70037841796875, -122.27143859863281]|[0.22821950912475586, 0.6862916946411133, -0.6694007515907288, -0.24454286694526672]|[5804.031933646242, 10064.861305379163, 9940.23165565035, 6008.013709280274]|-0.21862053871154785|0.4324476420879364|0.40931373834609985
1.0|12.0|14.049999237060547|8.2739697265625|[-79.98234558105469, 307.17315673828125, 298.89019775390625, -87.98724365234375]|[0.1599646955728531, 0.6143462657928467, -0.5977804064750671, -0.17597448825836182]|[4859.207804412487, 9522.698503622663, 9393.430796722814, 5096.573132689311]|-0.20256781578063965|0.4163949191570282|0.40112459659576416
1.0|12.0|15.049999237060547|8.2478759765625|[-48.42349624633789, 273.9924621582031, 265.9046936035156, -56.235538482666016]|[0.09684699028730392, 0.5479848980903625, -0.531809389591217, -0.1124710738658905]|[3780.911182510505, 8993.685807719383, 8859.952746976647, 4074.495411272538]|-0.21898508071899414|0.4328121840953827|0.40784937143325806
1.0|12.0|16.049999237060547|8.2218232421875|[-21.448938369750977, 245.67425537109375, 237.7796630859375, -29.032196044921875]|[0.04289788007736206, 0.4913485050201416, -0.4755593240261078, -0.05806439369916916]|[2516.3514921061706, 8516.24659279807, 8378.297119385928, 2927.5771441260213]|-0.20453262329101562|0.4183597266674042|0.42815324664115906
1.0|12.0|17.049999237060547|8.1958115234375|[2.893977403640747, 220.1462860107422, 212.45782470703125, -4.48415470123291]|[-0.00578795513138175, 0.4402925670146942, -0.4249156415462494, -0.008968309499323368]|[924.3064249946642, 8061.652717304999, 7919.627760037425, 1150.558479734626]|-0.1913008689880371|0.40512797236442566|0.4410875737667084
1.0|12.0|18.049999237060547|8.16984033203125|[23.49406623840332, 198.50759887695312, 191.0182342529297, 16.315322875976562]|[-0.04698813334107399, 0.39701518416404724, -0.3820364475250244, 0.032630644738674164]|[2633.585961007734, 7655.207588903373, 7509.410007477496, 2194.654906928147]|-0.20865321159362793|0.4224803149700165|0.4563641846179962
1.0|12.0|19.049999237060547|8.1439111328125|[40.677555084228516, 180.44110107421875, 173.13414001464844, 33.68389892578125]|[-0.08135510981082916, 0.3608821928501129, -0.34626826643943787, 0.0673677995800972]|[3465.3397870570707, 7298.542449151314, 7149.23809798083, 3153.4037645544868]|-0.1867605447769165|0.40058764815330505|0.47353595495224
1.0|12.0|20.049999237060547|8.11802294921875|[54.836238861083984, 165.5231475830078, 158.3895263671875, 48.019500732421875]|[-0.10967247933149338, 0.33104631304740906, -0.3167790472507477, 0.09603900462388992]|[4023.4835842079615, 6990.331508083416, 6838.039954873403, 3765.1061442128726]|-0.20459556579589844|0.418422669172287|0.4922240972518921
1.0|12.0|21.049999237060547|8.09217626953125|[66.39305877685547, 153.3153839111328, 146.34109497070312, 59.74184036254883]|[-0.1327861249446869, 0.3066307604312897, -0.2926822006702423, 0.11948367953300476]|[4427.2061254284345, 6727.617187442312, 6572.817200816906, 4199.597828707651]|-0.19346332550048828|0.40729042887687683|0.5217861533164978
1.0|12.0|22.049999237060547|8.06637060546875|[75.73373413085938, 143.38462829589844, 136.57408142089844, 69.2479019165039]|[-0.1514674574136734, 0.28676924109458923, -0.27314814925193787, 0.1384958028793335]|[4728.387813395073, 6506.084528068519, 6349.690366886806, 4521.387338579376]|-0.18276816606521606|0.3965952694416046|0.5329568982124329
1.0|12.0|23.049999237060547|8.04060595703125|[83.22860717773438, 135.37583923339844, 128.71266174316406, 76.8941879272461]|[-0.16645722091197968, 0.2707516551017761, -0.25742530822753906, 0.15378837287425995]|[4956.837907948809, 6321.774276362579, 6164.23290942533, 4764.476194657058]|-0.2011040449142456|0.41493114829063416|0.5545819401741028
1.0|12.0|24.049999237060547|8.0148828125|[89.25614166259766, 128.88734436035156, 122.3698501586914, 83.04539489746094]|[-0.17851227521896362, 0.2577747106552124, -0.24473969638347626, 0.16609078645706177]|[5133.191408098704, 6168.414390993465, 6010.431032109005, 4951.379124361847]|-0.19081181287765503|0.4046389162540436|0.5768020153045654
1.0|12.0|25.049999237060547|7.98920068359375|[93.96174621582031, 123.75999450683594, 117.37644958496094, 87.8897933959961]|[-0.18792349100112915, 0.24751998484134674, -0.23475289344787598, 0.17577959597110748]|[5266.765033946717, 6044.474429742894, 5886.5235847957565, 5093.749996440022]|-0.19028690457344055|0.4041140079498291|0.6090328693389893
1.0|12.0|26.049999237060547|7.9635595703125|[97.66162872314453, 119.6749038696289, 113.41639709472656, 91.72019958496094]|[-0.19532325863838196, 0.23934981226921082, -0.2268327921628952, 0.1834404021501541]|[5369.457205525141, 5943.878832613908, 5786.371692075076, 5203.56398932602]|-0.18039549887180328|0.39422260224819183|0.6225342154502869
1.0|12.0|27.049999237060547|7.9379599609375|[100.56068420410156, 116.42240142822266, 110.28495025634766, 94.74547576904297]|[-0.20112136006355286, 0.23284479975700378, -0.2205698937177658, 0.18949095904827118]|[5448.569736020766, 5862.551631622947, 5705.931187165011, 5288.684315012152]|-0.18956492841243744|0.403392031788826|0.6458607316017151
1.0|12.0|28.049999237060547|7.91240185546875|[102.84453582763672, 113.8388671875, 107.80989837646484, 97.14360046386719]|[-0.20568907260894775, 0.22767773270606995, -0.2156197875738144, 0.19428721070289612]|[5510.094093762759, 5797.1386393840585, 5641.5406570112455, 5355.197618873235]|-0.18931061029434204|0.4031377136707306|0.6693934202194214
1.0|12.0|29.049999237060547|7.88688427734375|[104.76589965820312, 111.64915466308594, 105.70818328857422, 99.18174743652344]|[-0.20953179895877838, 0.2232983112335205, -0.2114163637161255, 0.1983634978532791]|[5561.326302192557, 5741.113378201842, 5586.2801101102605, 5411.084074547127]|-0.19859656691551208|0.41242367029190063|0.6930829882621765
1.0|12.0|30.049999237060547|7.861408203125|[105.96624755859375, 110.10624694824219, 104.29051208496094, 100.48857879638672]|[-0.2119324952363968, 0.22021248936653137, -0.20858103036880493, 0.20097716152668]|[5593.094816757291, 5701.306430233935, 5548.694370576758, 5446.615981448815]|-0.18898266553878784|0.4028097689151764|0.71690833568573
1.0|12.0|31.049999237060547|7.8359736328125|[106.99187469482422, 108.78355407714844, 103.07066345214844, 101.62250518798828]|[-0.21398374438285828, 0.21756711602210999, -0.20614132285118103, 0.20324501395225525]|[5620.096887076422, 5666.9584156951205, 5516.148379163075, 5477.25994327784]|-0.17941820621490479|0.39324530959129333|0.7408567667007446
1.0|12.0|32.04999923706055|7.810580078125|[107.95771789550781, 107.58244323730469, 101.94303894042969, 102.68761444091797]|[-0.21591544151306152, 0.2151648849248886, -0.20388607680797577, 0.20537522435188293]|[5645.406926166465, 5635.586310678311, 5485.891222640452, 5505.8888062629785]|-0.19820737838745117|0.4120344817638397|0.7648614048957825
1.0|12.0|33.04999923706055|7.7852275390625|[108.37513732910156, 106.87023162841797, 101.35206604003906, 103.2107162475586]|[-0.21675027906894684, 0.21374046802520752, -0.20270414650440216, 0.20642143487930298]|[5656.310403662993, 5616.9011292351615, 5469.967009917666, 5519.894788257859]|-0.17927873134613037|0.3931058347225189|0.7794424891471863
1.0|12.0|34.04999923706055|7.75991650390625|[108.8026351928711, 106.19994354248047, 100.7663345336914, 103.7281494140625]|[-0.21760527789592743, 0.21239988505840302, -0.20153266191482544, 0.2074563056230545]|[5667.455398667205, 5599.258873545595, 5454.138154184331, 5533.714117891861]|-0.19808590412139893|0.4119130074977875|0.8130480647087097
