route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel|error_target_vel|error_target_dist|xDisplacement|yDisplacement|x_avg_Vel|y_avg_Vel|pos_x|pos_y|pos_z 
0|0|0|10.0009892578125|[94.78468322753906, 94.78430938720703, 94.7904281616211, 94.79084777832031]|[-0.1895693689584732, 0.1895686239004135, -0.18958085775375366, 0.18958169221878052]|[5289.778480309203, 5289.76804858951, 5289.938785577831, 5289.950494271625]|0|0|0|0|0|0|0|3.0588005301979138e-06|-4.326289490563795e-05|0.9488595128059387
0|0|0|10.0009892578125|[94.78487396240234, 94.78453826904297, 94.79023742675781, 94.79061889648438]|[-0.18956975638866425, 0.18956907093524933, -0.18958047032356262, 0.1895812451839447]|[5289.783802607244, 5289.774435359111, 5289.933463435722, 5289.944107714587]|0|0|0|0|0|0|0|2.748981842159992e-06|-4.1752249671844766e-05|0.9488595128059387
1.0|3.0|0.10000038146972656|10.0009892578125|[94.78516387939453, 94.78482055664062, 94.78995513916016, 94.79033660888672]|[-0.1895703226327896, 0.1895696371793747, -0.18957990407943726, 0.18958067893981934]|[5289.79189249001, 5289.782312364332, 5289.925586655573, 5289.936230950287]|0.0|0.18856181204319|3.8894202589290217e-05|4.0230479498859495e-06|4.4773540139431134e-05|0|0|2.583653895271709e-06|-3.880073199979961e-05|0.9488595128059387
1.0|3.0|1.1000003814697266|9.915041015625|[90.92183685302734, 110.03253173828125, 129.15054321289062, 110.03987884521484]|[-0.18184366822242737, 0.22006505727767944, -0.25830110907554626, 0.22007974982261658]|[5180.867727721315, 5699.397622250388, 6174.709390715469, 5699.587899544495]|2.599586650831043e-06|0.18855921245653917|0.18860651552677155|4.0230479498859495e-06|4.4773540139431134e-05|0|0|-1.2733929906971753e-05|-5.04801282659173e-05|0.9521892070770264
1.0|3.0|2.1000003814697266|9.8864736328125|[63.64850997924805, 99.1998062133789, 126.23881530761719, 90.6857681274414]|[-0.12729701399803162, 0.198399618268013, -0.25247764587402344, 0.1813715398311615]|[4334.734722205534, 5411.576670789548, 6104.707486654806, 5174.13757471352]|0.005623829085379839|0.18293798295781016|0.3674027919769287|4.0230479498859495e-06|4.4773540139431134e-05|0|0|0.006927187088876963|0.006820131093263626|0.9587920904159546
1.0|3.0|3.1000003814697266|9.8579482421875|[59.54609298706055, 107.6482162475586, 132.3783416748047, 84.27021789550781]|[-0.1190921813249588, 0.2152964323759079, -0.2647567093372345, 0.16854043304920197]|[4192.712078831454, 5637.308770347488, 6251.394008132225, 4987.75901704098]|0.022403910756111145|0.16615790128707886|0.5204538702964783|4.0230479498859495e-06|4.4773540139431134e-05|0|0|0.03361739218235016|0.030356869101524353|0.9583508372306824
1.0|3.0|4.100000381469727|9.8294638671875|[59.1585578918457, 115.12013244628906, 137.75149536132812, 81.77741241455078]|[-0.11831711232662201, 0.23024027049541473, -0.275503009557724, 0.1635548174381256]|[4179.046401704726, 5829.6709789909, 6377.00217353424, 4913.433542263475]|0.05501322075724602|0.13354859128594398|0.6390981078147888|4.0230479498859495e-06|4.4773540139431134e-05|0|0|0.09018334746360779|0.0728287622332573|0.957270085811615
1.0|3.0|5.09999942779541|9.8010205078125|[63.147457122802734, 121.83963775634766, 142.50888061523438, 83.79552459716797]|[-0.12629491090774536, 0.24367927014827728, -0.2850177586078644, 0.16759105026721954]|[4317.639093538881, 5997.395694675953, 6486.185550435954, 4973.691179625995]|0.08983977138996124|0.09872204065322876|0.719609260559082|4.0230479498859495e-06|4.4773540139431134e-05|0|0|0.18399885296821594|0.13293521106243134|0.9553735256195068
1.0|3.0|6.09999942779541|9.7726181640625|[71.7162094116211, 127.84417724609375, 146.6346893310547, 90.47502136230469]|[-0.14343242347240448, 0.2556883692741394, -0.2932693660259247, 0.18095004558563232]|[4601.2631045465, 6143.401229183856, 6579.407199182397, 5168.12192839724]|0.12389743328094482|0.06466437876224518|0.760715663433075|4.0230479498859495e-06|4.4773540139431134e-05|0|0|0.3198307156562805|0.2099781632423401|0.952620267868042
1.0|3.0|7.050000190734863|9.7442568359375|[83.08783721923828, 133.09933471679688, 150.1832733154297, 100.13032531738281]|[-0.16617567837238312, 0.26619866490364075, -0.3003665506839752, 0.20026065409183502]|[4952.644222702767, 6268.394867552811, 6658.5426651927955, 5436.898402695366]|0.17301040887832642|0.015551403164863586|0.7745423316955566|4.0230479498859495e-06|4.4773540139431134e-05|0|0|0.4894085228443146|0.29863131046295166|0.9493838548660278
