route_num|missing_points|simTime|tankMass|force_array|torque_array|rpm_list|droneVel 
3.0|6.0|11.0|4.056044189453125|[-63.96434020996094, 281.46710205078125, 262.1534729003906, -86.72727966308594]|[0.12792867422103882, 0.5629342198371887, -0.5243069529533386, -0.17345455288887024]|[4345.476105939378, 9115.53629970936, 8797.235370858994, 5059.950474929472]|-0.21027863025665283
3.0|6.0|11.0|4.056044189453125|[-334.1084899902344, 551.2442626953125, 532.1227416992188, -356.7757568359375]|[0.6682169437408447, 1.1024885177612305, -1.064245581626892, -0.7135515213012695]|[9931.438550106224, 12756.761768689319, 12533.556237567955, 10262.804880345646]|-0.21027863025665283
3.0|6.0|11.0|4.056044189453125|[-596.0758056640625, 812.5652465820312, 793.9801635742188, -618.3538818359375]|[1.1921515464782715, 1.625130534172058, -1.5879602432250977, -1.2367078065872192]|[13265.363381499417, 15488.077952465901, 15309.930886571492, 13510.983068693868]|-0.21027863025665283
3.0|6.0|12.0|4.037780517578125|[-849.17724609375, 1064.7987060546875, 1046.8895263671875, -870.8924560546875]|[1.6983544826507568, 2.1295971870422363, -2.0937790870666504, -1.741784930229187]|[15833.159191049472, 17729.731609380473, 17579.9984097976, 16034.324490819243]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[-84.39751434326172, 58.83882522583008, 281.6781921386719, 134.54556274414062]|[0.16879503428936005, 0.11767765134572983, -0.5633563995361328, 0.2690911293029785]|[4991.524786412931, 4167.737911510847, 9118.953819394603, 6302.35835521305]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[-47.516876220703125, 137.23782348632812, 233.87347412109375, 65.75511169433594]|[0.09503374993801117, 0.274475634098053, -0.46774694323539734, 0.13151022791862488]|[3745.349454037839, 6365.101227921656, 8309.193783202614, 4405.885067529989]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[-19.337749481201172, 170.47247314453125, 210.45693969726562, 28.772953033447266]|[0.03867550194263458, 0.34094494581222534, -0.4209138751029968, 0.05754590779542923]|[2389.303772660498, 7094.071067720249, 7882.246810552015, 2914.4769330565296]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[-3.6804370880126953, 187.17591857910156, 198.0006866455078, 10.319953918457031]|[0.007360874209553003, 0.37435182929039, -0.3960013687610626, 0.02063990943133831]|[1042.3608784931914, 7433.500766805959, 7645.427109743201, 1745.4494793329525]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[4.643467903137207, 195.8634033203125, 191.45928955078125, 0.7635751366615295]|[-0.00928693637251854, 0.3917267918586731, -0.3829185664653778, 0.001527150277979672]|[1170.8186399161043, 7604.051547438864, 7518.074508592075, 474.78205216377245]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[9.017885208129883, 200.4170684814453, 188.08538818359375, -4.2348761558532715]|[-0.01803576946258545, 0.4008341431617737, -0.3761707544326782, -0.008469752036035061]|[1631.6265190632048, 7691.937675620454, 7451.538211844273, 1118.1208891419121]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[11.37476921081543, 202.67857360839844, 186.2313232421875, -6.798216819763184]|[-0.022749537602066994, 0.40535715222358704, -0.3724626302719116, -0.013596433214843273]|[1832.4819304190314, 7735.213827876481, 7414.720222168647, 1416.6609076610448]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[12.76105785369873, 203.6595458984375, 185.09632873535156, -7.995753765106201]|[-0.02552211657166481, 0.4073190987110138, -0.37019264698028564, -0.015991507098078728]|[1940.938357492673, 7753.910601908283, 7392.09103121073, 1536.37810582555]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[13.718741416931152, 203.87037658691406, 184.24159240722656, -8.393550872802734]|[-0.0274374820291996, 0.4077407717704773, -0.36848318576812744, -0.016787102445960045]|[2012.4520394388928, 7757.923032165527, 7375.003712909448, 1574.1324344556326]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[14.519168853759766, 203.5061798095703, 183.37661743164062, -8.291975021362305]|[-0.029038337990641594, 0.40701237320899963, -0.3667532205581665, -0.016583949327468872]|[2070.3286018167864, 7750.990505771302, 7357.671311363536, 1564.5786389804546]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[15.302681922912598, 202.808837890625, 182.48666381835938, -7.848860740661621]|[-0.030605364590883255, 0.40561768412590027, -0.3649733364582062, -0.015697721391916275]|[2125.4562972324416, 7737.699192284069, 7339.795667833429, 1522.1999937097814]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[16.152807235717773, 201.86996459960938, 181.4987335205078, -7.1649861335754395]|[-0.03230561316013336, 0.40373992919921875, -0.362997442483902, -0.014329971745610237]|[2183.6971593811368, 7719.768153300571, 7319.900934130336, 1454.373930004398]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[17.080249786376953, 200.67230224609375, 180.35386657714844, -6.289804458618164]|[-0.03416049852967262, 0.4013446271419525, -0.36070775985717773, -0.012579608708620071]|[2245.5126853267498, 7696.8340089748845, 7296.777990704116, 1362.65833184346]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[18.112754821777344, 199.36180114746094, 179.13796997070312, -5.257250785827637]|[-0.03622550889849663, 0.3987236022949219, -0.3582759499549866, -0.010514501482248306]|[2312.3877404789023, 7671.660551422206, 7272.139950635548, 1245.798349876419]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[19.2506160736084, 197.91403198242188, 177.8121795654297, -4.087038516998291]|[-0.038501232862472534, 0.3958280384540558, -0.35562434792518616, -0.008174076676368713]|[2383.9147477687457, 7643.753922583507, 7245.179618219462, 1098.4309701650022]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[20.49148941040039, 196.35891723632812, 176.39352416992188, -2.796168565750122]|[-0.04098297655582428, 0.3927178382873535, -0.352787047624588, -0.005592336878180504]|[2459.5472320525555, 7613.664198907015, 7216.219294241825, 908.5526062982931]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[-169.484130859375, 386.057861328125, 366.2371520996094, -192.71141052246094]|[0.3389682471752167, 0.7721157073974609, -0.7324743270874023, -0.38542282581329346]|[7073.476650800559, 10675.656813292759, 10397.994972334645, 7542.618102291504]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[-428.5680236816406, 644.6132202148438, 625.2039184570312, -451.5137023925781]|[0.857136070728302, 1.2892264127731323, -1.2504079341888428, -0.9030274152755737]|[11248.077141509451, 13794.882575819387, 13585.613329389304, 11545.264084138615]|-0.22704356908798218
3.0|6.0|12.0|4.037780517578125|[-679.2162475585938, 894.4240112304688, 875.6503295898438, -701.6513061523438]|[1.3584325313568115, 1.7888479232788086, -1.7513006925582886, -1.403302550315857]|[14160.299434385428, 16249.504735420747, 16078.064320611595, 14392.26254986953]|-0.22704356908798218
3.0|6.0|13.0|4.019557861328125|[-921.6126098632812, 1135.90087890625, 1117.8359375, -943.434326171875]|[1.843225121498108, 2.271801710128784, -2.2356719970703125, -1.8868687152862549]|[16494.63114143266, 18312.11983817985, 18165.921696699075, 16688.766597756083]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[-31.86219596862793, 6.8412699699401855, 227.69960021972656, 185.1586151123047]|[0.06372439116239548, 0.013682539574801922, -0.45539921522140503, 0.3703172504901886]|[3066.9468956078717, 1421.1396890651988, 8198.785758261056, 7393.334675111742]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[2.8356170654296875, 84.08898162841797, 182.4540557861328, 117.1498794555664]|[-0.005671234335750341, 0.16817796230316162, -0.3649080991744995, 0.23429974913597107]|[914.9391149180334, 4982.392652745042, 7339.139874743667, 5880.839503160967]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[29.940460205078125, 117.8658218383789, 159.81094360351562, 79.85208892822266]|[-0.05988091975450516, 0.23573164641857147, -0.31962189078330994, 0.15970416367053986]|[2973.0186920621995, 5898.782027484612, 6868.6543482643265, 4855.249418048939]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[45.207794189453125, 135.35403442382812, 147.5976104736328, 60.67230987548828]|[-0.0904155895113945, 0.2707080841064453, -0.29519522190093994, 0.12134461849927902]|[3653.213573261742, 6321.265135898143, 6600.974685783492, 4232.175499706033]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[53.254825592041016, 144.928955078125, 141.33226013183594, 50.27930450439453]|[-0.10650965571403503, 0.2898579239845276, -0.2826645076274872, 0.10055860877037048]|[3965.042870823781, 6541.02764286591, 6459.3535487931495, 3852.6808550522146]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[57.297157287597656, 150.337646484375, 138.30816650390625, 44.44514083862305]|[-0.11459431797266006, 0.30067527294158936, -0.27661633491516113, 0.08889028429985046]|[4112.774913412708, 6661.96393941479, 6389.874316641917, 3622.2677342793004]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[59.22147750854492, 153.3887481689453, 136.89808654785156, 41.0872688293457]|[-0.11844295263290405, 0.3067775070667267, -0.2737961709499359, 0.08217453956604004]|[4181.268177632517, 6729.226639795154, 6357.217832807397, 3482.7479142138354]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[60.09421920776367, 155.09078979492188, 136.2645263671875, 39.140499114990234]|[-0.12018843740224838, 0.310181587934494, -0.2725290358066559, 0.07828100025653839]|[4211.964987681292, 6766.45827023468, 6342.490267981504, 3399.2380832304952]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[60.4732551574707, 155.9668731689453, 135.9521026611328, 38.027957916259766]|[-0.12094651162624359, 0.3119337260723114, -0.27190420031547546, 0.07605591416358948]|[4225.227300383422, 6785.5426839614565, 6335.2151484766155, 3350.579340337504]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[60.666133880615234, 156.31080627441406, 135.72525024414062, 37.44572830200195]|[-0.12133226543664932, 0.3126216232776642, -0.2714504897594452, 0.07489146292209625]|[4231.960092056012, 6793.020193597811, 6329.927407944398, 3324.830768396074]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[60.83206558227539, 156.28750610351562, 135.46490478515625, 37.2247314453125]|[-0.1216641366481781, 0.31257501244544983, -0.27092981338500977, 0.07444946467876434]|[4237.743688118918, 6792.513880457948, 6323.8535238035, 3315.005021662583]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[61.05039596557617, 155.9952850341797, 135.11920166015625, 37.26924133300781]|[-0.12210079282522202, 0.31199055910110474, -0.27023839950561523, 0.07453848421573639]|[4245.3416506799485, 6786.1607034845065, 6315.77920935978, 3316.9863176322083]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[61.358943939208984, 155.4936981201172, 134.66561889648438, 37.52155303955078]|[-0.12271789461374283, 0.3109873831272125, -0.2693312466144562, 0.07504310458898544]|[4256.056083142174, 6775.241815791092, 6305.169552276208, 3328.1953300942814]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[61.78556823730469, 154.83583068847656, 134.1123809814453, 37.95820617675781]|[-0.12357113510370255, 0.30967167019844055, -0.2682247459888458, 0.07591641694307327]|[4270.826478260901, 6760.894175304379, 6292.204665952653, 3347.5050758095167]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[62.31916046142578, 154.02383422851562, 133.43592834472656, 38.53839874267578]|[-0.12463831901550293, 0.30804768204689026, -0.2668718695640564, 0.07707680016756058]|[4289.228677864733, 6743.142991567208, 6276.315904613942, 3372.991423795917]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[62.954246520996094, 153.04647827148438, 132.61973571777344, 39.2484130859375]|[-0.1259084939956665, 0.3060929775238037, -0.2652394771575928, 0.07849682867527008]|[4311.028750311277, 6721.714687272367, 6257.091171041683, 3403.920864406099]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[-154.9879150390625, 370.6637878417969, 350.4032897949219, -178.61007690429688]|[0.309975802898407, 0.7413275837898254, -0.7008065581321716, -0.3572201728820801]|[6764.213735869944, 10460.64548025286, 10170.738573920944, 7261.417085433464]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[-406.8601379394531, 621.898193359375, 602.1578369140625, -430.1051940917969]|[0.8137202858924866, 1.2437963485717773, -1.2043156623840332, -0.8602104187011719]|[10959.505905139456, 13549.649202994118, 13332.867877261615, 11268.231159289102]|-0.21109706163406372
3.0|6.0|13.0|4.019557861328125|[-650.8025512695312, 864.9464111328125, 845.944091796875, -673.4328002929688]|[1.3016051054000854, 1.7298928499221802, -1.6918882131576538, -1.3468655347824097]|[13860.95097257651, 15979.493319326713, 15802.988890303153, 14099.88390114802]|-0.21109706163406372
3.0|6.0|14.0|4.00137646484375|[-886.4398803710938, 1099.5235595703125, 1081.354736328125, -908.33349609375]|[1.7728798389434814, 2.199047088623047, -2.1627094745635986, -1.8166669607162476]|[16176.816055880014, 18016.510275613287, 17867.035380042325, 16375.36801036709]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[9.587678909301758, -34.21883773803711, 184.9091033935547, 224.9141387939453]|[-0.01917535811662674, -0.06843767315149307, -0.36981821060180664, 0.44982826709747314]|[1682.3840586151082, 3178.344958850365, 7388.351527210582, 8148.483353854464]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[42.69160842895508, 42.14731216430664, 141.55523681640625, 157.4917449951172]|[-0.08538321405649185, 0.0842946246266365, -0.28311046957969666, 0.3149834871292114]|[3550.092448152745, 3527.3889160732115, 6464.446928071234, 6818.632772095742]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[68.95976257324219, 76.30699920654297, 119.57744598388672, 120.038818359375]|[-0.13791953027248383, 0.15261399745941162, -0.2391548901796341, 0.2400776445865631]|[4511.9708249343275, 4746.249796929853, 5941.458125231088, 5952.909221046414]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[83.89982604980469, 94.41423034667969, 107.657958984375, 100.3737564086914]|[-0.16779965162277222, 0.1888284534215927, -0.21531592309474945, 0.2007475197315216]|[4976.78562822536, 5279.431174809693, 5637.563867807396, 5443.5033281923015]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[91.71513366699219, 104.63528442382812, 101.62444305419922, 89.3852310180664]|[-0.1834302693605423, 0.20927058160305023, -0.20324888825416565, 0.17877045273780823]|[5203.420284927008, 5557.858473027439, 5477.3121666822535, 5136.902082458388]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[95.48905181884766, 110.66918182373047, 98.88880920410156, 82.95191192626953]|[-0.19097810983657837, 0.22133836150169373, -0.1977776139974594, 0.16590382158756256]|[5309.396931140659, 5715.862245863886, 5403.087212196985, 4948.591492565088]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[97.07177734375, 114.3352279663086, 97.85489654541016, 79.00666809082031]|[-0.19414354860782623, 0.22867046296596527, -0.19570977985858917, 0.15801332890987396]|[5353.217570162971, 5809.763248835696, 5374.767532673928, 4829.478949697379]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[97.54601287841797, 116.61643981933594, 97.64498901367188, 76.497802734375]|[-0.19509202241897583, 0.23323287069797516, -0.1952899843454361, 0.15299560129642487]|[5366.277972401828, 5867.435083953003, 5368.999758648883, 4752.180024914498]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[97.48685455322266, 118.04973602294922, 97.79192352294922, 74.84357452392578]|[-0.19497370719909668, 0.2360994666814804, -0.19558385014533997, 0.14968714118003845]|[5364.6504934574, 5903.382372182508, 5373.037829615686, 4700.517399303731]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[97.21870422363281, 118.92744445800781, 98.04452514648438, 73.7417984008789]|[-0.1944373995065689, 0.23785488307476044, -0.19608905911445618, 0.14748360216617584]|[5357.267326847493, 5925.287770719924, 5379.972772227609, 4665.790842996287]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[96.90621948242188, 119.4238052368164, 98.28148651123047, 73.01648712158203]|[-0.19381242990493774, 0.23884761333465576, -0.1965629607439041, 0.14603297412395477]|[5348.650612157091, 5937.639915751487, 5386.470209653409, 4642.788194204443]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[96.6385498046875, 119.63944244384766, 98.43649291992188, 72.56678009033203]|[-0.19327710568904877, 0.2392788827419281, -0.19687297940254211, 0.14513355493545532]|[5341.2586120121605, 5942.998138217021, 5390.71622018183, 4628.46869362998]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[96.4624252319336, 119.63113403320312, 98.4793472290039, 72.3379135131836]|[-0.1929248571395874, 0.23926226794719696, -0.19695869088172913, 0.1446758210659027]|[5336.3891478872665, 5942.791777650378, 5391.889516154506, 4621.164123052546]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[96.39457702636719, 119.44438171386719, 98.40769958496094, 72.29109191894531]|[-0.19278915226459503, 0.23888875544071198, -0.1968154013156891, 0.14458218216896057]|[5334.512105530119, 5938.151415318165, 5389.927752179037, 4619.6683286317775]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[96.44417572021484, 119.10003662109375, 98.213134765625, 72.4025650024414]|[-0.19288834929466248, 0.23820006847381592, -0.19642625749111176, 0.14480513334274292]|[5335.884334212016, 5929.585716734326, 5384.596821844817, 4623.22872792687]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[96.61543273925781, 118.6141357421875, 97.89730834960938, 72.66014099121094]|[-0.19323086738586426, 0.23722827434539795, -0.19579461216926575, 0.14532028138637543]|[5340.6197282020175, 5917.477678597751, 5375.932159595879, 4631.445118312215]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[-54.148616790771484, 269.0797119140625, 248.5399932861328, -78.0071792602539]|[0.10829722881317139, 0.5381594300270081, -0.4970799684524536, -0.1560143530368805]|[3998.177654453133, 8912.69163772899, 8565.772685925967, 4798.833600567866]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[-302.9647521972656, 517.3674926757812, 497.2482604980469, -326.52349853515625]|[0.6059294939041138, 1.034735083580017, -0.9944964647293091, -0.6530469655990601]|[9457.24099602638, 12358.562913714564, 12115.882147680146, 9818.058705040263]|-0.19625282287597656
3.0|6.0|14.0|4.00137646484375|[-544.1401977539062, 757.7050170898438, 738.2808837890625, -567.133544921875]|[1.088280439376831, 1.51541006565094, -1.4765617847442627, -1.1342670917510986]|[12674.294934148838, 14956.104310327704, 14763.156231603609, 12939.308631462509]|-0.19625282287597656
3.0|6.0|15.0|3.983236328125|[-777.4012451171875, 989.95751953125, 971.3460693359375, -799.6826171875]|[1.554802417755127, 1.9799151420593262, -1.9426921606063843, -1.5993651151657104]|[15149.246070697494, 17095.29830364053, 16933.837876276957, 15364.811334503751]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[33.888065338134766, -57.68696975708008, 159.67184448242188, 247.49822998046875]|[-0.06777612864971161, -0.11537393927574158, -0.3193436861038208, 0.49499645829200745]|[3162.9461054456465, 4126.741517144388, 6865.664466120934, 8547.801980304246]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[66.2159423828125, 17.81886863708496, 117.3663330078125, 180.74913024902344]|[-0.13243187963962555, 0.035637736320495605, -0.23473267257213593, 0.36149826645851135]|[4421.29696524574, 2293.551345493629, 5886.269902079078, 7304.769426702653]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[92.03872680664062, 51.98837661743164, 95.71989440917969, 143.42796325683594]|[-0.1840774565935135, 0.10397675633430481, -0.19143977761268616, 0.28685593605041504]|[5212.5916640034775, 3917.6130004782526, 5315.810729766144, 6507.067616781667]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[106.80583190917969, 70.27530670166016, 83.91614532470703, 123.64295196533203]|[-0.2136116623878479, 0.1405506134033203, -0.16783228516578674, 0.2472859025001526]|[5615.208509314083, 4554.804896264377, 4977.269619597086, 6041.615557631047]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[114.50768280029297, 80.73467254638672, 77.96957397460938, 112.43406677246094]|[-0.22901536524295807, 0.16146934032440186, -0.15593914687633514, 0.22486813366413116]|[5814.143107313264, 4882.007565228626, 4797.676763054664, 5761.258524787647]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[118.17549133300781, 87.01502227783203, 75.33909606933594, 105.76924133300781]|[-0.23635098338127136, 0.17403003573417664, -0.15067818760871887, 0.21153847873210907]|[5906.525894992813, 5068.337442334755, 4716.052233708981, 5587.893221266724]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[119.62661743164062, 90.93958282470703, 74.45426177978516, 101.5878677368164]|[-0.2392532378435135, 0.1818791627883911, -0.14890852570533752, 0.20317573845386505]|[5942.679593325646, 5181.373299591842, 4688.2761529265645, 5476.32641732142]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[119.93424224853516, 93.47118377685547, 74.42554473876953, 98.84208679199219]|[-0.23986847698688507, 0.18694236874580383, -0.14885109663009644, 0.1976841688156128]|[5950.3156111317285, 5252.998483729389, 4687.371930657055, 5401.810651709812]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[119.69268798828125, 95.13883972167969, 74.76746368408203, 96.96464538574219]|[-0.23938536643981934, 0.19027768075466156, -0.1495349407196045, 0.1939292848110199]|[5944.320457032194, 5299.651714215625, 4698.126737646989, 5350.262751486109]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[119.22461700439453, 96.24884796142578, 75.23260498046875, 95.64244079589844]|[-0.23844923079013824, 0.19249768555164337, -0.1504652053117752, 0.1912848800420761]|[5932.686122947191, 5330.478229752591, 4712.7180077945, 5313.659598727104]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[118.70216369628906, 96.97457122802734, 75.68504333496094, 94.6948013305664]|[-0.23740433156490326, 0.1939491480588913, -0.1513700932264328, 0.18938960134983063]|[5919.6730613007785, 5350.53658585667, 4726.867579477892, 5287.269804449377]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[118.21672058105469, 97.41896057128906, 76.06621551513672, 94.02468872070312]|[-0.23643344640731812, 0.19483791291713715, -0.15213243663311005, 0.18804937601089478]|[5907.556144083075, 5362.782082976247, 4738.755579401403, 5268.528772379907]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[117.83602905273438, 97.6528549194336, 76.35238647460938, 93.59308624267578]|[-0.23567205667495728, 0.1953057050704956, -0.15270477533340454, 0.18718618154525757]|[5898.036466758717, 5369.216007306823, 4747.661117587523, 5256.42277341728]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[117.55194854736328, 97.69775390625, 76.51429748535156, 93.3332290649414]|[-0.23510389029979706, 0.19539551436901093, -0.15302859246730804, 0.18666645884513855]|[5890.922648294369, 5370.450198847534, 4752.692338982917, 5249.120585487641]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[117.36780548095703, 97.55919647216797, 76.54087829589844, 93.22535705566406]|[-0.2347356081008911, 0.19511839747428894, -0.1530817598104477, 0.18645070493221283]|[5886.306826412253, 5366.640593263552, 4753.517801994512, 5246.086313053177]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[117.31446838378906, 97.2904052734375, 76.44994354248047, 93.2685775756836]|[-0.23462893068790436, 0.1945808082818985, -0.15289989113807678, 0.18653716146945953]|[5884.969175958946, 5359.242517197575, 4750.693243129579, 5247.302249961384]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[98.10453796386719, 116.16657257080078, 95.5175552368164, 74.17037963867188]|[-0.19620907306671143, 0.23233315348625183, -0.19103512167930603, 0.14834076166152954]|[5381.619054524145, 5856.10684650656, 5310.189297727575, 4679.329795062402]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[-150.41941833496094, 364.3304443359375, 343.90777587890625, -174.21026611328125]|[0.300838828086853, 0.7286608815193176, -0.6878155469894409, -0.34842053055763245]|[6663.775485211678, 10370.892574994768, 10076.02883668473, 7171.42194884291]|-0.20295804738998413
3.0|6.0|15.0|3.983236328125|[-391.6390380859375, 604.8631591796875, 585.0347290039062, -414.97650146484375]|[0.7832781076431274, 1.209726333618164, -1.1700694561004639, -0.8299530148506165]|[10752.548041024555, 13362.78468658409, 13141.932365467197, 11068.280491884698]|-0.20295804738998413
3.0|6.0|16.0|3.965137451171875|[-625.3950805664062, 837.7098999023438, 818.64453125, -648.0791625976562]|[1.2507901191711426, 1.675419807434082, -1.637289047241211, -1.2961583137512207]|[13587.690136600746, 15725.889797780776, 15545.907758048266, 13831.918871304826]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[40.3690071105957, -63.38652801513672, 152.5483856201172, 252.6002960205078]|[-0.08073801547288895, -0.12677305936813354, -0.3050967752933502, 0.5052005648612976]|[3452.172097087164, 4325.804479342909, 6710.76779965986, 8635.457111723124]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[72.66979217529297, 11.29988956451416, 110.51367950439453, 186.614013671875]|[-0.14533959329128265, 0.022599779069423676, -0.22102735936641693, 0.3732280135154724]|[4631.752697162132, 1826.4403939359452, 5711.845128058614, 7422.334640043585]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[98.47844696044922, 45.203392028808594, 88.84896850585938, 149.66717529296875]|[-0.19695688784122467, 0.09040678292512894, -0.17769794166088104, 0.2993343472480774]|[5391.864870582555, 3653.0357010073303, 5121.469599147491, 6647.091928968533]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[113.30062866210938, 63.309303283691406, 76.93012237548828, 130.0698699951172]|[-0.2266012579202652, 0.12661860883235931, -0.15386024117469788, 0.26013973355293274]|[5783.417753188861, 4323.168580919709, 4765.589340071786, 6196.647005290953]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[121.11012268066406, 73.623779296875, 70.86247253417969, 119.0231704711914]|[-0.24222025275230408, 0.1472475677728653, -0.14172494411468506, 0.23804634809494019]|[5979.414028567603, 4662.055695736993, 4573.793519685933, 5927.671955827605]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[124.88558197021484, 79.78681945800781, 68.11348724365234, 112.48163604736328]|[-0.24977116286754608, 0.15957364439964294, -0.13622698187828064, 0.22496327757835388]|[6071.899225211385, 4853.264721437867, 4484.1998707896055, 5762.477149697911]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[126.45042419433594, 83.5945053100586, 67.11042785644531, 108.42115020751953]|[-0.2529008388519287, 0.16718901693820953, -0.13422085344791412, 0.21684230864048004]|[6109.821878187536, 4967.721838204269, 4451.059582121249, 5657.5110273031005]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[126.86286163330078, 86.02403259277344, 66.97476959228516, 105.78099822998047]|[-0.25372573733329773, 0.17204806208610535, -0.13394953310489655, 0.21156199276447296]|[6119.777826822889, 5039.3938619309265, 4446.558579151624, 5588.203776861783]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[126.71418762207031, 87.60216522216797, 67.22431945800781, 103.99664306640625]|[-0.2534283697605133, 0.1752043217420578, -0.13444863259792328, 0.207993283867836]|[6116.190809188436, 5085.408261894955, 4454.834877738831, 5540.871321177856]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[126.33185577392578, 88.6260986328125, 67.6016845703125, 102.7608642578125]|[-0.2526637017726898, 0.17725218832492828, -0.13520336151123047, 0.20552171766757965]|[6106.956716475401, 5115.042186502065, 4467.321033453745, 5507.852204929013]|-0.21036396920681
3.0|6.0|16.0|3.965137451171875|[125.89053344726562, 89.2739486694336, 67.9793930053711, 101.89778137207031]|[-0.25178107619285583, 0.17854788899421692, -0.13595879077911377, 0.20379555225372314]|[6096.280493050508, 5133.703430096459, 4479.783699868625, 5484.673357931598]|-0.21036396920681
